assembly_id,component_index,zero_quality,deterministic_quality,structured_quality,deterministic_z_adj,deterministic_theta_adj,deterministic_locator_offset,deterministic_utilization,least_squares_success
100031,3,0.21849498763210334,0.14529663142759294,0.1214833621150637,2.8029727374474175e-17,0.0060218458545431225,0.1429185904404203,0.1429185904404203,True
100031,4,0.14582051496576656,0.17796996214165567,0.1400368740458085,-0.2566644972044068,0.0014940503863588494,7.345808531768194e-17,0.10266579888176272,True
100031,5,0.2082115813512549,0.19375830469951308,0.2149287379152025,-0.0796097304750106,0.0,-0.14246985111924307,0.14246985111924307,True
100032,1,0.07819636316276735,0.04333251438668121,0.0781963631627673,-0.009961477515191261,1.5902773407317584e-15,-0.17068207992425413,0.17068207992425413,True
100032,2,0.14481522795209104,0.0731773239234575,0.1270888733758636,-0.06961337457342823,-1.1927080055488188e-15,-0.06185361810002973,0.06185361810002973,True
100032,3,0.3230948435300466,0.09081200696063452,0.1045390872854119,-0.29088928268468217,-3.975693351829396e-16,0.047290750173035884,0.11635571307387287,True
100032,4,0.4929807009323143,0.08185321273028012,0.1059839627946775,-0.2300363924829614,1.987846675914698e-16,-0.023155957948405807,0.09201455699318456,True
100032,5,0.5173858454002654,0.08185321273027851,0.1085964750010016,-0.03492093022978776,-2.013615894938206e-16,5.552994049535381e-17,0.013968372091915104,True
100033,1,0.08377817671026887,0.027973879319770092,0.0837781767102688,-0.061570108191931094,7.951386703658792e-16,-0.11018608020854417,0.11018608020854417,True
100033,2,0.09404106226968809,0.03933241327129461,0.094041062269688,-3.4883565185292504e-17,0.001148266032438431,-0.004089139122084607,0.004089139122084607,True
100033,3,0.3048619098089613,0.11065713637743221,0.2504140837381226,-0.16635544145227768,-0.004515648797191979,-0.20398169424169219,0.20398169424169219,True
100033,4,0.23751171862374815,0.14264222558364348,0.2203818636231665,0.1550135605602924,0.0016641749004155,-0.036998767400809394,0.06200542422411696,True
100033,5,0.25712932801197164,0.1426422255836418,0.1709408684158275,2.884184968658037e-18,-0.00410064693604352,-2.822991406609132e-17,0.003417205780036267,True
100034,1,0.13902179462279687,3.077944935136668e-17,0.0,5.383810041237753e-18,0.014354658855534098,-8.782037597132586e-18,0.011962215712945081,True
100034,2,0.1443856291516536,7.59612503118523e-18,0.0113659359506967,-0.016237051358138195,3.000417922149325e-18,-3.7504921037620444e-18,0.006494820543255278,True
100034,3,0.40905575294501634,0.011148405240103642,0.0252285786762543,0.4215601937901593,-1.987846675914698e-16,0.028082597420564882,0.16862407751606373,True
100034,4,0.5921490475318641,0.011148405240102114,0.0160408357319847,-6.466094544879954e-17,0.022868003421502494,-6.109479241955817e-17,0.019056669517918744,True
