assembly_id,component_index,greedy_quality,lookahead_quality,greedy_utilization,lookahead_utilization,predicted_two_step_quality,greedy_z,greedy_theta,greedy_locator,lookahead_z,lookahead_theta,lookahead_locator
100187,3,0.06644907370597723,7.849049156378301,0.28382741527358757,0.7557767938424234,0.10936628478146623,-0.2874757073193279,-0.00016856038999004674,-0.28382741527358757,-1.8894419846060584,-0.046457202335979435,-0.33544069122310666
100187,4,0.10934557280404016,4.078986098869583,0.4099997419551408,0.8764878241729244,0.14117933351015108,-0.06245723682861235,-0.006150052908926504,-0.4099997419551408,0.5829022171525837,0.3656509246435913,-0.8764878241729244
100187,5,0.14173067731219596,0.14989862883447863,0.24869077819044724,0.32399380857558624,,-0.0680820637113915,-0.01015831277141197,-0.24869077819044724,0.3268877505441553,0.38879257029070347,0.11461951875166054
100200,1,0.10718088788641288,5.526181375381615,0.6022588634858228,0.4898957309829327,0.1675772588782087,0.24807185639465656,0.04280763763139736,-0.6022588634858228,-0.5745082715484308,0.5878748771795193,-0.0572459581468011
100200,2,0.16739563818902226,4.19276965868461,0.3657006891968337,0.9062605475968702,0.23033405266850557,-0.5771945041753613,-3.2661255901167253e-09,-0.3657006891968337,0.7281125784198753,-0.9601745656003895,-0.9062605475968702
100200,3,0.2310891382931907,1.7490887070493777,0.12417290102023931,0.4197211530143346,0.24271694611018266,-0.05369040456769488,4.289456068148782e-09,-0.12417290102023931,0.9326954385840546,0.5036653836172015,-0.10854416340093534
100200,4,0.24315254866791586,1.4147841700695625,0.31682751785087837,0.0565054631794595,0.26469773768410904,-0.04872926148709378,-1.0441371092673179e-05,-0.31682751785087837,-0.036369003797894824,-0.061291656717373064,0.0565054631794595
100200,5,0.25933851216036513,0.2624446255743738,0.27879230121510157,0.6712445026265605,,-0.078997463480651,1.0346752614865156e-05,-0.27879230121510157,-1.5558119700141926,-0.027604238953444413,-0.6712445026265605
100201,1,0.07160905532595381,9.097303428123443,0.07697810895474355,0.7242972507415555,0.21289593442406046,-0.09743869583839594,-0.04392496175492417,-0.07697810895474355,-0.751981729474584,0.8691567008898665,-0.6686919935375896
100201,2,0.1498472779403948,2.225772104664248,0.31663729571635946,0.6024164907713659,0.19915621623636587,0.7915932392908986,-9.536051125813572e-05,-0.30486635683229035,0.6972690858768597,-0.7228997889256391,0.028655941108377502
100201,3,0.19411263678969737,3.2139703149279417,0.038248766321191646,0.7928660561945993,0.19344718204498207,-0.005137323046981911,-0.015271175708805484,0.038248766321191646,1.5427709430058512,-0.5060709820638182,0.7928660561945993
100201,4,0.19421227565428492,6.906854758908474,0.06686295374482365,0.8408899609038312,0.22161165545942557,0.16715738436205912,5.238682758160871e-09,0.0062143821062543595,-0.3307236593453647,1.0090679530845974,0.26450224909716635
100201,5,0.2153186490269523,0.21581364872189174,0.2742128415902893,0.9587060318664196,,-0.10013019470264203,-1.131006296694272e-09,-0.2742128415902893,-0.4053317798036822,-0.708630496650542,-0.9587060318664196
100220,1,0.09000781799019249,4.176034912313098,0.056985091234621615,0.6386213587444503,0.10863639834834438,-0.08201448069481665,0.04880407494543837,0.056985091234621615,1.5965533968611256,0.41282112465283133,-0.13006968265260543
100220,2,0.09534149229083738,10.688269571401058,0.2658045725400238,0.7057547574829884,0.187877779814924,-0.02526282844253654,-0.003788250967006294,-0.2658045725400238,-1.7643868937074711,0.7305809179562911,-0.6717221454086916
100220,3,0.1794404983238686,7.907970696197071,0.05507985094411441,0.5247628017802108,0.33019668981058337,0.009278547154619633,-0.0094484960976904,0.05507985094411441,-1.3119070044505272,-0.3488313729514118,-0.06417362763003702
100220,4,0.330123919129594,7.879777787001955,0.0617070595621328,0.5245607960102309,0.3430409902217946,0.003268889313989113,8.898524992427307e-06,-0.0617070595621328,0.813256383344905,0.03513923189921161,0.5245607960102309
100220,5,0.3372244898574072,0.3377149428259101,0.13673135171760464,0.6710699719662627,,0.3418283792940116,-0.011160895999699662,-0.09260487141230779,0.9113717698600207,-0.8052839663595153,0.07131647320874021
100238,1,0.04280020870465296,7.895116962760644,0.08019109524776533,0.6790490167134777,0.08216458791622551,-0.09763468966163041,-9.686492533903481e-10,-0.08019109524776533,0.006826568453065015,0.8148588200561733,-0.3718280167096506
100238,2,0.08288060868029103,0.9091830752973735,0.06864415223236153,0.6012892158315389,0.19202130860514843,0.015593997479390054,-6.231102064191418e-06,-0.06864415223236153,-0.045825720713181785,-0.7215470589978467,0.2511407785148093
100238,3,0.1950138423480519,4.5393635855523256,0.050399474426142565,0.5804063221451254,0.24792206249258067,0.016472615401609825,-2.6127496996064534e-05,-0.050399474426142565,0.5091981591554323,0.3560315976152837,0.5804063221451254
100238,4,0.2219279068428296,11.476076303224927,0.29881267962527003,0.90117886033357,0.2529008322231275,-0.10952014489661432,0.00017880952221043244,-0.29881267962527003,-0.32620757427096414,0.7335600589947654,-0.90117886033357
100238,5,0.2293569753124517,0.2292009416289234,0.05055440333725933,0.9856639714269182,,-0.11479786212511653,-0.00014645144304539727,-0.05055440333725933,-0.4318229221418981,-1.1827967657123017,-0.14275567859125934
100261,1,0.09355724571023696,5.6628001964020855,0.18265551746298878,0.7234713298893397,0.20911515252275992,-0.24719331044737905,-0.013635850875148429,-0.18265551746298878,1.8086783247233493,0.48516313757672447,0.05171997106101537
100261,2,0.2089009879910836,5.75477116528833,0.1399104268154886,0.9109550078433125,0.21267871855844112,-0.18121159191995673,-0.015562308419705064,-0.1399104268154886,-2.2773875196082813,0.07833996507390817,-0.460139111623438
100261,3,0.21307117483267252,4.156946657307017,0.16681087464840488,0.8590596412376166,0.21908324516359312,-0.4170271866210122,-0.015563806694328927,-0.1249737336167286,-0.3853975961066352,-1.0308715694851398,-0.21003398371820095
100261,4,0.2185671741562757,1.6102338468146165,0.11431517259346524,0.2628245042942593,0.26492127313695163,-0.2857879314836631,0.002601174444498433,0.014127688327586041,-0.600629296614453,0.28082783938839456,0.2628245042942593
100261,5,0.24510215414912473,0.24530789095729322,0.361018722986688,0.33356393150019525,,-0.07140515244519169,-0.015550111730525451,-0.361018722986688,0.22477631722407465,0.12884683919891993,-0.33356393150019525
