assembly_id,batch_id,batch_condition,component_index,severity,scenario_type,zero_actual_quality,structured_predicted_quality,structured_actual_quality,structured_prediction_abs_error,structured_prediction_margin,structured_true_best_quality,structured_absolute_regret,structured_exact_best_hit,structured_top3_hit,structured_selected_true_rank,structured_z_adj,structured_theta_adj,structured_locator_offset,structured_utilization,structured_candidate_source,selective_trigger_margin,bo_triggered,selective_controller_source,selective_predicted_quality,selective_actual_quality,selective_prediction_abs_error,selective_beats_zero,selective_z_adj,selective_theta_adj,selective_locator_offset,selective_utilization,selective_capability_penalty,bo_best_was_structured_initial,selective_mean_gap,selective_max_gap,selective_parallelism,selective_rms,quality_improvement,quality_improvement_percent,residual_quality_ratio,controller_improved_case,controller_worsened_case,improvement_per_utilization,observed_correctability_class,high_regret_case,higher_capability_case,higher_residual_case
100055,6,offset_drift,3,high,tilt,0.2848660742082946,0.1408266778351816,0.0,0.1408266778351816,0.1221130405640346,0.0,0.0,True,True,1,-0.2727759619710843,0.0152186826748798,-0.0,0.1091103847884337,informed,0.1221130405640345,False,structured_direct,0.1408266778351816,0.0,0.1408266778351816,True,-0.2727759619710843,0.0152186826748798,-0.0,0.1091103847884337,0.0,,0.0,0.0,0.0,0.0,0.2848660742082946,100.0,0.0,True,False,2.6108062469090654,HIGHLY_CORRECTABLE,False,False,False
100055,6,offset_drift,4,low,mixed,0.551000278989592,0.0867676349566114,0.0676303755032432,0.0191372594533682,0.3127908909224873,0.0676303755032432,0.0,True,True,1,-0.4880421801376413,0.0086030846481656,-0.0,0.1952168720550565,informed,0.3127908909224873,False,structured_direct,0.0867676349566114,0.0676303755032432,0.0191372594533682,True,-0.4880421801376413,0.0086030846481656,-0.0,0.1952168720550565,0.0,,0.0748557838486008,0.1224727977824129,5.551115123125783e-17,0.0843180101393906,0.48336990348634884,87.72589087844715,0.12274109121552856,True,False,2.4760662252083687,CORRECTABLE,False,True,False
100055,6,offset_drift,5,medium,twist,0.7385249096155712,0.0949148340024685,0.0436402137221051,0.0512746202803633,0.0997782202546185,0.0436402137221051,0.0,True,True,1,-0.3102038538953847,-1.5902773407317584e-18,-0.0,0.1240815415581538,informed,0.0997782202546185,False,structured_direct,0.0949148340024685,0.0436402137221051,0.0512746202803633,True,-0.3102038538953847,-1.5902773407317584e-18,-0.0,0.1240815415581538,0.0,,0.0433275412614806,0.0850449058581125,5.551115123125783e-17,0.0512847958622712,0.694884695893466,94.09089481561001,0.05909105184389976,True,False,5.600226167143415,HIGHLY_CORRECTABLE,False,False,False
100056,6,offset_drift,1,high,mixed,0.7282759942550909,0.1417936449885233,0.1312189521758297,0.0105746928126936,0.1763854223344956,0.1312189521758297,0.0,True,True,1,-0.7831007414397131,-0.0125023049260907,-0.0,0.3132402965758852,informed,0.1763854223344956,False,structured_direct,0.1417936449885233,0.1312189521758297,0.0105746928126936,True,-0.7831007414397131,-0.0125023049260907,-0.0,0.3132402965758852,0.0,,0.1204940899679832,0.2695240876563746,2.220446049250313e-16,0.1421349888852228,0.5970570420792612,81.98224942042123,0.18017750579578773,True,False,1.9060671586825004,CORRECTABLE,False,True,False
100056,6,offset_drift,2,medium,mixed,1.426680761213306,0.2735511759333533,0.1883307004955018,0.0852204754378515,0.3044664727121468,0.1883307004955018,0.0,True,True,1,-0.5712404219576286,-0.0403255963968896,-0.1051593844239138,0.2284961687830514,informed,0.3044664727121468,False,structured_direct,0.2735511759333533,0.1883307004955018,0.0852204754378515,True,-0.5712404219576286,-0.0403255963968896,-0.1051593844239138,0.2284961687830514,0.0,,0.1926476441862188,0.3629231630480822,2.7755575615628914e-16,0.2165945832521142,1.2383500607178042,86.79938037887763,0.1320061962112238,True,False,5.419565970463038,CORRECTABLE,False,True,False
100056,6,offset_drift,3,high,mixed,2.0223524343921198,0.2767780743576127,0.2328796956795959,0.0438983786780167,0.3066122624334786,0.2328796956795959,0.0,True,True,1,-0.2875945814484295,-0.055050633273851,-0.0,0.1150378325793718,informed,0.3066122624334787,False,structured_direct,0.2767780743576127,0.2328796956795959,0.0438983786780167,True,-0.2875945814484295,-0.055050633273851,-0.0,0.1150378325793718,0.0,,0.2467563755984714,0.4374477391686823,1.1102230246251563e-16,0.2761846124944981,1.7894727387125238,88.48471256941943,0.11515287430580569,True,False,15.555515073511618,CORRECTABLE,False,False,False
100056,6,offset_drift,4,extreme,mixed,2.619436348839699,0.3443105334559107,0.3457755586361032,0.0014650251801924,0.2185628466548545,0.3457755586361032,0.0,True,True,1,-0.2861187855318798,-0.0510730394269066,-0.0,0.1144475142127519,informed,0.2185628466548545,False,structured_direct,0.3443105334559107,0.3457755586361032,0.0014650251801924,True,-0.2861187855318798,-0.0510730394269066,-0.0,0.1144475142127519,0.0,,0.3785220117760032,0.6333547545551876,2.220446049250313e-16,0.4221252873674592,2.2736607902035955,86.79961974303107,0.13200380256968924,True,False,19.86640606258149,DIFFICULT,False,False,True
100056,6,offset_drift,5,low,offset,2.8886383440421106,0.3308730632594835,0.3437781326231672,0.0129050693636837,0.1738330682910831,0.3437781326231672,0.0,True,True,1,-0.3948026552790199,6.3611093629270345e-18,-0.0,0.1579210621116079,informed,0.1738330682910831,False,structured_direct,0.3308730632594835,0.3437781326231672,0.0129050693636837,True,-0.3948026552790199,6.3611093629270345e-18,-0.0,0.1579210621116079,0.0,,0.3785880653579872,0.6266833427747899,1.1102230246251563e-16,0.4219671018333409,2.5448602114189436,88.09895557426847,0.1190104442573153,True,False,16.114761244579327,DIFFICULT,False,False,True
100057,6,offset_drift,1,medium,mixed,0.2517908346172475,0.1073432374592258,0.070153587622148,0.0371896498370777,0.1203320460678096,0.070153587622148,0.0,True,True,1,0.182838078502989,-0.0192265601557337,-0.0,0.0731352314011956,informed,0.1203320460678097,False,structured_direct,0.1073432374592258,0.070153587622148,0.0371896498370777,True,0.182838078502989,-0.0192265601557337,-0.0,0.0731352314011956,0.0,,0.0790351045052106,0.1253998462566942,8.326672684688674e-17,0.0882310239357661,0.18163724699509948,72.13814882150498,0.2786185117849501,True,False,2.4835806698784864,CORRECTABLE,False,False,False
100057,6,offset_drift,2,medium,twist,0.2542572075043692,0.0967327055986,0.046069111884642,0.0506635937139579,0.1174156449325717,0.046069111884642,0.0,True,True,1,-0.3122935142236895,2.3854160110976377e-18,-0.0,0.1249174056894758,informed,0.1174156449325717,False,structured_direct,0.0967327055986,0.046069111884642,0.0506635937139579,True,-0.3122935142236895,2.3854160110976377e-18,-0.0,0.1249174056894758,0.0,,0.0489237765818207,0.0858822940040889,5.551115123125783e-17,0.0562729070886917,0.2081880956197272,81.88090228126558,0.1811909771873442,True,False,1.6666059823340287,CORRECTABLE,False,False,False
100057,6,offset_drift,3,high,tilt,0.4212998596105142,0.1286689984281903,0.0358044879960706,0.0928645104321196,0.2347826320995289,0.0358044879960706,0.0,True,True,1,-0.2930536741187548,0.0356205874104158,-0.0,0.1172214696475019,informed,0.2347826320995289,False,structured_direct,0.1286689984281903,0.0358044879960706,0.0928645104321196,True,-0.2930536741187548,0.0356205874104158,-0.0,0.1172214696475019,0.0,,0.0390880972859244,0.0656045818564183,1.1102230246251563e-16,0.0439668425336772,0.3854953716144436,91.50142418058924,0.0849857581941075,True,False,3.2886072216435385,HIGHLY_CORRECTABLE,False,False,False
100057,6,offset_drift,4,low,mixed,0.6450546341912122,0.0961372416077549,0.0620498609724382,0.0340873806353166,0.0789341523564472,0.0620498609724382,0.0,True,True,1,-0.2829148180449196,3.1805546814635173e-18,-0.0212828217077617,0.1131659272179678,informed,0.0789341523564473,False,structured_direct,0.0961372416077549,0.0620498609724382,0.0340873806353166,True,-0.2829148180449196,3.1805546814635173e-18,-0.0212828217077617,0.1131659272179678,0.0,,0.0636917160598537,0.1185729993236711,1.1102230246251563e-16,0.0737044635738081,0.583004773218774,90.38068131232974,0.09619318687670242,True,False,5.151769508288958,HIGHLY_CORRECTABLE,False,False,False
100057,6,offset_drift,5,medium,mixed,0.9644004480896392,0.1424962829888183,0.1369568282004799,0.0055394547883384,0.1397219654113159,0.1369568282004799,0.0,True,True,1,-0.3653651535991806,-0.0018063763525561,-0.0,0.1461460614396722,informed,0.1397219654113159,False,structured_direct,0.1424962829888183,0.1369568282004799,0.0055394547883384,True,-0.3653651535991806,-0.0018063763525561,-0.0,0.1461460614396722,0.0,,0.1282433463540149,0.2784059450198913,5.551115123125783e-17,0.1496204078830804,0.8274436198891593,85.79875937720945,0.14201240622790548,True,False,5.661757913542683,CORRECTABLE,False,False,False
100058,6,offset_drift,1,high,waviness,0.2378406411635409,0.1265742684397045,0.0837832520956245,0.04279101634408,0.0744185905904893,0.0837832520956245,0.0,True,True,1,-0.2727759619710843,-0.0,-0.0,0.1091103847884337,informed,0.0744185905904893,False,structured_direct,0.1265742684397045,0.0837832520956245,0.04279101634408,True,-0.2727759619710843,-0.0,-0.0,0.1091103847884337,0.0,,0.094374876446341,0.149775423738061,1.1102230246251563e-16,0.1053816204030387,0.15405738906791638,64.77336602956156,0.3522663397043844,True,False,1.4119406632708285,CORRECTABLE,False,False,False
100058,6,offset_drift,2,medium,mixed,0.5779416345130323,0.1494848716005793,0.1257289717041873,0.023755899896392,0.1466053753841288,0.1257289717041873,0.0,True,True,1,-0.3116648420800719,0.0149483650409849,-0.0,0.1246659368320287,informed,0.1466053753841288,False,structured_direct,0.1494848716005793,0.1257289717041873,0.023755899896392,True,-0.3116648420800719,0.0149483650409849,-0.0,0.1246659368320287,0.0,,0.1352280364677974,0.2333748753461766,1.1102230246251563e-16,0.1514809815999511,0.452212662808845,78.24538600508937,0.21754613994910618,True,False,3.627395536425827,CORRECTABLE,False,False,False
100058,6,offset_drift,3,high,bend,0.8256323003403545,0.1746343571204259,0.1716086695387378,0.003025687581688,0.1235885571142436,0.1716086695387378,0.0,True,True,1,-0.2667794191210586,3.1805546814635173e-18,-0.0,0.1067117676484234,informed,0.1235885571142436,False,structured_direct,0.1746343571204259,0.1716086695387378,0.003025687581688,True,-0.2667794191210586,3.1805546814635173e-18,-0.0,0.1067117676484234,0.0,,0.1507431543445038,0.3608545012978243,1.1102230246251563e-16,0.1812937284603939,0.6540236308016167,79.21487937572275,0.2078512062427726,True,False,6.128880115231411,CORRECTABLE,False,False,False
100058,6,offset_drift,4,extreme,mixed,1.4131127260962129,0.3250057016427188,0.3550454769450889,0.03003977530237,0.1558258869099661,0.3550454769450889,0.0,True,True,1,-0.3165875330231172,0.0317857913498845,-0.0,0.1266350132092469,informed,0.1558258869099661,False,structured_direct,0.3250057016427189,0.3550454769450889,0.03003977530237,True,-0.3165875330231172,0.0317857913498845,-0.0,0.1266350132092469,0.0,,0.3069849803527746,0.7517586372336584,1.6653345369377348e-16,0.3742239166915892,1.058067249151124,74.87493599141818,0.25125064008581816,True,False,8.355250434592003,DIFFICULT,False,False,True
100058,6,offset_drift,5,low,mixed,1.521741340883885,0.3952932419906357,0.3667027215574922,0.0285905204331435,0.0603733327065953,0.3667027215574922,0.0,True,True,1,-0.1271144835770336,0.0043134313656973,-0.0,0.0508457934308134,informed,0.0603733327065953,False,structured_direct,0.3952932419906357,0.3667027215574922,0.0285905204331435,True,-0.1271144835770336,0.0043134313656973,-0.0,0.0508457934308134,0.0,,0.3138703284548905,0.7816247508661155,5.551115123125783e-17,0.3805419776119041,1.1550386193263926,75.90242758703674,0.24097572412963256,True,False,22.71650300625302,DIFFICULT,False,False,True
100059,6,offset_drift,1,medium,twist,0.1743920699359325,0.1091472797667774,0.0405167484719752,0.0686305312948022,0.0409834669092664,0.0405167484719752,0.0,True,True,1,-0.2727759619710843,-0.0,-0.0,0.1091103847884337,informed,0.0409834669092664,False,structured_direct,0.1091472797667774,0.0405167484719752,0.0686305312948022,True,-0.2727759619710843,-0.0,-0.0,0.1091103847884337,0.0,,0.0417632358155293,0.0767633373145754,5.551115123125783e-17,0.0495877653294382,0.1338753214639573,76.76686303060679,0.23233136969393212,True,False,1.2269713989511,CORRECTABLE,False,False,False
100059,6,offset_drift,2,medium,mixed,0.8246127808969503,0.1326993637990302,0.0964791068353737,0.0362202569636564,0.2016610198257558,0.0964791068353737,0.0,True,True,1,-0.7704092464469667,1.5902773407317584e-18,-0.0,0.3081636985787866,informed,0.2016610198257558,False,structured_direct,0.1326993637990302,0.0964791068353737,0.0362202569636564,True,-0.7704092464469667,1.5902773407317584e-18,-0.0,0.3081636985787866,0.0,,0.0890137542713847,0.1952454384133601,0.0,0.1120134902995026,0.7281336740615767,88.3000713704157,0.11699928629584318,True,False,2.362814560636572,CORRECTABLE,False,True,False
100059,6,offset_drift,3,high,mixed,1.117717501416509,0.1575737789717563,0.0727020565319245,0.0848717224398317,0.0785810000063623,0.0727020565319245,0.0,True,True,1,0.070864393166062,0.053799170779265,-0.0,0.0448326423160541,informed,0.0785810000063623,False,structured_direct,0.1575737789717563,0.0727020565319245,0.0848717224398317,True,0.070864393166062,0.053799170779265,-0.0,0.0448326423160541,0.0,,0.0645124007838036,0.1507385612776677,5.551115123125783e-17,0.0812676791348314,1.0450154448845845,93.49548911600762,0.06504510883992379,True,False,23.309253947550076,HIGHLY_CORRECTABLE,False,False,False
100059,6,offset_drift,4,low,bend,1.3120612627212738,0.1102872203698781,0.083463984611389,0.0268232357584891,0.0963269840622925,0.083463984611389,0.0,True,True,1,-0.2950294005389304,-1.5902773407317584e-18,0.0528398888778179,0.1180117602155721,informed,0.0963269840622925,False,structured_direct,0.1102872203698781,0.083463984611389,0.0268232357584891,True,-0.2950294005389304,-1.5902773407317584e-18,0.0528398888778179,0.1180117602155721,0.0,,0.0766524752540086,0.1702810268325492,5.551115123125783e-17,0.0938393398542164,1.2285972781098848,93.63871284193841,0.0636128715806158,True,False,10.41080376960403,HIGHLY_CORRECTABLE,False,False,False
100059,6,offset_drift,5,medium,tilt,1.5936871278580842,0.1215378799407571,0.074092811637614,0.0474450683031431,0.1041340346186547,0.074092811637614,0.0,True,True,1,-0.2970739240788126,0.0114707842513213,-0.0,0.118829569631525,informed,0.1041340346186547,False,structured_direct,0.1215378799407571,0.074092811637614,0.0474450683031431,True,-0.2970739240788126,0.0114707842513213,-0.0,0.118829569631525,0.0,,0.0730353696226598,0.1459830647248208,2.775557561562892e-17,0.0838728133336978,1.5195943162204701,95.35085586483999,0.046491441351600014,True,False,12.788014977522295,HIGHLY_CORRECTABLE,False,False,False
100060,6,offset_drift,1,high,tilt,0.3659825324518156,0.0685936740932327,0.0,0.0685936740932327,0.2565731477751519,0.0,0.0,True,True,1,-0.2727759619710843,0.0220054657212801,-0.0,0.1091103847884337,informed,0.2565731477751519,False,structured_direct,0.0685936740932327,0.0,0.0685936740932327,True,-0.2727759619710843,0.0220054657212801,-0.0,0.1091103847884337,0.0,,0.0,0.0,0.0,0.0,0.3659825324518156,100.0,0.0,True,False,3.354241057452597,HIGHLY_CORRECTABLE,False,False,False
100060,6,offset_drift,2,medium,bend,0.5839190173589179,0.1018569185174855,0.0623454695259757,0.0395114489915098,0.1097657884076841,0.0623454695259757,0.0,True,True,1,-0.2727759619710843,-0.0,-0.0,0.1091103847884337,informed,0.1097657884076841,False,structured_direct,0.1018569185174855,0.0623454695259757,0.0395114489915098,True,-0.2727759619710843,-0.0,-0.0,0.1091103847884337,0.0,,0.0702384705676302,0.1114428008367532,0.0,0.0784108810466065,0.5215735478329422,89.32292532482225,0.10677074675177733,True,False,4.780237452597013,HIGHLY_CORRECTABLE,False,False,False
100060,6,offset_drift,3,high,mixed,1.03615490865212,0.2146523880065099,0.0387205518341075,0.1759318361724023,0.0057798931752895,0.0387205518341075,0.0,True,True,1,-0.538979488570238,-0.0578155451478504,-0.0,0.2155917954280952,informed,0.0057798931752894,True,warmstart_bo,0.2049593613902771,0.2140253604271793,0.0090659990369022,True,-0.2693342526125999,-0.0552662719056371,-0.0393612685630103,0.1077337010450399,0.0002036925826643,False,0.2696303668866595,0.3087811260876685,0.044493254945521,0.2715393605122466,0.9974343568180125,96.26305376630633,0.037369462336936714,True,False,4.626494968592994,CORRECTABLE,False,True,False
100060,6,offset_drift,4,extreme,tilt,0.9990738047170846,0.1700910019877066,0.0367969562671327,0.1332940457205738,0.1796702032547972,0.0367969562671327,0.0,True,True,1,-0.2786296092631261,0.0398313406707831,-0.0,0.1114518437052504,informed,0.1304552121664882,False,structured_direct,0.2393509748825989,0.1126850043878032,0.1266659704947956,True,-0.407591145414414,0.0385567028090352,-0.0,0.1630364581657656,0.0,,0.1348151834433298,0.1725089851459862,0.0222466170763317,0.1381376868810892,0.962276848449952,96.31689309704676,0.03683106902953258,True,False,8.634014624242775,HIGHLY_CORRECTABLE,False,False,False
100060,6,offset_drift,5,low,offset,0.9590689191092948,0.1073445967584657,0.0377884685901192,0.0695561281683464,0.0163166601960191,0.0359066636506853,0.0018818049394338,False,True,2,0.0,0.0,0.0,0.0,zero,0.0686599647918045,False,structured_direct,0.126149186244283,0.0773751300221579,0.0487740562221251,False,0.0,0.0,0.0,0.0,0.0,,0.0902936702223928,0.1147969979719339,0.0222466170763317,0.0917394444096038,0.9212804505191756,96.0598797607565,0.039401202392435004,True,False,92.12804505191755,HIGHLY_CORRECTABLE,False,False,False
100061,7,offset_drift,1,medium,mixed,0.4668919539491977,0.0972745892889651,0.0536289073755882,0.0436456819133768,0.3554392227315461,0.0536289073755882,0.0,True,True,1,-0.170950396620495,-0.0411666863968187,-0.0,0.0683801586481979,informed,0.3554392227315461,False,structured_direct,0.0972745892889651,0.0536289073755882,0.0436456819133768,True,-0.170950396620495,-0.0411666863968187,-0.0,0.0683801586481979,0.0,,0.0604085110201604,0.0958699038994147,0.0,0.0674538289971572,0.41326304657360946,88.51363641588401,0.11486363584115981,True,False,6.043610525967984,HIGHLY_CORRECTABLE,False,False,False
100061,7,offset_drift,2,medium,twist,0.5637196960235061,0.0922585217096161,0.0596627741283351,0.032595747581281,0.0889573374099463,0.0596627741283351,0.0,True,True,1,-0.170950396620495,-0.0,-0.0,0.0683801586481979,informed,0.0889573374099462,False,structured_direct,0.0922585217096161,0.0596627741283351,0.032595747581281,True,-0.170950396620495,-0.0,-0.0,0.0683801586481979,0.0,,0.0610238038142336,0.1148734634394756,0.0,0.0689359395222235,0.504056921895171,89.41623389262466,0.10583766107375334,True,False,7.371391524381248,HIGHLY_CORRECTABLE,False,False,False
100061,7,offset_drift,3,high,bend,0.740812662721763,0.1414633624859459,0.1390262432469141,0.0024371192390317,0.084435003566912,0.1390262432469141,0.0,True,True,1,-0.1649632375163068,-0.0,-0.0,0.0659852950065227,informed,0.084435003566912,False,structured_direct,0.1414633624859459,0.1390262432469141,0.0024371192390317,True,-0.1649632375163068,-0.0,-0.0,0.0659852950065227,0.0,,0.1261783786010236,0.2874939378764389,2.775557561562892e-17,0.1492454830367539,0.601786419474849,81.23327931030116,0.18766720689698854,True,False,9.120008017170521,CORRECTABLE,False,False,False
100061,7,offset_drift,4,low,tilt,0.8354348517043466,0.1172809709074459,0.1069203191608318,0.010360651746614,0.1277442799588423,0.1069203191608318,0.0,True,True,1,-0.2293692225087023,0.0036347495255186,-0.0,0.0917476890034809,informed,0.1277442799588423,False,structured_direct,0.1172809709074459,0.1069203191608318,0.010360651746614,True,-0.2293692225087023,0.0036347495255186,-0.0,0.0917476890034809,0.0,,0.0907564798642312,0.2290751119882316,5.551115123125783e-17,0.1097084160509301,0.7285145325435148,87.20183639182557,0.12798163608174443,True,False,7.940412891662863,CORRECTABLE,False,False,False
100061,7,offset_drift,5,medium,mixed,1.4137567859586289,0.2184199953360502,0.1473308055193225,0.0710891898167276,0.077599034063171,0.1473308055193225,0.0,True,True,1,-0.8452839268667243,-1.5902773407317584e-18,0.1522561237650733,0.3381135707466897,informed,0.077599034063171,False,structured_direct,0.2184199953360502,0.1473308055193225,0.0710891898167276,True,-0.8452839268667243,-1.5902773407317584e-18,0.1522561237650733,0.3381135707466897,0.0,,0.1350031201670795,0.3037008912951153,0.0,0.1571960208066405,1.2664259804393063,89.57877288493992,0.10421227115060079,True,False,3.74556388743147,CORRECTABLE,False,True,False
100062,7,offset_drift,1,high,waviness,0.1582234074147564,0.1075847070385905,0.0681177293202119,0.0394669777183785,0.0842363637771593,0.0681177293202119,0.0,True,True,1,-0.170950396620495,-0.0,-0.0,0.0683801586481979,informed,0.0842363637771593,False,structured_direct,0.1075847070385905,0.0681177293202119,0.0394669777183785,True,-0.170950396620495,-0.0,-0.0,0.0683801586481979,0.0,,0.0767289658446671,0.1217708971402185,8.326672684688674e-17,0.0856777042474626,0.0901056780945445,56.94838682012923,0.43051613179870774,True,False,1.3177167160158259,CORRECTABLE,False,False,False
100062,7,offset_drift,2,medium,tilt,0.4642604771077224,0.1214967299191076,0.0681177293202119,0.0533790005988956,0.0769018212279459,0.0681177293202119,0.0,True,True,1,-0.170950396620495,-0.0281953220491307,-0.0,0.0683801586481979,informed,0.0769018212279459,False,structured_direct,0.1214967299191076,0.0681177293202119,0.0533790005988956,True,-0.170950396620495,-0.0281953220491307,-0.0,0.0683801586481979,0.0,,0.0767289658446671,0.1217708971402185,5.551115123125783e-17,0.0856777042474626,0.39614274778751046,85.32769152683946,0.1467230847316054,True,False,5.7932411333759095,HIGHLY_CORRECTABLE,False,False,False
100062,7,offset_drift,3,high,mixed,0.9507801517234856,0.2354309679833645,0.2440060281430094,0.0085750601596449,0.0801380077735164,0.2440060281430094,0.0,True,True,1,-0.4588280645312644,-1.5902773407317584e-18,-0.0,0.1835312258125057,informed,0.0801380077735164,False,structured_direct,0.2354309679833645,0.2440060281430094,0.0085750601596449,True,-0.4588280645312644,-1.5902773407317584e-18,-0.0,0.1835312258125057,0.0,,0.2117496453149567,0.5140011566599489,0.0,0.2628078755053779,0.7067741235804762,74.33623033666636,0.25663769663333635,True,False,3.85097478890329,DIFFICULT,False,False,True
100062,7,offset_drift,4,extreme,mixed,0.920482171751079,0.3634742380949079,0.4788966865092108,0.1154224484143029,0.0089538144795528,0.3523914433880997,0.1265052431211111,False,True,2,0.3141147650816088,-0.0,-0.0,0.1256459060326435,informed,0.0089538144795528,True,warmstart_bo,0.3634742380949079,0.4788966865092108,0.1154224484143029,False,0.3141147650816088,-0.0,-0.0,0.1256459060326435,0.0002104919160368,True,0.4147913704595775,1.0123112803243006,0.0,0.5076589127404741,0.44158548524186825,47.973279526079054,0.5202672047392094,True,False,3.5145234666630674,DIFFICULT,True,False,True
100062,7,offset_drift,5,low,tilt,1.1439242011774349,0.4120055112249134,0.4022069779255969,0.0097985332993165,0.1447245643355804,0.4022069779255969,0.0,True,True,1,-0.3336738766456164,-0.0159606660179249,-0.0,0.1334695506582465,informed,0.1447245643355804,False,structured_direct,0.4120055112249134,0.4022069779255969,0.0097985332993165,True,-0.3336738766456164,-0.0159606660179249,-0.0,0.1334695506582465,0.0,,0.3503577641521216,0.8495878002991794,0.0,0.4222330859020667,0.741717223251838,64.83971774426946,0.35160282255730535,True,False,5.557201770694734,DIFFICULT,False,False,True
100063,7,offset_drift,1,medium,offset,0.0648990203818889,0.0501878796887852,0.0,0.0501878796887852,0.0545093477965923,0.0,0.0,True,True,1,-0.0927128862598413,-0.0,-0.0,0.0370851545039365,informed,0.0545093477965923,False,structured_direct,0.0501878796887852,0.0,0.0501878796887852,True,-0.0927128862598413,-0.0,-0.0,0.0370851545039365,0.0,,0.0,0.0,0.0,0.0,0.0648990203818889,100.0,0.0,True,False,1.7500000000000007,HIGHLY_CORRECTABLE,False,False,False
100063,7,offset_drift,2,medium,tilt,0.4633047288598249,0.098705969662437,0.0,0.098705969662437,0.1068577196662268,0.0,0.0,True,True,1,-0.170950396620495,-0.0346962863391638,-0.0,0.0683801586481979,informed,0.1068577196662268,False,structured_direct,0.098705969662437,0.0,0.098705969662437,True,-0.170950396620495,-0.0346962863391638,-0.0,0.0683801586481979,0.0,,0.0,0.0,0.0,0.0,0.4633047288598249,100.0,0.0,True,False,6.77542635201293,HIGHLY_CORRECTABLE,False,False,False
100063,7,offset_drift,3,high,mixed,0.7442381923117041,0.2913839451324136,0.2687458784295728,0.0226380667028408,0.091398457569555,0.2687458784295728,0.0,True,True,1,-0.170950396620495,-0.0,-0.0,0.0683801586481979,informed,0.091398457569555,False,structured_direct,0.2913839451324136,0.2687458784295728,0.0226380667028408,True,-0.170950396620495,-0.0,-0.0,0.0683801586481979,0.0,,0.236174001660329,0.5650662313553487,1.1102230246251563e-16,0.2837380852486947,0.47549231388213126,63.88980286071965,0.3611019713928036,True,False,6.953659121038943,DIFFICULT,False,False,True
100063,7,offset_drift,4,low,mixed,0.9278403470919544,0.2302393448007781,0.2174612566794863,0.0127780881212918,0.1811398866132024,0.2174612566794863,0.0,True,True,1,-0.2762246440355739,-0.0073047814827115,-0.0,0.1104898576142295,informed,0.1811398866132024,False,structured_direct,0.2302393448007781,0.2174612566794863,0.0127780881212918,True,-0.2762246440355739,-0.0073047814827115,-0.0,0.1104898576142295,0.0,,0.1856145144199018,0.4645048961474421,8.326672684688674e-17,0.2242543350928309,0.710379090412468,76.56264276919458,0.23437357230805422,True,False,6.429360176141466,CORRECTABLE,False,False,False
100063,7,offset_drift,5,medium,mixed,1.1259090755446648,0.2501730092615277,0.2545393153098255,0.0043663060482977,0.0589403257568582,0.2545393153098255,0.0,True,True,1,-0.2332191589463394,2.3854160110976377e-18,-0.0,0.0932876635785357,informed,0.0589403257568582,False,structured_direct,0.2501730092615277,0.2545393153098255,0.0043663060482977,True,-0.2332191589463394,2.3854160110976377e-18,-0.0,0.0932876635785357,0.0,,0.2263241032764567,0.5325047744446156,0.0,0.2689065199350381,0.8713697602348394,77.39255142013216,0.22607448579867845,True,False,9.340675141909443,DIFFICULT,False,False,True
100064,7,offset_drift,1,high,mixed,0.4710485216350797,0.0923634781711252,0.0898081364749273,0.0025553416961979,0.1973889811034301,0.0898081364749273,0.0,True,True,1,-0.5455612669113782,-0.0,-0.0,0.2182245067645512,informed,0.1973889811034302,False,structured_direct,0.0923634781711252,0.0898081364749273,0.0025553416961979,True,-0.5455612669113782,-0.0,-0.0,0.2182245067645512,0.0,,0.1128850017581332,0.146203459665909,0.0,0.1208159804771461,0.3812403851601524,80.93441920522542,0.19065580794774573,True,False,1.7470099523308067,CORRECTABLE,False,True,False
100064,7,offset_drift,2,medium,mixed,0.570703974744564,0.1380957501436333,0.1179890586538056,0.0201066914898277,0.055434944074317,0.1179890586538056,0.0,True,True,1,-0.1109708434642691,0.0012978207107352,0.050810029211672,0.050810029211672,informed,0.055434944074317,False,structured_direct,0.1380957501436333,0.1179890586538056,0.0201066914898277,True,-0.1109708434642691,0.0012978207107352,0.050810029211672,0.050810029211672,0.0,,0.1437073369322274,0.1971737419677883,1.3877787807814457e-17,0.1572473498380085,0.4527149160907584,79.32569880793012,0.20674301192069883,True,False,8.90995189561437,CORRECTABLE,False,False,False
100064,7,offset_drift,3,high,waviness,0.7172843040414991,0.1253381543583139,0.1139470056117463,0.0113911487465676,0.1736037326299219,0.1139470056117463,0.0,True,True,1,-0.2400715656042177,3.975693351829396e-19,-0.0,0.0960286262416871,informed,0.1736037326299219,False,structured_direct,0.1253381543583139,0.1139470056117463,0.0113911487465676,True,-0.2400715656042177,3.975693351829396e-19,-0.0,0.0960286262416871,0.0,,0.1060471635542985,0.2319205287065393,8.326672684688674e-17,0.1255669793349491,0.6033372984297528,84.11410859407934,0.15885891405920655,True,False,6.282890030221398,CORRECTABLE,False,False,False
