assembly_id,batch_id,batch_condition,zero_final_quality,structured20_final_quality,selective_bo_final_quality,structured20_beats_zero,selective_bo_beats_zero,selective_bo_beats_structured20,structured20_beats_selective_bo,structured20_improvement_vs_zero_percent,selective_improvement_vs_zero_percent,selective_minus_structured_quality,n_bo_triggers,bo_trigger_rate_percent,selective_final_mean_gap,selective_final_max_gap,selective_final_parallelism,selective_final_rms,structured_improvement,structured_improvement_percent,structured_residual_ratio,assembly_improved,high_residual_assembly,difficult_assembly
100084,9,offset_drift,0.7936047071192733,0.2680675123464345,0.2680675123464345,True,True,False,False,66.22153196148497,66.22153196148497,0.0,0,0.0,0.2708139521476594,0.5210150981170657,9.714451465470121e-17,0.3051879726701698,0.5255371947728389,66.22153196148498,0.33778468038515025,True,False,False
100085,9,offset_drift,1.073670943743007,0.1472211085634787,0.1472211085634787,True,True,False,False,86.28806065569401,86.28806065569401,0.0,0,0.0,0.1269906086978481,0.3129043932640105,1.3877787807814454e-16,0.1525260797492115,0.9264498351795283,86.28806065569403,0.1371193934430598,True,False,False
100086,9,offset_drift,1.5791026600267166,0.2331470566462418,0.2331470566462418,True,True,False,False,85.23547185701675,85.23547185701675,0.0,0,0.0,0.2110179731004224,0.4826380228345351,2.775557561562892e-17,0.2505025786575458,1.345955603380475,85.23547185701675,0.14764528142983258,True,False,False
100087,9,offset_drift,0.7025182246272819,0.2229011958045748,0.2229011958045748,True,True,False,False,68.2711155396952,68.2711155396952,0.0,1,20.0,0.2417926771187533,0.4106481373476158,0.0,0.2716895146466403,0.47961702882270707,68.2711155396952,0.31728884460304796,True,False,False
100088,9,offset_drift,1.1791388148286526,0.1307205639089457,0.1307205639089457,True,True,False,False,88.91389527127546,88.91389527127546,0.0,0,0.0,0.1331546503508131,0.2520715737684561,0.0,0.1515269667316497,1.0484182509197069,88.91389527127546,0.11086104728724537,True,False,False
100089,9,offset_drift,0.2541494630201771,0.0075545369496863,0.0075545369496863,True,True,False,False,97.02752197076782,97.02752197076782,0.0,1,20.0,0.0075462595536945,0.0146674968004609,0.0,0.0089041004343967,0.2465949260704908,97.02752197076782,0.029724780292321687,True,False,False
100090,9,offset_drift,0.7628914544816842,0.3428685917558567,0.3428685917558567,True,True,False,False,55.05670043337882,55.05670043337882,0.0,0,0.0,0.3048311267957739,0.6837506853703452,0.031899655314081,0.3672415151179664,0.42002286272582745,55.05670043337882,0.4494329956662117,True,True,True
100091,10,offset_drift,0.6314498747247652,0.1369638221690603,0.1369638221690603,True,True,False,False,78.3096287367608,78.3096287367608,0.0,0,0.0,0.1486603358012745,0.2520165166242456,1.1102230246251563e-16,0.1676076644140428,0.4944860525557049,78.3096287367608,0.21690371263239186,True,False,False
100092,10,offset_drift,1.0578368658440829,0.1556511977750867,0.1556511977750867,True,True,False,False,85.28589777868183,85.28589777868183,0.0,0,0.0,0.1338874784511089,0.3309443362644247,2.775557561562892e-17,0.1620165336042662,0.9021856680689961,85.28589777868183,0.1471410222131817,True,False,False
100093,10,offset_drift,1.2810924224659306,0.140666441099701,0.140666441099701,True,True,False,False,89.01980539164092,89.01980539164092,0.0,0,0.0,0.1582106851693725,0.2517625848054193,0.0,0.176744601072635,1.1404259813662296,89.01980539164092,0.10980194608359092,True,False,False
100094,10,offset_drift,1.8421390623436664,0.33543011642787,0.33543011642787,True,True,False,False,81.79127063289575,81.79127063289575,0.0,0,0.0,0.2943683439388918,0.7066157361652657,1.9428902930940242e-16,0.3513489239662271,1.5067089459157965,81.79127063289576,0.18208729367104248,True,True,True
100095,10,offset_drift,0.8399536427469279,0.2077170302258415,0.2077170302258415,True,True,False,False,75.27041735939882,75.27041735939882,0.0,0,0.0,0.1858388317949953,0.4328215502469212,8.326672684688674e-17,0.2211891561326655,0.6322366125210863,75.27041735939882,0.24729582640601178,True,False,False
100096,10,offset_drift,0.410928972208178,0.3609889153877583,0.3609889153877583,True,True,False,False,12.152965645634712,12.152965645634712,0.0,0,0.0,0.3307129147373216,0.7446535225195163,0.0,0.3837898421070698,0.04994005682041969,12.152965645634712,0.8784703435436528,True,True,True
100097,10,offset_drift,0.8019690877788963,0.095844595642743,0.095844595642743,True,True,False,False,88.048841644484,88.048841644484,0.0,0,0.0,0.1013969265686551,0.180286468069435,8.326672684688674e-17,0.1133957725131597,0.7061244921361534,88.04884164448401,0.11951158355515999,True,False,False
100098,10,offset_drift,0.6621491713628744,0.25902267660539,0.2566169217079854,True,True,True,False,60.881522199559,61.244847414095325,-0.0024057548974046,3,60.0,0.2237254586500077,0.5178710032620328,0.0233416220778019,0.2713549651103263,0.4031264947574844,60.881522199559,0.3911847780044099,True,False,False
100099,10,offset_drift,0.7195678553850446,0.1761123059421857,0.1761123059421857,True,True,False,False,75.52526775283103,75.52526775283103,0.0,1,20.0,0.1695652712166113,0.3524299907645161,1.1102230246251563e-16,0.1951372734784747,0.543455549442859,75.52526775283104,0.24474732247168968,True,False,False
100100,10,offset_drift,1.6031092858371832,0.348652074006117,0.348652074006117,True,True,False,False,78.25150929594658,78.25150929594658,0.0,0,0.0,0.3013240828937625,0.7398130986189045,5.551115123125783e-17,0.3631091955231685,1.2544572118310662,78.25150929594658,0.21748490704053422,True,True,True
100101,11,angular_drift,1.1627921963652657,0.1977798667494394,0.1977798667494394,True,True,False,False,82.99095338206834,82.99095338206834,0.0,0,0.0,0.1672107637562236,0.3451783922499667,0.0816276816071994,0.1957481546542252,0.9650123296158263,82.99095338206834,0.17009046617931653,True,False,False
100102,11,angular_drift,1.5310647548167824,0.1467788743820003,0.1467788743820003,True,True,False,False,90.41328108950135,90.41328108950135,0.0,0,0.0,0.1269071458224364,0.3108118909768987,5.959668897270731e-09,0.1546316155429907,1.3842858804347822,90.41328108950135,0.09586718910498652,True,False,False
100103,11,angular_drift,1.1203688046929727,0.1387249828978121,0.1387249828978121,True,True,False,False,87.61791810725856,87.61791810725856,0.0,0,0.0,0.1290892181532027,0.283653837033557,2.2198527183103778e-08,0.1490205968222611,0.9816438217951606,87.61791810725857,0.12382081892741423,True,False,False
100104,11,angular_drift,1.6476694982840976,0.155798262002214,0.1776245386267002,True,True,False,True,90.54432565727144,89.2196500079852,0.0218262766244861,1,20.0,0.1497163138440805,0.3280094736508877,0.0540306915915577,0.1809759490074242,1.4918712362818836,90.54432565727143,0.09455674342728572,True,False,False
100105,11,angular_drift,0.8984358692273244,0.0952555663903619,0.0952555663903619,True,True,False,False,89.39762206151855,89.39762206151855,0.0,0,0.0,0.086437073300015,0.1962154928529029,3.9669326851177196e-08,0.1045978464368849,0.8031803028369625,89.39762206151855,0.1060237793848145,True,False,False
100106,11,angular_drift,1.419532882269224,0.2221199764094968,0.2221199764094968,True,True,False,False,84.35260083201295,84.35260083201295,0.0,0,0.0,0.1633918201121498,0.4599063181827506,0.0503301715800376,0.2003148344701547,1.1974129058597272,84.35260083201298,0.15647399167987025,True,False,False
100107,11,angular_drift,0.6906919224689411,0.2037233243029169,0.2037233243029169,True,True,False,False,70.50445825764265,70.50445825764265,0.0,0,0.0,0.1792362459695753,0.4293093815617017,5.190320367942647e-09,0.2115963448643776,0.48696859816602417,70.50445825764267,0.2949554174235734,True,False,False
100108,11,angular_drift,1.2770236148046386,0.1315387096443376,0.1315387096443376,True,True,False,False,89.69958674848306,89.69958674848306,0.0,0,0.0,0.1309134150055461,0.2581111382206265,6.759031788428073e-08,0.1483132339939043,1.1454849051603009,89.69958674848306,0.10300413251516936,True,False,False
100109,11,angular_drift,1.1295645223749755,0.0941649699633304,0.0941649699633304,True,True,False,False,91.6636041502664,91.6636041502664,0.0,0,0.0,0.0840774035174516,0.1955041986902174,7.373260335619135e-10,0.1029048907983187,1.035399552411645,91.66360415026641,0.08336395849733581,True,False,False
100110,11,angular_drift,1.0872295944050576,0.1531538188787038,0.1531538188787038,True,True,False,False,85.91338759845742,85.91338759845742,0.0,1,20.0,0.1410073850815728,0.3120677066174285,5.6236782453034095e-08,0.1723127449796875,0.9340757755263538,85.91338759845742,0.14086612401542567,True,False,False
100111,12,angular_drift,0.8051188398483232,0.09670596939754,0.09670596939754,True,True,False,False,87.9886093069492,87.9886093069492,0.0,0,0.0,0.0922900833818309,0.1934960226871047,7.103750920833818e-11,0.1097013755554807,0.7084128704507833,87.98860930694921,0.12011390693050791,True,False,False
100112,12,angular_drift,1.3404817778590783,0.425472691174819,0.3632185295913063,True,True,True,False,68.25971839360967,72.90388160505896,-0.0622541615835126,1,20.0,0.2873847228396425,0.7493949709039561,0.0562712858016059,0.3530323572774498,0.9150090866842593,68.25971839360967,0.31740281606390325,True,True,True
100113,12,angular_drift,1.0369772755552704,0.2450435675601923,0.2450435675601923,True,True,False,False,76.36943708057838,76.36943708057838,0.0,0,0.0,0.2140910554067955,0.5164430687673709,9.389607952270396e-09,0.2588332749106,0.7919337079950781,76.36943708057838,0.23630562919421622,True,False,False
100114,12,angular_drift,0.8930114675261689,0.1401946073949336,0.1943054427050697,True,True,False,True,84.30091745817079,78.24155122628639,0.054110835310136,1,20.0,0.1498711320262351,0.3966307566586193,0.0388492164772567,0.1870011115643637,0.7528168601312353,84.30091745817079,0.1569908254182921,True,False,False
100115,12,angular_drift,0.982470660889458,0.3098341467173133,0.2319908683130057,True,True,True,False,68.46377616642397,76.38699275732286,-0.0778432784043076,1,20.0,0.2183102424297392,0.4380366926878046,0.0357557275863973,0.2436006950182341,0.6726365141721447,68.46377616642395,0.3153622383357604,True,True,True
100116,12,angular_drift,1.4566589561641643,0.2177004982485657,0.1685350152548075,True,True,True,False,85.05480659509767,88.43002924317902,-0.0491654829937582,1,20.0,0.129219145392197,0.3606526524813592,0.0172603750600774,0.1639536337471744,1.2389584579155986,85.05480659509767,0.1494519340490232,True,False,False
100117,12,angular_drift,0.8027507462202839,0.2988121453502524,0.3326485328985479,True,True,False,True,62.77647242843484,58.5614171690517,0.0338363875482954,1,20.0,0.3012584688421793,0.5196797000215325,0.1721170695895281,0.3473196136257587,0.5039386008700315,62.77647242843485,0.37223527571565157,True,False,False
100118,12,angular_drift,1.2940007423933788,0.2687578181150275,0.2687578181150275,True,True,False,False,79.23047419447889,79.23047419447889,0.0,0,0.0,0.2749479700248502,0.5179284464257461,1.3822386818462816e-08,0.3089488903313255,1.0252429242783512,79.23047419447889,0.20769525805521108,True,False,False
100119,12,angular_drift,0.8324908981478896,0.2473306907800121,0.2473306907800121,True,True,False,False,70.29028289315008,70.29028289315008,0.0,0,0.0,0.2519956574636779,0.4777377434835543,8.326672684688674e-17,0.2841067049584242,0.5851602073678774,70.29028289315008,0.2970971710684992,True,False,False
100120,12,angular_drift,0.8412607887689496,0.3226360655475723,0.2965073886455345,True,True,True,False,61.648507828387146,64.75440284344816,-0.0261286769020377,1,20.0,0.3003363287260827,0.5687609071986899,0.0072730179391053,0.3359631248637105,0.5186247232213773,61.648507828387146,0.3835149217161286,True,True,True
100121,13,angular_drift,1.2886385960348987,0.1997602403373618,0.2188402010205688,True,True,False,True,84.4983503557927,83.01772105119827,0.0190799606832069,1,20.0,0.1350801427261288,0.3739160344362737,0.164420134795072,0.1681530743332647,1.088878355697537,84.49835035579271,0.155016496442073,True,False,False
100122,13,angular_drift,0.5112260175096768,0.1525400008461294,0.1525400008461294,True,True,False,False,70.16192532821512,70.16192532821512,0.0,1,20.0,0.1363202772687497,0.2639333184785466,0.0577304554831991,0.1514478547698081,0.3586860166635474,70.16192532821512,0.2983807467178488,True,False,False
100123,13,angular_drift,0.5674960783117713,0.0713415827437861,0.2057929059628952,True,True,False,True,87.42870911883332,63.736682273628574,0.134451323219109,1,20.0,0.0764852469195134,0.3181227152112722,0.252555782264459,0.1164378264432184,0.4961544955679852,87.42870911883334,0.12571290881166658,True,False,False
100124,13,angular_drift,0.7960127274573586,0.2374056634630618,0.1943034784173228,True,True,True,False,70.17564477626027,75.5904055657538,-0.043102185045739,2,40.0,0.1419378575738741,0.3032317359205601,0.1455438478817431,0.1708944600446959,0.5586070639942968,70.17564477626027,0.29824355223739724,True,False,False
100125,13,angular_drift,0.8869680744587896,0.0695450158429669,0.0695450158429669,True,True,False,False,92.15924249749328,92.15924249749328,0.0,0,0.0,0.0636411027177346,0.1430312115888157,5.854835255503232e-09,0.0754331979455126,0.8174230586158227,92.15924249749328,0.07840757502506716,True,False,False
100126,13,angular_drift,1.2187153002557711,0.3237768520836813,0.3237768520836813,True,True,False,False,73.43293778163526,73.43293778163526,0.0,0,0.0,0.2787339025844319,0.5718230203205051,0.1232154380663991,0.3164514379228048,0.8949384481720899,73.43293778163527,0.26567062218364734,True,True,True
100127,13,angular_drift,0.5972012866687277,0.1585933613627764,0.1731408046265156,True,True,False,True,73.44390159515022,71.00796523860166,0.0145474432637392,2,40.0,0.1479342531027107,0.2926002419755014,0.0804645927353762,0.1684107828243917,0.43860792530595133,73.44390159515022,0.2655609840484979,True,False,False
100128,13,angular_drift,0.5707928595234129,0.1405470196335941,0.1405470196335941,True,True,False,False,75.37687844396919,75.37687844396919,0.0,0,0.0,0.137794558286984,0.2777132666696098,1.603853105880404e-09,0.1589467166546005,0.4302458398898188,75.3768784439692,0.24623121556030803,True,False,False
100129,13,angular_drift,0.372089815971199,0.0991510448645756,0.0991510448645756,True,True,False,False,73.35292700613707,73.35292700613707,0.0,1,20.0,0.0870656056151462,0.2085492965320886,2.7925388390581674e-10,0.1046657413662904,0.2729387711066234,73.35292700613708,0.2664707299386292,True,False,False
100130,13,angular_drift,0.8514901449036876,0.2702290453265594,0.2702290453265594,True,True,False,False,68.26398438737947,68.26398438737947,0.0,2,40.0,0.2393914203175557,0.5642306830827478,6.325488410841018e-09,0.2914241240882189,0.5812610995771281,68.26398438737947,0.3173601561262052,True,False,False
100131,14,angular_drift,0.9482263436677724,0.2920694739770956,0.2920694739770956,True,True,False,False,69.19833793613446,69.19833793613446,0.0,1,20.0,0.2515286981125406,0.6208533737164896,1.0366577818388125e-08,0.3035484931841322,0.6561568696906768,69.19833793613446,0.3080166206386555,True,False,False
100132,14,angular_drift,0.6069919732851337,0.2464195025291155,0.2464195025291155,True,True,False,False,59.40316950231558,59.40316950231558,0.0,1,20.0,0.1604318982031554,0.4526925259412084,0.1402505270300496,0.204070171767915,0.36057247075601817,59.4031695023156,0.405968304976844,True,False,False
100133,14,angular_drift,1.2050616987091616,0.1283181484478044,0.1283181484478044,True,True,False,False,89.35173621522813,89.35173621522813,0.0,0,0.0,0.1383821222940617,0.2362506849487538,1.1411652101056546e-07,0.1592827204000347,1.0767435502613572,89.35173621522813,0.10648263784771873,True,False,False
100134,14,angular_drift,0.7764741947362332,0.2995219053437177,0.2995219053437177,True,True,False,False,61.42538832916853,61.42538832916853,0.0,0,0.0,0.2529725202606704,0.6434198544456506,8.638616100231644e-09,0.3060419034023653,0.47695228939251555,61.42538832916853,0.3857461167083147,True,True,True
100135,14,angular_drift,0.6943054798431341,0.1779657282406019,0.1867555713826237,True,True,False,True,74.36780589996062,73.10181515133398,0.0087898431420218,2,40.0,0.155832005708155,0.3827460971140745,0.0212667452100275,0.1880211697294662,0.5163397516025322,74.36780589996063,0.25632194100039374,True,False,False
100136,14,angular_drift,0.8351646882013402,0.1700226743072366,0.1700226743072366,True,True,False,False,79.64201830977703,79.64201830977703,0.0,0,0.0,0.1755184575296055,0.3253545946372269,5.557397320110623e-10,0.1976075849046495,0.6651420138941035,79.64201830977703,0.20357981690222973,True,False,False
100137,14,angular_drift,1.1004225924147322,0.3301262699523323,0.2676419886052568,True,True,True,False,70.00004614337172,75.6782539317053,-0.0624842813470755,1,20.0,0.231567401795901,0.5299493527777804,0.0395608786475963,0.2731869863887345,0.7702963224623999,70.00004614337172,0.29999953856628275,True,True,True
100138,14,angular_drift,0.8741805013354166,0.3155537079700951,0.3155537079700951,True,True,False,False,63.90291164261287,63.90291164261287,0.0,0,0.0,0.3015846753308401,0.6345803453302035,8.317602995244754e-10,0.3470420152225396,0.5586267933653215,63.90291164261287,0.36097088357387125,True,True,True
100139,14,angular_drift,0.7659878257062305,0.0754893113080904,0.0754893113080904,True,True,False,False,90.14484189242953,90.14484189242953,0.0,0,0.0,0.0847856088558446,0.1353711542583026,5.358880006411937e-11,0.0944228235776964,0.69049851439814,90.14484189242951,0.09855158107570479,True,False,False
100140,14,angular_drift,1.1175007438672495,0.2631683760394044,0.2631683760394044,True,True,False,False,76.45027285362893,76.45027285362893,0.0,0,0.0,0.2271096907731326,0.5585677710505954,3.335158027528706e-08,0.2746512748681192,0.8543323678278452,76.45027285362892,0.2354972714637108,True,False,False
100141,15,angular_drift,0.4131828895523731,0.140825757780131,0.1821686293476894,True,True,False,True,65.91684666983755,55.910897098124245,0.0413428715675583,2,40.0,0.1659375994991022,0.3461397152913294,0.0298391588304852,0.1959368726141437,0.2723571317722421,65.91684666983757,0.3408315333016243,True,False,False
100142,15,angular_drift,0.5335622701416683,0.2655247118192918,0.2655247118192918,True,True,False,False,50.235478279078606,50.235478279078606,0.0,0,0.0,0.2494141391854501,0.540022431930023,3.6237463418853366e-08,0.2869372961341086,0.2680375583223765,50.235478279078606,0.49764521720921395,True,False,False
100143,15,angular_drift,0.3375870895429603,0.1899316138877798,0.1899316138877798,True,True,False,False,43.73848415088467,43.73848415088467,0.0,1,20.0,0.1626834623801401,0.4045188625697701,8.496136294500188e-10,0.1977091614792262,0.1476554756551805,43.73848415088466,0.5626151584911534,True,False,False
100144,15,angular_drift,1.1083371817207586,0.3988781300954785,0.2642592780898312,True,True,True,False,64.01112074249852,76.15714040382971,-0.1346188520056473,1,20.0,0.2589455745423535,0.5030514171289985,0.0230918942687395,0.2873261230780367,0.7094590516252801,64.01112074249853,0.35988879257501477,True,True,True
100145,15,angular_drift,0.4883104618456143,0.1291532941677777,0.1155313860109702,True,True,True,False,73.55098768934194,76.34058758964353,-0.0136219081568075,1,20.0,0.1209985892680322,0.2043072651953641,0.0135582668054591,0.1387214963031356,0.35915716767783656,73.55098768934195,0.26449012310658054,True,False,False
100146,15,angular_drift,0.5114505303368572,0.0981125673592146,0.1454409699527226,True,True,False,True,80.81680210702008,71.56304249857153,0.0473284025935079,2,40.0,0.0884288808498893,0.207867767624668,0.1535841808159913,0.10476721165558,0.4133379629776426,80.81680210702008,0.19183197892979917,True,False,False
100147,15,angular_drift,1.1144545937953814,0.1412266258238794,0.1412266258238794,True,True,False,False,87.32773622091514,87.32773622091514,0.0,1,20.0,0.1590800670176047,0.2524642715633873,2.7434027272121847e-10,0.177633241672797,0.9732279679715019,87.32773622091514,0.12672263779084858,True,False,False
100148,15,angular_drift,0.7527016443365491,0.4255589979385498,0.4255589979385498,True,True,False,False,43.462459376762936,43.462459376762936,0.0,0,0.0,0.368315151973686,0.8817702447048497,0.0204661617939673,0.4439353039679888,0.3271426463979993,43.462459376762936,0.5653754062323706,True,True,True
100149,15,angular_drift,0.5635898859847355,0.1612735715938127,0.1612735715938127,True,True,False,False,71.38458733835745,71.38458733835745,0.0,0,0.0,0.1700456284593884,0.3041148361270903,5.551115123125783e-17,0.1902543221786911,0.40231631439092275,71.38458733835746,0.2861541266164253,True,False,False
100150,15,angular_drift,0.2194678324263739,0.1994956538370328,0.1609419105247886,True,True,True,False,9.100276048901728,26.667198219684096,-0.0385537433122441,2,40.0,0.1418926581259055,0.3323197982208042,0.0035317254484088,0.1761865598625307,0.01997217858934111,9.10027604890174,0.9089972395109827,True,False,False
100151,16,fixture_drift,0.9350243080437144,0.2734787567544237,0.2734787567544237,True,True,False,False,70.75169550119996,70.75169550119996,0.0,0,0.0,0.2350600538737344,0.5802643983604707,0.0,0.2888142108416217,0.6615455512892907,70.75169550119996,0.29248304498800043,True,False,False
100152,16,fixture_drift,0.4691966756121178,0.1326175214557803,0.1326175214557803,True,True,False,False,71.73519584665293,71.73519584665293,0.0,0,0.0,0.1213835525471851,0.2726260132830038,5.551115123125783e-17,0.1441465170672365,0.33657915415633755,71.73519584665293,0.2826480415334708,True,False,False
100153,16,fixture_drift,0.5876870720501857,0.2554452148210957,0.3267658359115892,True,True,False,True,56.53380396305844,44.39798807013999,0.0713206210904935,3,60.0,0.1862134949549888,0.5735164666202,0.2536771601038282,0.2274369940788417,0.33224185722908994,56.53380396305844,0.4346619603694157,True,False,False
100154,16,fixture_drift,0.7798546833065958,0.1630806367043584,0.1630806367043584,True,True,False,False,79.0883301472405,79.0883301472405,0.0,1,20.0,0.1393988271581877,0.3396763704965949,0.0072550217473329,0.1718157088372377,0.6167740466022373,79.0883301472405,0.20911669852759493,True,False,False
100155,16,fixture_drift,0.7884609432944725,0.1862122750987905,0.1862122750987905,True,True,False,False,76.38281557476661,76.38281557476661,0.0,2,40.0,0.1599178503780211,0.3965582096274266,5.551115123125783e-17,0.1926945709715616,0.602248668195682,76.38281557476661,0.23617184425233398,True,False,False
100156,16,fixture_drift,1.0808635176523895,0.270886143126712,0.270886143126712,True,True,False,False,74.93798812683859,74.93798812683859,0.0,0,0.0,0.2399733742088158,0.5650602025174349,8.326672684688674e-17,0.2937607010883669,0.8099773745256775,74.93798812683859,0.25062011873161416,True,False,False
100157,16,fixture_drift,0.6488951337064135,0.2227469300261423,0.2227469300261423,True,True,False,False,65.67289251287217,65.67289251287217,0.0,0,0.0,0.1961517316414703,0.4684308442013399,5.551115123125783e-17,0.2337215727329926,0.4261482036802712,65.67289251287218,0.3432710748712781,True,False,False
100158,16,fixture_drift,0.9139253406067528,0.2326814325548074,0.2326814325548074,True,True,False,False,74.54043320427785,74.54043320427785,0.0,0,0.0,0.2175114139357894,0.4738057761282209,0.0,0.2528627553560439,0.6812439080519455,74.54043320427786,0.2545956679572215,True,False,False
100159,16,fixture_drift,0.9905419569871232,0.1817906236454898,0.1817906236454898,True,True,False,False,81.64735755379485,81.64735755379485,0.0,0,0.0,0.1569430632276901,0.3847501355579277,2.775557561562892e-17,0.192826640098045,0.8087513333416334,81.64735755379486,0.18352642446205136,True,False,False
100160,16,fixture_drift,0.5686694278366579,0.1596248872031667,0.1596248872031667,True,True,False,False,71.93010923579723,71.93010923579723,0.0,0,0.0,0.1814335509455044,0.2848896582517368,5.551115123125783e-17,0.1972792444399436,0.40904454063349116,71.93010923579725,0.2806989076420276,True,False,False
100161,17,fixture_drift,0.7084345707295596,0.1430676101586689,0.1430676101586689,True,True,False,False,79.80510606486423,79.80510606486423,0.0,1,20.0,0.1427777663894837,0.2787134273469471,1.3877787807814457e-17,0.1662025203773963,0.5653669605708908,79.80510606486423,0.2019489393513576,True,False,False
100162,17,fixture_drift,0.7661036857723343,0.2371648259689308,0.2371648259689308,True,True,False,False,69.04272484607131,69.04272484607131,0.0,0,0.0,0.2640302300484428,0.429268679455753,0.0,0.2917515311767207,0.5289388598034035,69.04272484607131,0.30957275153928693,True,False,False
100163,17,fixture_drift,0.5342324206336321,0.211214908176444,0.211214908176444,True,True,False,False,60.46385430410039,60.46385430410039,0.0,2,40.0,0.1771024916458491,0.3959695752014489,0.0589921774517889,0.2159563488671792,0.32301751245718807,60.463854304100394,0.39536145695899605,True,False,False
100164,17,fixture_drift,1.1238717791737238,0.2618314271927685,0.2618314271927685,True,True,False,False,76.70273139296475,76.70273139296475,0.0,1,20.0,0.2802402058450726,0.4886460954056077,5.551115123125783e-17,0.311655368175643,0.8620403519809554,76.70273139296475,0.23297268607035249,True,False,False
100165,17,fixture_drift,0.4767921289529753,0.1066410612690426,0.1066410612690426,True,True,False,False,77.63363638086392,77.63363638086392,0.0,1,20.0,0.1016189359617599,0.2137314872746734,0.0,0.1203593429811263,0.3701510676839327,77.63363638086393,0.2236636361913607,True,False,False
100166,17,fixture_drift,0.7547504118653896,0.2906127113633935,0.2906127113633935,True,True,False,False,61.49552132801956,61.49552132801956,0.0,0,0.0,0.2631546176053651,0.599498682664509,1.3877787807814454e-16,0.3181672128243126,0.4641377005019961,61.49552132801956,0.38504478671980447,True,False,False
100167,17,fixture_drift,0.5429554314320014,0.1091167216518518,0.1091167216518518,True,True,False,False,79.90318996090247,79.90318996090247,0.0,3,60.0,0.0913542830739832,0.1889250446983426,0.0488814033386373,0.1036850231856288,0.4338387097801496,79.90318996090247,0.20096810039097535,True,False,False
100168,17,fixture_drift,0.8737686354142662,0.2936702126976829,0.2936702126976829,True,True,False,False,66.39039205630795,66.39039205630795,0.0,1,20.0,0.2633467917904353,0.6062957587371349,0.0021507254963708,0.3213222989050064,0.5800984227165833,66.39039205630795,0.33609607943692055,True,False,False
100169,17,fixture_drift,0.2842104460117664,0.1353150923770868,0.2208555449709411,True,True,False,True,52.3891207111069,22.29154555360797,0.0855404525938543,3,60.0,0.1199901305788083,0.3474635629985067,0.2133004935788814,0.1662928882408215,0.14889535363467962,52.3891207111069,0.476108792888931,True,False,False
100170,17,fixture_drift,0.6389026529838394,0.2380427570177743,0.2380427570177743,True,True,False,False,62.74193636447532,62.74193636447532,0.0,0,0.0,0.2448557059720722,0.4549927776442813,2.775557561562892e-17,0.2808821193286827,0.4008598959660651,62.741936364475315,0.3725806363552468,True,False,False
100171,18,fixture_drift,0.7863761667169628,0.201621996679086,0.201621996679086,True,True,False,False,74.36061706691386,74.36061706691386,0.0,0,0.0,0.1720698344978894,0.4313660735369388,5.551115123125783e-17,0.2059122426863751,0.5847541700378768,74.36061706691386,0.25639382933086147,True,False,False
100172,18,fixture_drift,0.973652614378646,0.321503329060736,0.321503329060736,True,True,False,False,66.97966766453874,66.97966766453874,0.0,1,20.0,0.2902828862847656,0.6642498323333872,1.1102230246251563e-16,0.3514351347529009,0.65214928531791,66.97966766453874,0.3302033233546126,True,True,True
100173,18,fixture_drift,1.3836574731343751,0.2391915592228657,0.2391915592228657,True,True,False,False,82.71309454347619,82.71309454347619,0.0,0,0.0,0.223125292823627,0.4870825259759977,2.775557561562892e-17,0.2612921358297828,1.1444659139115094,82.71309454347619,0.17286905456523805,True,False,False
100174,18,fixture_drift,1.5864419837244357,0.321118017916819,0.321118017916819,True,True,False,False,79.75860313763626,79.75860313763626,0.0,1,20.0,0.3040240424907666,0.6422613226355164,1.1102230246251563e-16,0.3723240837893413,1.2653239658076167,79.75860313763626,0.2024139686236374,True,True,True
100175,18,fixture_drift,0.919696429115378,0.1932504542018068,0.1826682614680639,True,True,True,False,78.98758241480971,80.13820042296285,-0.0105821927337428,3,60.0,0.1551411877345589,0.3667929162489469,0.0228533844682983,0.1923201493252269,0.7264459749135712,78.98758241480972,0.21012417585190288,True,False,False
100176,18,fixture_drift,1.0250562403566776,0.37151914740922,0.3635567128692015,True,True,True,False,63.75621816809325,64.53299842916925,-0.0079624345400184,2,40.0,0.2437009245144031,0.7291450184496551,0.1345836976892916,0.313278206731965,0.6535370929474577,63.75621816809325,0.3624378183190676,True,True,True
100177,18,fixture_drift,1.5371482874183788,0.3116180493077786,0.3116180493077786,True,True,False,False,79.72752194057105,79.72752194057105,0.0,1,20.0,0.3622016689285836,0.5446386110594661,0.0,0.3956596531136368,1.2255302381106001,79.72752194057105,0.20272478059428942,True,True,True
100178,18,fixture_drift,1.0758249602042829,0.2177580536198644,0.2177580536198644,True,True,False,False,79.75896993703181,79.75896993703181,0.0,0,0.0,0.1886958549874014,0.4611467717655291,8.326672684688674e-17,0.228052655939852,0.8580669065844184,79.75896993703181,0.20241030062968182,True,False,False
100179,18,fixture_drift,0.7990068194939065,0.2929932640892078,0.2929932640892078,True,True,False,False,63.33031747153414,63.33031747153414,0.0,0,0.0,0.2912226239236342,0.5737014120983189,0.0,0.3351605328262185,0.5060135554046987,63.33031747153414,0.3666968252846586,True,False,False
100180,18,fixture_drift,0.6860934744630164,0.2505679402177614,0.2505679402177614,True,True,False,False,63.479037544574666,63.479037544574666,0.0,2,40.0,0.1906336511158257,0.3789674224134346,0.192744810024149,0.2186417515173856,0.435525534245255,63.479037544574666,0.3652096245542533,True,False,False
