method,evaluation,predicted_quality,best_quality_so_far,best_z_adj,best_theta_adj,best_locator_offset,optimization_case_id,part_case_id,scenario_type,severity_level,disturbance_flag
bayesian_optimization,25,1.8708737249834193,1.8373808193147918,-0.2682751375836223,0.454404596984074,-0.07838276545965805,10,674,,medium,normal
bayesian_optimization,26,2.1167707777975004,1.8373808193147918,-0.2682751375836223,0.454404596984074,-0.07838276545965805,10,674,,medium,normal
bayesian_optimization,27,2.4450435230931067,1.8373808193147918,-0.2682751375836223,0.454404596984074,-0.07838276545965805,10,674,,medium,normal
bayesian_optimization,28,1.921834282065236,1.8373808193147918,-0.2682751375836223,0.454404596984074,-0.07838276545965805,10,674,,medium,normal
bayesian_optimization,29,2.385686887865869,1.8373808193147918,-0.2682751375836223,0.454404596984074,-0.07838276545965805,10,674,,medium,normal
bayesian_optimization,30,2.1147598918978323,1.8373808193147918,-0.2682751375836223,0.454404596984074,-0.07838276545965805,10,674,,medium,normal
random_search,1,7.065837565273814,7.065837565273814,-2.2632242678371632,-0.7377693861351936,-0.4379928686209311,11,619,,low,normal
random_search,2,6.496479998282902,6.496479998282902,0.3560746210182857,0.5645964880730527,-0.6218566220418376,11,619,,low,normal
random_search,3,6.017545208211354,6.017545208211354,0.5345581701790838,0.508313144552941,0.5806505685481331,11,619,,low,normal
random_search,4,10.154171816831656,6.017545208211354,0.5345581701790838,0.508313144552941,0.5806505685481331,11,619,,low,normal
random_search,5,8.62567232503433,6.017545208211354,0.5345581701790838,0.508313144552941,0.5806505685481331,11,619,,low,normal
random_search,6,5.048532177852172,5.048532177852172,1.5428748421029637,0.40320083515929106,0.04964150267270573,11,619,,low,normal
