case_id,dev_offset,dev_tilt,dev_bend,dev_waviness,dev_noise,z_adj,theta_adj,locator_offset,mean_gap,max_gap,parallelism_error,rms_deviation,quality_score,tolerance_pass
277,-1.5439232346617962,0.8592643754484486,1.3424791351343548,0.2517739579722907,0.05327473304908077,-0.23774882582620993,-0.20121196783850204,-0.6199095680808067,3.9452114242035607,7.677344036896278,11.646124718337163,4.535374506434165,7.434141504474517,0
278,1.5935015357574982,-0.49338479858871254,0.6158172284329546,0.053724542187978314,0.00581269972926442,0.7686523628846031,-0.38636194182417516,0.3109187854400026,4.149821336250335,9.994765379720896,15.3579663073072,4.939979134144461,9.344763820397976,0
279,-1.6239151913246785,0.8997027598317267,0.7455434006792863,0.7010137864206394,0.020470583106676637,-0.899195155535653,-0.3159740059047742,0.0743452966536371,3.4125010244482046,7.431243832766779,10.221824280983205,4.1597434579246455,6.73564508725192,0
280,-0.8125260579703428,-0.8787385156211898,-0.3933648577875879,0.20363945170182574,0.05788819371948223,-1.5152022868998687,-0.5714487010446349,0.25390468086453755,6.53415481426777,14.973858565127266,25.410019966641865,7.673224201664237,14.842732423977493,0
281,-0.4473846616877397,-0.30923321366101586,0.1017168981671186,0.6174884326751406,0.05683019345219358,0.43759746277920275,1.118886300883623,0.04396022823610135,3.7002512723765686,7.256766090258486,14.097330882089988,4.252003197305141,7.9415047931480265,0
282,1.6391903060701778,0.5873452485128539,-1.3238439550495509,0.3432790971754055,0.10474776118028821,2.4335595622409993,-0.09989690121236983,-0.8144290917465211,4.603639268331319,8.28661707507368,8.585574642077727,5.240786644780443,6.966827960122862,0
283,0.24803669885147128,-0.7468724157520794,0.7545586808381799,0.4061415979694223,0.10851470525659297,1.8468091343926183,0.30947524119066516,0.22487865850636313,2.21064982640354,5.498889680911391,7.769252249774521,2.8034102418827787,4.9239785513151135,0
284,1.0182811817585251,0.6849100029053348,1.107161358831008,0.029144156546306643,0.0834285445196684,-1.4186534510122428,0.8648301378762799,0.2967953704067223,6.8717821764412985,13.96010150035546,27.07605251097097,7.946680528010619,15.167048909131381,0
285,-0.3191100838702474,-0.6237915437572974,-0.48292912224052054,0.5630221556321796,0.030653931781745816,-2.0320852733081365,0.9312690197461222,0.5284206991602336,1.8288169959222969,4.861520910044344,5.372931367701924,2.374441152688113,3.856424897369381,0
286,-1.2008202773674697,-0.4153769131400167,1.4162105313926574,0.5665475894072939,0.09157830063207371,-0.9618575728793481,-0.4820996540003466,-0.9209527626195391,4.993185888693179,9.85150710258317,15.779597668167602,5.742791472054101,9.761566345038595,0
287,0.9139274676077256,-0.9136495498862309,-1.4854279866681628,0.5835960702887834,0.1423310635723688,1.2825152386365524,-0.06806354250149127,-0.027909500878253946,5.065456831506549,10.437425681915768,17.10945956566494,6.014091255371699,10.385111749263348,0
288,-0.2554543094035786,-0.3507126657793327,0.06514264255752056,0.3449207657128921,0.0897251820061162,1.9906004025054722,1.188022601577145,-0.8425134202341658,3.777229445283199,8.621657027809661,14.499220215506046,4.475668455069974,8.516998852086669,0
289,-0.4612661093546344,-0.6385876084663811,-0.4436385782233989,0.2299784148387384,0.026180569744018244,1.3203802671064526,-0.008907017209834,0.8384911644344515,3.217209612159236,6.399013779535671,11.367402125379733,3.682406766686682,6.66332833179106,0
290,-1.869630227011942,-0.8660439737360202,-0.2901792512089676,0.0642218563232297,0.03940943946222503,2.430148715383118,-0.6984969420369262,-0.6037645171758186,6.88795532767752,14.246964659731667,27.23068424200356,7.969851652814547,15.306666434105278,0
291,0.2945626751828363,-0.004003418413686566,0.24131489160853437,0.3013882225668374,0.12401435398424206,-1.8070972427876857,-0.17185764998048247,0.3795236968881741,1.5447281209746149,3.1402545900515997,2.883252455106725,1.8011055258173339,2.450581102421615,0
292,1.4729457611315988,-0.26085678728648465,0.20323679728125832,0.05531195600580921,0.025547863216774342,-2.1543091876694276,0.5469141407964526,-0.42388006255571864,1.5569832457150588,3.283869728276409,4.975649059420062,1.7836692978964448,3.1233175398131032,0
293,0.894981160767351,-0.8672034419134509,1.0876434012249763,0.6684241584888734,0.013339311457542396,-2.3812174677140674,-1.0649068488432212,0.7072603462934679,8.525362743336771,18.967593459988993,33.720831297235044,9.982901707765539,19.362426420944796,0
294,-1.061186043792417,0.09654663571637734,-0.2212673904598299,0.6364204209828817,0.07333474522060059,0.0033042033063486187,1.1738206547997658,-0.6997408865014858,5.718731987523244,12.696180783909858,22.11278939441042,6.6670156221930625,12.825012211972362,0
295,1.3228157549837256,-0.8965005087922304,-0.06705369128108774,0.7090678591464189,0.09978209484061819,0.9260730968306645,-0.5680385225844347,-0.16285041727709149,6.628342954304892,15.715740964442881,25.661316777747338,7.866658807220401,15.188286089670573,0
296,-0.533675746003798,0.04288642031598844,-0.11331620956899568,0.26151868150159147,0.04582209185567551,-1.2457355417243892,-0.3238866074765797,-0.7001170441318787,2.068985731116138,4.4958576622293815,4.839035643945043,2.4691784297781694,3.668081554164986,0
297,1.4884172080142952,0.20423878366685466,-1.0986407232184336,0.5550874673672012,0.12714997019969598,-1.3123216397387054,-0.8385585735905665,-0.9827654857324959,2.899423812714848,5.971415925350345,11.063451617741775,3.367972502795693,6.31708465702166,0
298,-1.8109986445740596,0.5245026966070232,1.4615589961250812,0.03590425798102128,0.11221064386198389,-2.1406891707952,0.22111877976880034,0.5121505648564757,5.085262546349913,10.406245181341944,12.733221175115796,6.045483394066752,9.07196701024897,0
299,-0.5631824109290493,-0.9781305577786725,0.2855680563762777,0.7929957025120222,0.03864261342577436,-1.552543614063921,-0.9025778573915642,0.11051123980011224,8.34453819321874,19.260645158101102,32.796604799699764,9.814907264439471,19.10202717174983,0
300,0.3857803974410934,0.5845416743408047,0.7592198208615288,0.7140331958360697,0.1208659047513452,-1.2636645846027776,0.13410577170182658,-0.40517608181284004,3.4823409939054106,7.898225670463087,12.58366908924028,4.087584842355688,7.598029210318201,0
301,-0.6808584817939902,0.8638887384599927,0.5456877152012205,0.7796723306008847,0.06253688050781167,0.18718786676988275,-0.030922992200587807,-0.7854258849525462,3.98471692899909,7.50840209568787,14.57393121476708,4.5794837851823464,8.278063450354447,0
302,-1.0531920218935866,0.055272721208964315,-1.2978770846009813,0.7451695434471115,0.01857655229150562,-1.5100962679154644,0.6367709374527277,-0.8061309164213726,3.4123823925974164,9.375694062344598,12.094805803096076,4.123538100470877,7.8772184874585145,0
303,1.6011123984616376,0.4514019414450712,-1.2941374286734233,0.5534776490285224,0.09474428132569766,1.286747163699593,0.7876748459744061,0.4367011263463101,6.406533380951815,14.288209365065045,21.707206083681186,7.444296452152507,13.465014294124662,0
304,0.3447051810838877,-0.35507336283644464,0.5918209854897873,0.7655772677046236,0.08812826707933114,0.8217243421712697,-0.15089269872047817,0.5122416194861488,2.3575734872961536,5.273450558069592,8.931874309673319,2.6993197078301416,5.238801477294734,0
305,1.9906695693545435,-0.6792213518645278,-0.8927841614887131,0.4315502069315116,0.07220630958924873,0.3578489225335941,-1.0822222854617447,-0.1914470873391021,8.096336550740396,17.231545553987463,30.756051321009245,9.396368207298266,17.76481684845096,0
306,0.3319130482622432,0.17038270260992538,0.47200188530512066,0.576172823202131,0.09623208050112848,1.451215776947175,0.29942552324301985,0.075015325074409,2.3109438653661756,6.048297080038815,8.213950138600193,2.7771544265254815,5.249672767854102,0
307,0.42478571555124356,-0.7976132664933353,-0.6805303778234401,0.421919824526505,0.13094808231025606,0.8952577814399652,-0.9830206116674458,0.18454990088880874,8.019578815294393,16.649687555605308,31.368406632853237,9.239509820546788,17.735252883180557,0
308,-1.1130480494516042,0.46803311957744587,0.9823225575262415,0.4747650180719787,0.08870439146275645,-0.80704278394593,-0.1289999492128575,0.7282167076306909,2.412760847391426,5.436500569470601,5.815678368865386,2.8867827969515734,4.388160215413381,0
309,0.8932813238686261,0.03950731939168617,-0.3953028412548871,0.04030379063084349,0.021451110198957766,-1.5348740523031468,-0.30387949617918064,0.8882872941525493,1.2354667011046974,2.922529969502467,4.670073604845128,1.4118619543127215,2.78960727806696,0
310,0.020613579434994644,-0.5303196734815379,-1.182749587615458,0.27064441968237124,0.12235959533265853,-0.5832860329474605,0.6540139344537923,0.6054099522537577,0.933547118273043,1.6938776175192338,2.0513812309734902,1.0212563633195788,1.5057674263616878,0
311,-1.5567169212051835,0.21731950525356747,1.3772881901133323,0.32171045992284314,0.007641613350453341,2.116513451289393,0.920799075773959,0.04428289441800359,5.034157218794951,10.749144571563383,19.8545111998551,5.788143921583634,11.270158289222394,0
312,0.20901248137603856,-0.5765177944477502,0.9583522666339119,0.39888003071370115,0.005081669271383476,0.915074782244989,1.0811910475264945,0.6583009806915006,2.359250368410696,5.4204587570017235,8.812962551806518,2.7658568143888425,5.254387184604565,0
313,-0.8912074391578408,-0.8933498301333187,1.3210542376145415,0.7496501799037611,0.07986229795693041,0.7115870583576758,-0.08975985429406008,-0.16046926580248266,4.416822608127352,9.344493725106862,17.284941675336363,5.0924765509795185,9.823125057669124,0
314,-1.5222062562851986,-0.806494203277808,-0.8018035599714376,0.6693125971252355,0.021874845110352,-1.3665067404264464,0.11667374237329797,-0.5697375638434512,3.669081910633256,9.242716554582767,12.037055723703869,4.491390606939349,7.933795317369902,0
315,-1.3471732611288516,0.12663248339592448,-0.39572018701015343,0.5009274286723754,0.13683080106130144,-1.7450343428246617,0.9922407835513531,0.8049799348458373,5.0824597218005785,13.319687842689758,19.448053882146237,6.237294487793484,11.97878988277032,0
316,1.3163503333436113,0.2625718346121704,0.36043997239664227,0.5113701279492012,0.10357433268267197,-2.417588997019215,1.0994221899855592,0.1712075229311596,5.991161900232808,12.932428984652255,23.614180497434372,6.96539088578541,13.457870503274371,0
317,1.1258633576096866,-0.2454363218772737,-1.4628083582526121,0.4077877279011552,0.07607851789738934,-0.3150535584427412,-0.38467907001101576,-0.5003478243805559,3.076287406281628,6.34731124116668,10.873602110136659,3.651671649511911,6.454327392226681,0
318,0.11017949798873117,-0.2494437206130118,1.4097956491494261,0.13834184621354514,0.04794983514406304,-1.0301976453771449,0.10394202296629684,-0.0014394860517041863,1.8737847486703232,2.745935557553266,2.526953809426005,2.0483647658973285,2.348838711284611,0
319,0.5749618616970924,0.9000035411484157,-0.6443367435183979,0.5542172554039972,0.003756030450777542,-1.1880576363318773,-0.08707265280817733,-0.9380104230377311,3.675659240781442,7.196181074345131,14.193815867395607,4.177469811242936,7.937443835880947,0
320,0.47067784221455566,0.3566212168034164,0.7401951445141401,0.41325960387440985,0.090591699746794,-0.5196737436075638,-1.10099272198425,-0.8000962884509739,3.442966839557559,6.932166429401373,13.046185113496687,3.975095318568565,7.423905046593542,0
321,0.6199836968058565,0.9911105991715525,-1.4525902825101116,0.4460667974611062,0.11265131293238367,1.633874140069393,0.10849176293433627,0.2398319603682102,5.605253598877008,11.441319385944219,18.854371186693356,6.583280281985771,11.428611279652952,0
322,0.7868997810982137,0.7179324993868612,-1.133131388391544,0.7409457570198907,0.0039026105327355006,1.6809987547888765,-1.0158229762567266,-0.6107435767901555,2.951101212695629,5.751100455176587,5.20558867175824,3.3363954272459657,4.5059766446137335,0
323,-1.9844234144754695,-0.10948658892791863,-0.4969223198478232,0.13279432918962186,0.06766352412058595,-0.48814558413908093,0.6423864784769797,0.7862606121400648,2.5290852710939196,6.867548871939348,9.217451713496219,3.269732782349354,5.911199035193781,0
324,0.6102690070683274,-0.7511792225469522,-0.6138276158704481,0.7306546374658239,0.013310173951183373,-0.4657208030458677,1.0620110861603551,0.9013296829389714,1.8016436485888505,3.613370427044193,5.396487474750776,1.9687107726561914,3.4403215423807647,0
325,-0.3551872918044303,0.33479377619759476,-0.12976320493800308,0.6027684315490734,0.004737199603949777,-1.7792142553932078,0.27407712850463817,-0.5348954751138728,3.2754678933389907,7.349467989977938,10.62412226916067,3.9605233077174757,6.770769776515027,0
326,0.6642091970765942,-0.2975541450774033,1.1599366743834643,0.6554075084479892,0.07392567001031733,1.3644754354742887,-0.5492690730357831,-0.011480446376274767,3.881198746113934,9.595106118913012,14.822675653280786,4.632197894823844,8.952913944974703,0
327,-1.2100717925468873,0.7217723370419877,0.9692028497052445,0.7217197347272011,0.13162154718363892,2.297981310297474,-0.6519930440833777,0.863648581590631,0.8631714811945211,1.9565764465566189,1.3905216216713807,1.0491227032985122,1.3679931351566075,0
328,0.28485276540799065,-0.15500983216369568,0.18112168790361904,0.27408188532022226,0.043282951044142814,-1.2934283101123563,-1.0021728253028956,-0.006870205705625132,5.194907124807806,11.23317574741202,20.207668755616556,6.040247962531404,11.594750284604055,0
329,1.5510467028555497,0.2603039385487693,0.06292689826732056,0.34287433460073324,0.06966024394757879,-1.4536132621402453,0.7750461052634334,-0.6032340734369439,4.604137687467091,9.41429505105763,18.03742372115494,5.287922164404453,10.145549154344343,0
330,0.8664910269092521,0.5199700229923052,0.22460712608320277,0.6903410999638628,0.0436575528675975,1.9080861062143164,0.55058510303833,0.5974996555235215,5.225811714047138,12.02150274726552,18.609278912889263,6.087421170802811,11.365720129340856,0
331,0.6583188381092566,0.6926860339799388,1.4792965881529079,0.3361302836197109,0.12208735255643555,1.222898797590168,-0.11311160229115691,0.853897999465024,2.6830359843223874,7.30348452258807,10.046037932116931,3.263699291538069,6.336137460862023,0
332,-0.4222962817096212,0.1309318325524751,-1.1821729290271152,0.180620155253013,0.1261044255800641,-0.5172363858557634,-0.25419818540338035,-0.5080379636187595,0.5908955999036005,1.9356495561346105,2.0380775866876384,0.7869753191511225,1.448084354732867,0
333,-0.033558662810182494,0.6116339227012448,1.185492353321219,0.05609154563534711,0.08622310968601732,-0.16363316053832744,0.27427644113178795,-0.10544862618346174,4.032640994743088,7.9014616630118395,15.288324984319377,4.626412465937964,8.629369539216087,0
334,-0.4054207165863395,-0.05623857514102126,0.2459973862692424,0.40078656882542146,0.07082166765309693,1.5891765497904036,0.5895551789708586,-0.31724301163761437,2.4487883996303337,5.920637890541778,9.163809694522312,2.9390346281924313,5.5538742582275695,0
335,1.2023084700612818,0.7073013380090003,-1.0395233838774285,0.46614596938460706,0.042796799039882066,1.1958616096336128,-0.6269152095391602,0.3428070483460637,3.244364894932157,4.327090322946987,1.45946537103275,3.3152899062846015,3.040805167302028,0
336,-0.9795013757694644,0.02228752685988633,1.3459394037485763,0.30504603076514764,0.13136077289448114,2.4347229060194735,0.8996420371323917,-0.6682679405533143,4.019958084031136,9.356388678967386,16.199917861889244,4.685649948613487,9.34144438232768,0
337,1.2786328781406522,-0.9357012097988775,-0.32009434890207644,0.6965866986542911,0.10331283191398798,0.16370213668939027,-0.26912633980171075,0.6245938929405721,5.609514322338088,12.104626070150177,20.869306711525667,6.567261648335038,12.231760296037685,0
338,0.8382336157928836,-0.06318936076865334,1.1774530116289794,0.18395841425490592,0.025558726373793732,0.7140188216679078,1.1327864224842485,-0.5054868533864594,4.71484053447971,10.698094324887032,18.65487100666418,5.49698229041972,10.770039988851249,0
339,-1.001318484264694,-0.7210023040756202,1.0816906658208962,0.18111803232906729,0.07547677900873317,2.454362390011023,-1.1708618377870954,0.11297218102158824,8.32506303394464,18.115461774131187,32.98566505886161,9.653723568977938,18.793229316979026,0
340,0.049156170819783185,0.6148947528203095,-0.434155381341669,0.32827308711923325,0.025190697089829548,1.2040761581789332,0.6833013820515559,-0.7266733584423395,5.762603867033104,12.293280800457563,22.63203777513022,6.696201413463809,12.875996874132646,0
341,-0.426171704046713,0.785809990725366,-1.4918781789726385,0.23900725649810584,0.08325634275788216,-0.8295307017002336,-0.5470915459735934,-0.07992503019357478,1.092347973096899,3.592834945994601,4.162702973294927,1.3599322155473426,2.7903589892706617,0
342,-1.273907567561225,0.059250481918967646,0.6200877639396776,0.46023596210280177,0.013966399628779635,1.7220430708278665,-0.7800531900300283,0.5296240012222573,3.1429939241104092,6.495194525287259,12.604789190386137,3.625377321952241,7.035431024130365,0
343,-0.5577395568965984,0.5655226961122046,-0.8811812897839627,0.14932968295634383,0.07455387693262233,-2.3353199265081974,-0.6592863869223998,0.44802450436869656,2.105707342178518,3.902824354152093,1.7606488493771062,2.208019119448559,2.551556075657171,0
344,1.349533913221702,-0.8384292721243791,1.146233128314313,0.6380137632425433,0.1304526443560448,0.9921427728941996,0.4179673615055153,0.050186466689727594,2.0886723681585995,5.386260200173069,7.56936300779296,2.700034133962864,4.783292086233675,0
345,0.61114889796526,0.8382193291332103,-1.1984339957498746,0.25261158227687297,0.010868246039380774,2.224025859720192,-0.13136288160146892,0.3506889413523768,4.487000905409369,8.794428265630406,12.328477789762056,5.26091379096788,8.209063467337337,0
346,1.3644802580172857,0.9820004961529771,-1.0146526266232028,0.639610084574583,0.13311343472051046,-2.255623115745622,0.609817344445376,-0.29054935760689937,7.009075601130007,14.425139892032801,28.153101126450792,8.104611863736634,15.686656172257743,0
347,0.5943871658817281,0.028096392077729515,-0.7207732437400892,0.10817708960318884,0.017542084963381242,-1.9833857114575415,0.3306960963229866,-0.2971782972009238,1.7345038333091072,4.4125749114148825,6.301271891581065,2.1149643898090074,3.946001629872417,0
348,-1.1334662471765102,0.3837701854118061,0.5605486972994003,0.4313346338855982,0.14024367252987763,-0.5729288427928936,0.8060711310463031,-0.8497211841356074,5.703379209469057,11.661876632026352,20.741071789098502,6.529906495636218,12.084888938741795,0
349,0.9593243761540178,0.97689482766386,1.0397946488634506,0.4637317754480475,0.0940149096490741,-0.733552252815266,0.4307645238194495,0.5407907663626541,6.283948156164298,13.025063914095007,24.636889704356513,7.235633491444533,13.907333881529198,0
350,1.9929139244714156,-0.015074165999134026,-1.3160878026796732,0.4766863605847882,0.017853622497325288,-1.2761747822194498,-0.4109282128662306,0.4620597462968212,2.571816845869118,4.658768444574704,7.458767042379679,2.9380602999966134,4.700611729846711,0
351,-1.2647675044859978,-0.6684941063152949,-1.3651072725035176,0.6985919490831047,0.1040258136534091,-2.3002676719118673,-1.132098466468525,0.11734859295011213,7.967400178322365,19.805063540125502,31.40520989517222,9.498417573273452,18.703143841413368,0
352,-0.8698623948531559,0.19345270086385757,-0.19618747295710404,0.7386500498482037,0.04317135224420519,0.8957268421944677,-1.0702696521153618,0.9117210683778507,3.85499305590238,8.387482578089411,15.305253726718078,4.518652464298468,8.716184054642808,0
353,1.9230298716334087,0.4781492580328248,-0.10436258530928066,0.1759947514618091,0.1218774510371947,1.1817704857351115,-0.6673103050537222,-0.09756941168546862,3.1286615460631655,4.897772037559675,3.1942647710784815,3.278706831423709,3.6940801895527677,0
354,-0.1488042487328598,0.6528210999454183,0.5515340530022295,0.5145340348320441,0.09747411338449176,-1.1476496030876056,-0.3078929764091184,-0.9086754291265877,2.500312518163927,4.849827782305438,5.961957807669246,2.8200082633973684,4.27563025878132,0
355,1.147764543248495,-0.1340035696603723,-0.1852849287372793,0.1962850119469014,0.031414092218914336,0.43910964784514617,-0.6418727635111782,-0.8715822968690712,3.4735937808125903,8.510637292912566,13.516659480208215,4.187037187096707,8.068970884889682,0
356,1.0700296639235933,-0.24706113118726813,-0.35929324830208653,0.3450546252126331,0.12225672351121407,-0.8958155203009144,0.6192869070188065,0.8790896815590865,1.8966424776767428,3.8020468345507417,6.484217534701558,2.123118928555936,3.867183946934306,0
357,0.6434727836991976,-0.13663783764595072,0.743369169439994,0.3663178958011084,0.06216409066622112,0.12641581786341627,-0.4374663964576949,-0.7914995674399976,2.6227848740961264,6.143328899095065,9.999995347184957,2.9754436600654937,5.927377102119394,0
358,-0.34059197789533924,-0.7522862377413961,-0.26867557933365993,0.4455469769707603,0.13960667718084702,-2.318888344773482,0.291500175604666,-0.08452962669984543,2.7454650242984275,7.089748169479409,8.135963369535304,3.409264853864299,5.732279454380373,0
359,-1.9189554871834433,-0.5009036481225593,-1.1445442429355954,0.1734353165851558,0.04118553651913773,-0.49346832308901867,0.06969454437333678,-0.9980200121472278,2.463669904723422,6.125992024993311,7.48075233829865,3.026642812455888,5.123788561650203,0
360,-1.3525225574850368,-0.8128672287823986,0.14902019778823128,0.2632598963210159,0.08225966040520771,-1.3908834891266109,-1.1418495501897963,0.8827338025404936,8.753375844582358,19.724572388527648,33.93241478145387,10.29228760490621,19.752337664859784,0
361,-1.566767515244024,-0.7462825040765664,-1.0603595204695786,0.7850212191946182,0.09264903602549941,0.551449758519253,1.168075683644471,-0.8231224614506905,2.067546374777178,4.430111067850569,7.3640490102211285,2.421054014447816,4.400617337299444,0
362,1.8980035701691564,-0.5919737068919182,0.3692145106861062,0.33606685224223337,0.05759277202157673,2.156216642397313,-0.8418534517433844,0.9941380221524871,7.156605281051385,16.91631707801036,25.185999740675,8.494230228217836,15.627099652742805,0
363,-0.48349975563380587,0.2975498077771088,1.4037201944500803,0.046080840303179826,0.13842965443877858,0.3390569267717165,0.4905525095458856,-0.7016316322273033,3.789596276667451,7.014689262122777,13.560066889884755,4.276943256467578,7.737000054249252,0
364,0.13354972332412895,0.34702742945048737,-0.13125807783695453,0.12398814248484538,0.03661786126283649,1.771963954967493,-1.1172696172013692,0.4177241568816248,3.820534149264266,8.637013719047255,13.352669953437818,4.511234742137316,8.194188820738534,0
365,1.9975601460581074,-0.9850340077864668,-1.0168629515401801,0.5393154407145077,0.008998625187802239,0.4489499192792943,0.4416002485465347,0.17629269622814037,3.630534101946216,6.869128440059675,9.489428167991534,4.263139978763676,6.423041210875595,0
366,-0.5392611879157312,0.39456459197327787,0.28288328404146146,0.16610973767513582,0.08447033153776647,1.9095360856946373,0.40039988565707985,-0.05641698521230576,3.547142779155925,8.347298660095348,13.67051050752697,4.189662108669401,8.088451794900411,0
367,-0.7136635885221954,-0.8282275811248543,-0.7661186017229139,0.008949402469501511,0.14799388762874466,-1.3875887393563002,0.7557022624448944,-0.6627102363900428,1.8848366154325535,2.816742932340036,1.3350757465732739,1.9302840965089707,2.004024997954656,0
368,-0.8655954015777043,-0.1634453615432665,-0.5267830075751847,0.6386806502078889,0.14365401120231347,1.8764724182542425,-0.8314131193253842,0.5533773526985806,4.569335585774963,10.23503089786074,17.21570130695987,5.297904278689359,10.135810765047607,0
369,-1.4082123467811543,0.8267622131242027,0.05363572700573527,0.2691048704453654,0.02355382460012892,-2.440954559104977,-0.6049272200138766,0.8280401265626238,3.52102788855043,6.023982701667095,3.9292877287765613,3.7093128167113143,4.413220777369357,0
370,1.18904876908891,0.939587415501439,-1.1977154366358809,0.4737429948045356,0.03857257110461649,0.21470852886203717,-0.43090827464770765,-0.433068899513285,2.725541188388472,5.442597667542017,8.841454675791487,3.269825803973741,5.429860639913967,0
371,0.29538120809838997,-0.6333636762609194,-0.09259968908364957,0.5206498120352279,0.019227310977420607,2.15297135438452,0.013739278689899548,0.6390559437686845,3.581188484744229,8.331374538151485,10.80855375135771,4.206879489869005,7.237022981262927,0
372,0.6156217224842533,0.42000188244509107,0.6483928229785141,0.7000799176491781,0.09204081525703861,-1.108914241393052,-0.9611768571229028,0.21250123890028294,2.434898298791085,5.972706695911936,9.577798154527054,2.8866263859375154,5.684283583362774,0
373,-1.7345887849176758,-0.5174130966209396,-1.317878446194265,0.4391100712052537,0.024050718741430204,0.5520365971673664,0.6980763140718422,0.6437614415437247,0.9298489777835486,2.9161796131968627,3.203172153165326,1.0955881247683985,2.224319035720561,0
374,-0.7618259674494903,0.09790906538899202,0.18903228025907692,0.3783097457233333,0.09826708371371472,-1.4495643808823322,1.1501837750083064,-0.8038403458181351,5.963875119058193,12.898938694584,21.604025026471703,6.87708649546529,12.827760301580698,0
375,1.3168845648124767,0.18819197390237563,-0.7654357584188523,0.5965400005282399,0.012672134351560792,1.3720891722439155,0.21596453338323252,-0.7784993632071968,2.917993835925815,5.922230059112363,7.019847123285479,3.482191065713527,5.10624041206845,0
376,-1.681977747630519,0.501672666872925,-0.6211922804884885,0.7114414806137708,0.1143109531545264,0.9909512235885805,-0.5313454736797177,0.41788903804323585,0.5277390622614562,1.156157586392263,0.4630957026121738,0.6151832139935508,0.7056160267791229,0
377,1.792590738059336,-0.8168803312588622,-0.5215120739893019,0.18773781236927534,0.058987520160100004,1.211663274269732,-0.061817804579072266,0.14146121224049257,4.7165579036935945,10.798593550001112,15.361640375971515,5.618512461061739,9.824888795006041,0
378,-0.7433804476866306,-0.7174214658257989,-0.6991990531868144,0.6877442409935897,0.09036254432301156,-0.6100566340138314,0.6957743561654102,-0.8710851350901825,1.2914443652885779,2.114753729050393,0.3378714473946136,1.3916031885948215,1.2623811813795573,0
379,-0.9844356483104573,-0.5397936918853214,1.4560936865046665,0.5648788659142082,0.09266789045828312,-2.4750751735276353,-0.7576559949843422,0.27108258594615653,6.659456009262259,15.233133418637838,22.636398747059218,7.830930216294892,14.141789474117283,0
380,-0.4811226940733371,0.8485607673581217,0.7941726574252739,0.357907258243296,0.11242724663074057,2.377021619131108,-0.09364602071647044,0.28505177577706675,3.444479016384536,8.930800568632616,13.2940015585434,4.133461494588658,8.11413049252703,0
381,1.6746584602451806,-0.5026506759276534,1.159673740998835,0.07803576541838614,0.09726722558814697,1.4141907752789216,0.2750549262058226,-0.008930391694913942,2.293620805243135,4.934490036288947,3.8630364217814437,2.6027759192557234,3.5876217709196303,0
382,0.46938839970274415,-0.6966725824411109,-0.853287869009345,0.2159194751650736,0.08966690109450572,-0.2904946312746475,-0.6132579780339851,0.7656186642891603,5.885724583217349,11.82153744551274,22.898916380496885,6.771305096917977,12.85898403245989,0
383,-0.5043126388271064,-0.10793656154021769,-0.2708967703530163,0.1455543642214021,0.109744052314535,-0.2577086886557103,-1.1609829362574757,0.928027404719594,5.634743078334992,11.723263716645269,22.025346605059916,6.496611801802174,12.46466720019227,0
384,1.2630544463816546,0.44711870818360655,1.107275611555587,0.7254458028844403,0.0506234559576658,0.5547933920834929,0.26113874209342613,-0.46540066237880606,3.259947398544446,8.226483077065794,12.401464404734169,3.893320615012967,7.555700525604619,0
385,-1.1121909942117312,-0.7721854903619558,0.4779425877493584,0.624735192824624,0.11414294692755056,-0.9186231140751282,-0.7073763588835147,-0.09277164309075614,6.808771735691783,14.319243171183675,25.835980410003145,7.864321387263752,14.875630733789958,0
386,0.18725384096204234,0.8381742559371115,1.1244694628221623,0.7328466650414622,0.12753935777039693,2.322906022181556,-0.08280000679426225,-0.9050530051338113,3.3453073888891516,9.836217356286273,13.03526328472821,4.168772955506491,8.281913704521738,0
387,-1.665751871406087,-0.2194477164553137,-0.7269387261810082,0.13595247308885386,0.14298056617629729,-1.5229020579468877,1.1025102535565543,0.5216776806424142,4.15024758245897,10.58755838478258,15.325070148193994,5.138663978958707,9.532729232526535,0
388,0.5637826885008939,0.3520379201787567,-0.505577029022628,0.5171416304466258,0.028003817742189796,2.1885271626798977,-0.4756959840945755,-0.48962697541291567,2.8763560588881756,4.340303819003333,2.053110002593056,2.97273897883346,3.0782048620287155,0
389,0.84465119277663,0.31289743613236376,-0.1461032449700843,0.5059569877526291,0.02392396076412842,0.8666415370097753,-0.5505343315315346,-0.45432804664708537,1.7234498708582884,4.023105446038823,4.135030623346865,2.0968352425185337,3.1741593063250466,0
390,-1.3512802602248617,-0.33524572992767077,-0.5062468190660157,0.3633432093618154,0.028562925699952422,-1.5349623192061683,0.10017257199174812,-0.7422451906590497,2.8815322470036078,5.242299988482476,4.129819901076758,3.117583418333857,3.987853982802238,0
391,0.7555880319553405,0.8878942517251931,-0.2196131350068653,0.7208842505205415,0.014747488668879665,-2.285211863121777,0.5312853060332159,0.5220431459629931,6.156123547294983,13.879007825490566,24.738769158548333,7.207462630854393,14.152916422485603,0
392,1.3722329638630053,-0.8863646432000372,0.8307211648704911,0.30123098623726546,0.04550064490232979,-1.6348803932835154,1.190437812246065,-0.8726728213622728,1.81424743935287,3.041696794613819,5.244623632243014,2.043688862468854,3.2345392461097964,0
