assembly_id,batch_condition,component_index,severity,scenario_type,safe_predicted_quality,safe_actual_quality,safe_prediction_error,safe_prediction_absolute_error,safe_z_adj,safe_theta_adj,safe_locator_offset,safe_correction_utilization,safe_correction_effort,safe_capability_penalty,safe_mean_gap,safe_max_gap,safe_parallelism,safe_rms
41,normal,1,medium,twist,0.8844299382630298,0.900974115922729,0.016544177659699177,0.016544177659699177,-0.24909619476522504,0.05182587939054728,-1.0,1.0,0.5807446512119959,1.2634905739964537,0.6055978166174737,1.2547794001811086,0.90453247979623,0.7150120694428543
41,normal,2,medium,waviness,1.6553175289865332,1.9542880099383444,0.2989704809518112,0.2989704809518112,-1.499851628786125,-0.12913734220564255,0.2998840479828748,0.59994065151445,0.3921904715052703,0.00615253463758105,1.9835608223583334,2.5022041492635587,1.349343145484404,2.0375557480645536
41,normal,3,high,bend,1.981604566529096,0.3364814377772395,-1.6451231287518566,1.6451231287518566,2.1049358594926524,0.0829933705743755,0.1756497282041174,0.8419743437970609,0.49818232479468655,0.021482473633184278,0.35817219510117415,0.539150850973189,0.09916544144081207,0.37534891522686975
41,normal,4,low,twist,1.0539146804030746,0.8521590614561261,-0.2017556189469485,0.2017556189469485,0.6978958975260459,-0.010367675442369384,0.29953204584201365,0.29953204584201365,0.23644835998453945,0.002236313077575134,1.146212674524466,1.2298334123377421,0.0817846327816385,1.14809845562972
41,normal,5,medium,bend,0.6098966777757227,0.6014013653292748,-0.008495312446447856,0.008495312446447856,-0.6012056624468631,-0.026947056957552507,-0.41581703679269544,0.41581703679269544,0.27763272768100034,0.0030831972591837,0.47765315900037975,0.8001967182960767,0.5520995350906461,0.5241654161314402
53,normal,1,medium,bend,0.662519195660863,0.5600253456005502,-0.10249385006031286,0.10249385006031286,-0.15500272769068824,-0.018596926586470497,-1.0,1.0,0.5785281053111399,1.2633877907453959,0.3668972708986396,1.012336351758213,0.32457761108373084,0.4888197547837515
53,normal,2,medium,tilt,1.1461755209968085,0.8526572322813936,-0.29351828871541497,0.29351828871541497,1.5618964431389974,-0.001596028710662889,-0.7539073208440612,0.7539073208440612,0.5653026614833134,0.012782683963204707,1.0063112826596952,1.4511521709030681,0.007352647749855112,1.1321240188760802
53,normal,3,high,tilt,0.86773821643903,1.1117974724151816,0.24405925597615152,0.24405925597615152,-0.4386096657711356,-0.056454348142843,0.42375831771995465,0.42375831771995465,0.26618597595446253,0.002834198951793188,0.7058197610477757,1.5500520484830074,1.1639888948007746,0.8583926111571439
53,normal,4,low,mixed,1.4133715211091535,1.6405615525493542,0.22719003144020067,0.22719003144020067,0.2305303661808793,0.1931546369768331,-0.2510669521151775,0.2510669521151775,0.18022811787589016,0.0012992869789234304,0.7143906400697775,2.0894215756726284,2.3294134971578035,1.0059383867929135
53,normal,5,medium,twist,0.7276300060170066,0.766543100276357,0.03891309425935041,0.03891309425935041,-1.1623939679496278,-0.11577217820263086,0.15056679613368318,0.46495758717985114,0.287612988718751,0.003308849251189296,0.5627230361901143,1.4460627205906937,0.30880505537025404,0.7126585663103829
63,normal,1,medium,mixed,1.7957080096268376,1.8211665867361626,0.025458577109324976,0.025458577109324976,1.0634473702363194,0.11092080468678733,0.297482376989024,0.42537894809452775,0.3044049162869952,0.003706494122387702,1.4206806739469127,2.2025717535416027,1.9359356692707335,1.5341015770838797
63,normal,2,medium,mixed,1.4352507644848018,1.4326078089606467,-0.002642955524155166,0.002642955524155166,-2.5,-0.01836068355170206,1.0,1.0,0.8165443665086204,1.2766697880990785,0.7620542880200474,2.072966863120955,1.615481277407504,0.9745708039609488
