assembly_id,batch_condition,zero_final_quality,random_final_quality,old_bo_final_quality,safe_bo_final_quality,safe_improvement_vs_zero_percent,safe_improvement_vs_random_percent,safe_improvement_vs_old_bo_percent,safe_final_mean_gap,safe_final_max_gap,safe_final_parallelism,safe_final_rms
152,normal,0.5240816846091182,1.573803189370938,2.433736598055311,0.34595492632270747,33.988357829994584,78.01790410267319,85.7850300398513,0.2751860241674197,0.5781020790460043,0.19158210725052383,0.32493863183523164
154,normal,0.4530757385582391,2.2042175813867675,1.551639490692332,1.4794984785696945,-226.5455094280042,32.878746133633555,4.649341071517115,1.7497391944332141,2.0978347008450173,0.4978787687893482,1.7586267934942055
172,offset_drift,1.0765361157430922,5.008662337790644,1.6522409937676463,1.6981023453968405,-57.73761052361023,66.09668947765631,-2.7757059534405664,1.1984574484023778,2.3706285408515035,1.6561399235362249,1.3053457155980874
195,offset_drift,1.334771165458316,1.1604535797619815,1.2567792392358468,0.8470885884714885,36.53679294303407,27.003664494254625,32.598457865476874,0.7516177416420298,1.5695434170166758,0.2082096046617814,0.8827735947534249
196,offset_drift,1.69820693695669,0.3749394673513981,0.5663279533356294,0.9303699249750775,45.214572810403894,-148.1387013075161,-64.28112359548352,1.0671251181857535,1.607435054656965,0.06017007463152524,1.0995085073280444
222,offset_drift,0.8082687145241162,0.3101651154124551,0.8818459979217074,0.6570240863061266,18.712171521699656,-111.83042633031803,25.494464129273176,0.3794079287320345,0.8166064153608905,0.8495725030164629,0.43348032173310275
237,offset_drift,0.9877914427892936,4.529635572430664,1.6215788086396363,1.9796427059873907,-100.41099975490164,56.295762113041526,-22.081189976091192,2.4730792110759348,3.061294885271721,0.2350378017759116,2.488191365503205
255,offset_drift,1.5064969790523657,3.3202493768941888,0.852150284390192,0.4306378141752565,71.41462477766525,87.02995572645565,49.46456956434327,0.2777949883744734,0.6583127462281034,0.39572299507593833,0.3108859527170191
266,offset_drift,1.2078479332137215,1.3415560667591062,1.9995341453129396,1.1776909138614888,2.4967562987829024,12.214558672413764,41.10173529058826,0.8743815068822232,1.9101918683754993,0.7991287322962186,1.0258028159530657
274,offset_drift,1.3215053332640718,2.717506794145488,1.8246733458244109,3.6512602317552156,-176.29553508775717,-34.360666167288976,-100.10487028326318,3.3863000043901685,5.197795707627119,2.4242819183653936,3.487469426404111
281,offset_drift,1.4482616749993775,1.3307206718303108,1.4892203648853528,2.4786176728444125,-71.1443253406176,-86.26130376672151,-66.43726686045072,2.445779953584621,3.8130997118326775,1.1528444736812329,2.551004311148533
288,offset_drift,0.9378331507302308,0.9226943732431302,1.8911277821222368,1.0843099788985928,-15.618644750861058,-17.5156162584376,42.66331502561014,0.6595482929360003,1.4286030125182738,1.2647142038086412,0.7845032611971832
290,offset_drift,0.9709859576043598,0.749132622499653,1.6819165737915664,1.9920654478117314,-105.15903780180342,-165.91625941542202,-18.440205587664337,1.654222304344445,2.5657977416840683,1.8279258077048284,1.7768169169172896
295,offset_drift,1.344227195552917,1.952250283098672,0.5983793473306244,1.8153672217682915,-35.04913661723544,7.011552899514278,-203.38066142601025,2.0688316125799604,2.7059164820844632,0.5720716385567277,2.1132130180194606
313,offset_drift,1.3828036206660148,0.7745773400171702,1.6012940773008577,1.5138133199010007,-9.47420857720102,-95.43733616935447,5.463128768159479,1.0852267327041734,2.3783419868922633,1.1561850790331407,1.2788718031212765
323,offset_drift,0.6746473674095301,2.193180158036049,0.5045856141745773,0.6915035743150594,-2.4985211118888206,68.47027948062927,-37.043854380638756,0.383172668279106,0.7832797768475452,0.9889527031117811,0.44882029843529775
327,offset_drift,0.7710998642429199,2.5762253926477072,0.5468000774383907,0.5585615446602689,27.563008300011187,78.31860728279644,-2.150962976628949,0.5541401187953031,1.006151034999034,0.10055209049574909,0.6030857137324306
329,offset_drift,1.153111939497019,2.132548298185839,1.0538424600187954,0.26449043053712396,77.0629007056771,87.59744711235257,74.90227993542729,0.17748361632205906,0.5574170061349051,0.06820553921936534,0.23558582034225112
335,angular_drift,1.5674361781452577,1.5645408254143922,1.0671937666465592,1.4554263493211645,7.1460535609579985,6.974217247691639,-36.37882780130433,1.587859821587464,2.0518595187751325,0.6776931891346121,1.602025904720018
337,angular_drift,1.3845979478671082,0.709899831846585,1.0568601965899938,1.3330183059101066,3.725243276321261,-87.77554890281795,-26.130051090120453,1.6763900297082472,2.043318369931529,0.16109052311439265,1.6877862908385588
