assembly_id,batch_condition,global_final_quality,global_final_mean_gap,global_final_max_gap,global_final_parallelism,batch_final_quality,batch_final_mean_gap,batch_final_max_gap,batch_final_parallelism,individual_final_quality,individual_final_mean_gap,individual_final_max_gap,individual_final_parallelism
103,normal,0.6086900086346976,0.471380476127152,0.8796297687304891,0.5077534911555326,0.2165531112652539,0.16232884042227133,0.413950675276051,0.0787232452881757,0.13813466330039592,0.12286809843569932,0.288223835319089,5.551115123125783e-17
104,normal,0.47676098137887885,0.2315264121834838,0.7365660373243886,0.5189253978733089,0.34890902628062703,0.28789895657317943,0.6914578474356073,0.06755133857039917,0.27442507937778676,0.2376199636653294,0.5813467231153676,1.1102230246251565e-16
105,normal,0.5523723838064378,0.4491437771913891,0.7567713388284921,0.4727272175574681,0.6929595018694501,0.7485263857995521,1.1845892749774407,0.11374951888624008,0.26877332301151347,0.24010990619982814,0.5607150546751282,0.0
106,normal,0.7896434894675253,0.49583188403049633,1.1402344933772113,0.8037855698404015,0.9374919746205101,0.37642645752261344,1.1944745495543863,1.3902623062841089,0.2735608171659002,0.23158062996126894,0.5863562616617795,5.551115123125783e-17
107,normal,0.7936728235333154,0.8169311290914456,1.154878851696751,0.39327157449111444,0.4410578290856772,0.49123623039987896,0.619767832172157,0.19320516195259368,0.05187987367838755,0.04914485561961247,0.10480263182970062,5.551115123125783e-17
108,normal,0.7396814967696703,0.5118475239024798,0.8518911274188925,0.9182914627867043,0.7736455162524136,0.7227027841892478,1.260660484534966,0.33181472634299614,0.31695487748811424,0.2753731394034158,0.6700940493720846,0.0
109,normal,0.8123251757475541,0.6631579188787715,1.0574237566240576,0.7454175070520237,0.35481142768424356,0.33746302018720487,0.5649506973958178,0.15894077060831552,0.10023471046240542,0.10539073161843239,0.18940236713463163,2.7755575615628914e-17
110,normal,0.48343551145061475,0.49111523975078825,0.6623329058482835,0.28920807165516627,0.7413967894677863,0.8168101384423551,1.0799953498296038,0.29726866478854186,0.08695952314628512,0.07448804894272527,0.1848646004322072,0.0
111,normal,0.49101737686017466,0.29061122635451564,0.628967570356223,0.6008665199939766,0.47106910597992047,0.6036347631164072,0.7489752286827837,0.014389783550268376,0.09069420840507969,0.07943663901685047,0.19086394694085312,0.0
112,normal,0.4104148896067844,0.24436389238133016,0.5500283860739792,0.4787453823104812,0.42009155242297347,0.39491941365731037,0.7491648631453142,0.10773135413322696,0.19558135341702865,0.186488097435983,0.39414599567123043,2.7755575615628914e-17
113,normal,0.8246816217184205,0.5136493193867291,1.1920003177714535,0.8361779812599065,0.3997020986024253,0.27276527072865936,0.7003921554017224,0.24970124481619815,0.23864367419955476,0.23996539026134914,0.46517427553592633,1.3877787807814457e-16
114,normal,0.2183927024516696,0.18149455590916233,0.4203803591291252,0.050610226219901466,0.3901776915856138,0.2154852287660895,0.46403044902547436,0.5358665102238066,0.12840324224165628,0.12511736084808836,0.25498682154980506,5.551115123125783e-17
115,normal,0.7849751035051747,0.5753360058706153,0.9442877250345387,0.8847485379278875,0.3144597229888652,0.2496411071790484,0.4120510447680062,0.2982718014841793,0.002540625162702491,0.0031160554473477044,0.004284503273934061,3.469446951953614e-18
116,normal,0.49928721939537285,0.20858788545148327,0.7248631041665763,0.6322907612937646,0.2261835689006446,0.20419395306868643,0.42691763142168143,0.04581402485005637,0.15913594469172423,0.14787878415744038,0.3231902737350881,5.551115123125783e-17
117,normal,0.5203793528918771,0.26699674359423275,0.7204904611629422,0.6322907612937646,0.24498375750130685,0.2037347647544053,0.4838525713904777,0.045814024850056465,0.193031174956376,0.17638366437773448,0.3979653251323838,8.326672684688674e-17
118,normal,0.7757850083152366,0.9543640435545104,1.112504375664628,0.1992864218038375,0.6118369819727383,0.6286691448629437,0.8105216914750184,0.3871903146398707,0.012146092496257446,0.01360201216673815,0.021834138479094864,8.326672684688674e-17
119,normal,0.6879601799259426,0.43102517555646735,0.9533477413772723,0.7400696300747079,0.6761799217774493,0.7009296147124566,1.1512546159739778,0.15359289363099982,0.19092235282161044,0.19393961834523205,0.36959108650438455,5.551115123125783e-17
120,normal,0.6524151651753574,0.5000553217073656,0.8571367727167749,0.6392443783440371,0.6980995548229496,0.7384330289586027,1.2675686327749387,0.05276764190032893,0.3720766712048114,0.33826442824695896,0.7691800140777254,1.1102230246251565e-16
121,normal,1.0120995624592328,0.8499388453124359,1.3685886971119405,0.8555074308138545,0.5530161105309708,0.5242439466208692,0.867755922318532,0.26903069437014604,0.14868450146702789,0.1331223602729841,0.30902648215076944,1.0408340855860843e-17
122,normal,0.5807573479414161,0.4766379023294149,0.9153803343105943,0.366412630546855,0.2542557240368381,0.17411543863044654,0.3857734683769141,0.22006410589685318,0.11487685642038509,0.1154848054498871,0.2239115476166351,1.3877787807814457e-17
123,normal,0.6392146409367455,0.28271926517616025,0.716409539098299,1.0229344369320998,0.3753124903720081,0.27937397990294827,0.4348436703735672,0.4364577004883917,0.1169643073824498,0.11567929573011833,0.23039070023058883,0.0
124,normal,0.44439563517185116,0.18440791166581924,0.586627186564216,0.6322907612937645,0.2653516121378305,0.26318066758711983,0.4771065569567997,0.04581402485005631,0.17584589254373412,0.17067359555238615,0.3504946933345534,2.7755575615628914e-17
125,normal,0.3638480223000287,0.1609996929984216,0.39023519503169873,0.5984335813271076,0.29503451228893707,0.3294906196755671,0.5256853403430092,0.011956844883399459,0.12233471133460107,0.12263712483322035,0.23827371217482646,3.469446951953614e-18
