batch_id,batch_condition,assembly_id,n_components,variation_multiplier,batch_offset_bias_mm,batch_angular_bias_deg,fixture_drift_mm,severity_sequence,scenario_sequence,final_mean_gap,final_max_gap,final_parallelism,final_rms,final_quality_score
5,high_variation,796,5,1.5,0.0,0.0,0.0,high+high+extreme+extreme+medium,twist+mixed+mixed+mixed+mixed,0.43903566252470866,0.8807165404849239,1.6091932603184476,0.4800269455969978,0.9266863335581237
5,high_variation,797,5,1.5,0.0,0.0,0.0,high+high+high+medium+high,waviness+waviness+offset+waviness+waviness,0.49682416720117123,0.92236789867905,2.7755575615628914e-16,0.5548367521824018,0.4812412949823066
5,high_variation,798,5,1.5,0.0,0.0,0.0,high+high+high+extreme+medium,mixed+offset+mixed+mixed+waviness,0.6544786070271852,1.1434821750444952,0.07575423446129337,0.7185715934728261,0.6339716643071748
5,high_variation,799,5,1.5,0.0,0.0,0.0,high+high+extreme+medium+high,offset+bend+offset+mixed+mixed,1.134258986622841,1.447701566526007,0.08796968431267094,1.158022491313564,0.916781320369812
5,high_variation,800,5,1.5,0.0,0.0,0.0,extreme+high+high+extreme+medium,waviness+mixed+tilt+mixed+mixed,0.2973718640859879,0.7359388318878415,0.3481666805123172,0.36049307423403326,0.4504925203692473
5,high_variation,801,5,1.5,0.0,0.0,0.0,high+high+high+medium+high,bend+mixed+bend+mixed+waviness,0.8012905710400385,1.2305540925989875,0.40331266175082403,0.8546533168198772,0.8160125292989426
5,high_variation,802,5,1.5,0.0,0.0,0.0,high+high+extreme+extreme+medium,mixed+mixed+mixed+mixed+bend,1.1203709728002071,1.5486562350598794,1.0234168962655499,1.1849416883482542,1.2262274000725162
5,high_variation,803,5,1.5,0.0,0.0,0.0,high+high+high+medium+high,waviness+twist+mixed+mixed+waviness,0.31386130660471634,0.8473067239654064,0.8407915371914281,0.3987306053139885,0.6404609308598641
5,high_variation,804,5,1.5,0.0,0.0,0.0,high+high+high+extreme+medium,mixed+mixed+bend+mixed+mixed,0.4083678605289542,0.9827623434910204,0.7944938360150695,0.4984507042204538,0.7055322824325586
5,high_variation,805,5,1.5,0.0,0.0,0.0,high+high+extreme+medium+high,mixed+twist+bend+waviness+twist,1.0327309245298637,1.8121619525926702,0.8664585484011176,1.0770057349971605,1.2211060011568116
5,high_variation,806,5,1.5,0.0,0.0,0.0,extreme+high+high+extreme+medium,bend+twist+mixed+mixed+mixed,0.8677730467930863,1.3268532301211056,0.0037143050866813576,0.9037225928472449,0.7498744338849864
5,high_variation,807,5,1.5,0.0,0.0,0.0,high+high+high+medium+high,twist+mixed+mixed+mixed+offset,1.0851052732883317,1.2586930436566064,0.34647459422536475,1.0941693628009936,0.9164988096311902
5,high_variation,808,5,1.5,0.0,0.0,0.0,high+high+extreme+extreme+medium,mixed+mixed+mixed+mixed+waviness,0.7089225549346629,1.8058271066909446,0.4413789466593607,0.8859336427623276,0.9754319467617232
5,high_variation,809,5,1.5,0.0,0.0,0.0,high+high+high+medium+high,tilt+offset+twist+mixed+mixed,0.5186070109016895,0.8679842481487624,0.8696451521295677,0.5708778237966594,0.7339587057336717
5,high_variation,810,5,1.5,0.0,0.0,0.0,high+high+high+extreme+medium,mixed+mixed+bend+mixed+twist,0.21978561314209058,0.5423797093252068,0.5498380657960309,0.2523100799597955,0.418832024474978
5,high_variation,811,5,1.5,0.0,0.0,0.0,high+high+extreme+medium+high,mixed+waviness+offset+mixed+tilt,0.7847723267649901,0.9409993351887513,0.06489536228295617,0.7959022461991432,0.6167903318909236
5,high_variation,812,5,1.5,0.0,0.0,0.0,extreme+high+high+extreme+medium,mixed+bend+tilt+mixed+waviness,0.8920594672675047,1.7473746136480761,1.2852954533562437,0.9861157927779594,1.2760304395593431
5,high_variation,813,5,1.5,0.0,0.0,0.0,high+high+high+medium+high,mixed+waviness+mixed+waviness+mixed,0.9430133130394476,1.4950766231118835,0.2928646039205604,1.0000878506120592,0.9192951470827733
5,high_variation,814,5,1.5,0.0,0.0,0.0,high+high+extreme+extreme+medium,mixed+bend+mixed+bend+bend,0.4460361915481169,1.7392919046727313,1.0056146114935012,0.6382671645208665,1.0211095287663916
5,high_variation,815,5,1.5,0.0,0.0,0.0,high+high+high+medium+high,waviness+mixed+mixed+offset+mixed,0.3811925585077586,0.7905258593342066,0.22233797810026473,0.4402019387642854,0.4622371126590975
5,high_variation,816,5,1.5,0.0,0.0,0.0,high+high+high+extreme+medium,offset+tilt+twist+mixed+mixed,0.5620022096469187,1.0567305714104052,1.0909250242666182,0.6372509384653885,0.8766224354437213
5,high_variation,817,5,1.5,0.0,0.0,0.0,high+high+extreme+medium+high,mixed+mixed+twist+mixed+mixed,0.37634728529417105,1.058156426768786,1.1081944058426414,0.4757962164333339,0.8103890570150128
5,high_variation,818,5,1.5,0.0,0.0,0.0,extreme+high+high+extreme+medium,tilt+mixed+mixed+twist+offset,0.3568323554233586,0.7982803661134044,0.6552678152082759,0.421132068357708,0.5852273678592824
5,high_variation,819,5,1.5,0.0,0.0,0.0,high+high+high+medium+high,offset+waviness+bend+tilt+mixed,0.8095904776995443,1.146706234713871,0.5400179467740577,0.8452136845124978,0.8334157662074917
5,high_variation,820,5,1.5,0.0,0.0,0.0,high+high+extreme+extreme+medium,bend+tilt+waviness+mixed+waviness,0.3370660706114566,0.9602621797970236,0.7068575699834163,0.4316883488393023,0.6444245810014991
5,high_variation,821,5,1.5,0.0,0.0,0.0,high+high+high+medium+high,mixed+waviness+bend+mixed+offset,0.33141776596036987,0.8019573424820564,0.11609244801449159,0.3967891653468318,0.4145191834717586
5,high_variation,822,5,1.5,0.0,0.0,0.0,high+high+high+extreme+medium,mixed+waviness+mixed+tilt+offset,0.3377207195364311,0.7934023919698312,0.3600434583777458,0.3720084484630724,0.48455081581150966
5,high_variation,823,5,1.5,0.0,0.0,0.0,high+high+extreme+medium+high,tilt+bend+bend+mixed+mixed,0.4402757551421643,0.8971026469737088,0.04863006586735963,0.500199125690995,0.46582245296406927
5,high_variation,824,5,1.5,0.0,0.0,0.0,extreme+high+high+extreme+medium,mixed+mixed+mixed+offset+mixed,1.1594351380686982,1.5347895124426587,0.2281551762880618,1.189697236751905,0.9956836717150161
5,high_variation,825,5,1.5,0.0,0.0,0.0,high+high+high+medium+high,bend+waviness+offset+mixed+offset,2.546475142504893,2.9416522322933654,0.16126472706307649,2.5585712464340586,1.9506747552018062
5,high_variation,826,5,1.5,0.0,0.0,0.0,high+high+extreme+extreme+medium,mixed+twist+mixed+mixed+twist,1.4536092152187896,2.1280104891063423,0.5555677647839508,1.486038559653511,1.3897600966980759
5,high_variation,827,5,1.5,0.0,0.0,0.0,high+high+high+medium+high,waviness+mixed+mixed+bend+waviness,0.4086474487115094,0.894412182169151,1.3737857964928046e-16,0.47816830446206166,0.4387347197104043
5,high_variation,828,5,1.5,0.0,0.0,0.0,high+high+high+extreme+medium,mixed+mixed+mixed+twist+offset,0.7184317440106119,1.206952966568879,0.7948985405253233,0.7810432356351356,0.8941892988949578
5,high_variation,829,5,1.5,0.0,0.0,0.0,high+high+extreme+medium+high,tilt+mixed+mixed+tilt+tilt,0.32576759124367766,0.6288019866286325,0.03740829122470235,0.36408354445132524,0.33400171517423627
5,high_variation,830,5,1.5,0.0,0.0,0.0,extreme+high+high+extreme+medium,waviness+mixed+bend+mixed+tilt,0.4039934784954104,0.8633083023941021,0.246578163530505,0.47750976855977906,0.5019149601819831
5,high_variation,831,5,1.5,0.0,0.0,0.0,high+high+high+medium+high,twist+mixed+tilt+twist+waviness,0.4018256136563518,1.0053593348804395,0.7290514533980822,0.4949552894385703,0.690366449524319
5,high_variation,832,5,1.5,0.0,0.0,0.0,high+high+extreme+extreme+medium,mixed+waviness+waviness+tilt+tilt,0.18275155659930006,0.4032697776398822,0.5553760333301733,0.22346689286067675,0.3647658995568744
5,high_variation,833,5,1.5,0.0,0.0,0.0,high+high+high+medium+high,tilt+offset+bend+tilt+tilt,0.3087411911875167,0.4959090224651198,0.7038269512912968,0.34783299544395785,0.48732644902757577
5,high_variation,834,5,1.5,0.0,0.0,0.0,high+high+high+extreme+medium,waviness+mixed+twist+mixed+twist,0.3858235264677358,0.8799812076681133,0.25100541281348016,0.453327573647129,0.5003758014495117
6,disturbed,835,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+medium+high,bend+tilt+tilt+mixed+offset,0.7751440539437277,1.2417487834088892,1.3843672238009588,0.8671205924877636,1.1070900775948491
6,disturbed,836,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,extreme+high+high+extreme+medium,mixed+bend+mixed+bend+tilt,1.4348413868356071,1.9615929947800492,1.309728546743206,1.5294937585563075,1.5647982543632895
6,disturbed,837,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,bend+mixed+mixed+waviness+twist,0.7475728710485258,1.4229233224586502,1.3882598870715093,0.857478054881862,1.1533746296617917
6,disturbed,838,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+extreme+medium,bend+mixed+waviness+bend+mixed,1.771402192254805,2.595961957627775,1.2440877738880336,1.8713780174273764,1.8705733788739216
6,disturbed,839,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,twist+mixed+twist+mixed+twist,1.3377972580807216,1.8197879195600333,0.5150069682839626,1.3826012130325158,1.2400377650806667
6,disturbed,840,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+extreme+medium,mixed+mixed+twist+waviness+mixed,0.7152994940932396,1.2559179523267574,1.0770917679350491,0.8212062695510527,0.996613391261619
6,disturbed,841,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+medium+high,mixed+mixed+twist+offset+twist,1.461117111642391,1.9781620932479926,1.0194475404236973,1.5056216427734748,1.488180187871572
6,disturbed,842,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,extreme+high+high+extreme+medium,twist+twist+waviness+twist+twist,1.0200657947374505,1.3871699222398728,1.2440877738880338,1.0906352818435776,1.2044605754439648
6,disturbed,843,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,mixed+bend+mixed+offset+offset,1.1422253915038114,1.9329127677974267,1.9426250768379536,1.2884924884556972,1.6341782196873273
6,disturbed,844,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+extreme+medium,mixed+bend+waviness+mixed+mixed,1.109317421115472,2.099755569647814,1.5763995161686095,1.2716230769757184,1.5628040597771404
6,disturbed,845,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,mixed+waviness+waviness+mixed+mixed,1.5318053998145111,2.408540683130847,1.1112338742690295,1.5965892398224615,1.6751329111465623
6,disturbed,846,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+extreme+medium,waviness+mixed+offset+twist+twist,0.29639380352133854,0.8880103562289995,1.1177476162829547,0.38750919670898354,0.7293964524808862
6,disturbed,847,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+medium+high,twist+bend+mixed+mixed+waviness,2.1080190891465698,2.777638298068158,1.425718274575575,2.1669178125582236,2.110104479792913
6,disturbed,848,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,extreme+high+high+extreme+medium,offset+bend+twist+mixed+mixed,1.413623821024285,2.027372139181877,0.9191923895875637,1.4709889211834184,1.4551553970564595
6,disturbed,849,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,mixed+mixed+mixed+mixed+mixed,0.3851669708620977,0.9524482185923862,0.14838534986912089,0.46249616937525356,0.49204977873460676
6,disturbed,850,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+extreme+medium,waviness+mixed+bend+offset+mixed,0.7549553889975901,1.2776353103235123,1.2440877738880338,0.8668889769819864,1.0696924396609395
6,disturbed,851,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,offset+waviness+bend+mixed+mixed,0.9428879033329179,1.5190230758837184,0.8921814417285141,1.0221823151979534,1.1084459578033403
6,disturbed,852,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+extreme+medium,twist+mixed+mixed+bend+offset,0.6752830650923648,1.0201115736895332,1.2440877738880336,0.7637842557359337,0.9582231493745728
6,disturbed,853,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+medium+high,offset+bend+mixed+mixed+twist,0.7403735985694807,1.2037474053256654,2.2388020910564013,0.7929106917969502,1.334167997665159
6,disturbed,854,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,extreme+high+high+extreme+medium,twist+mixed+waviness+tilt+mixed,1.5464026822644596,2.237124101414812,1.8302580002628714,1.6479024020895678,1.8489256753915997
6,disturbed,855,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,twist+mixed+mixed+mixed+waviness,0.9746579603921244,1.5464824159557602,1.2440877738880338,1.0801273920806407,1.2375811842788396
6,disturbed,856,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+extreme+medium,mixed+mixed+mixed+mixed+mixed,1.269424889295396,2.163084013052904,1.3867110539715017,1.382700882273459,1.5840360751232865
6,disturbed,857,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,mixed+waviness+mixed+mixed+mixed,2.079287171284673,3.03343241236522,0.5011887161660371,2.148140549809504,1.8989865449257293
6,disturbed,858,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+extreme+medium,mixed+tilt+bend+mixed+mixed,0.8885941280732259,1.3739763393590025,1.184835648086703,0.9908915016220797,1.1333109848178875
6,disturbed,859,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+medium+high,bend+offset+bend+waviness+mixed,0.8988158086678386,1.3229022559569665,0.37781972312693834,0.9369672081546437,0.8735580571409873
6,disturbed,860,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,extreme+high+high+extreme+medium,waviness+mixed+waviness+bend+mixed,1.0571308054238877,1.8420975679959803,1.4460803600239767,1.1667030268832366,1.420262922721477
6,disturbed,861,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,offset+mixed+waviness+mixed+bend,1.8751120281836917,2.640517694827267,2.1080145353028366,1.9951631361546402,2.1866095911096024
6,disturbed,862,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+extreme+medium,bend+waviness+tilt+twist+offset,1.367538942070969,1.913997482865284,1.713185914927221,1.4689189072218318,1.6453085926812254
6,disturbed,863,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,waviness+mixed+mixed+twist+mixed,0.8743945500017604,1.462071026720334,1.2440877738880336,0.9934578856908755,1.173511793752126
6,disturbed,864,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+extreme+medium,twist+offset+mixed+offset+mixed,0.8960522237896449,1.5164039010703416,1.7222408731913943,1.0374342672075703,1.3441525261361713
6,disturbed,865,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+medium+high,mixed+twist+mixed+bend+tilt,0.9099830613600779,1.414316972118894,2.114493391683167,1.0247796466764183,1.4341159922162838
6,disturbed,866,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,extreme+high+high+extreme+medium,waviness+twist+mixed+mixed+offset,1.6178389009993839,2.4785598953895454,2.4352721733380314,1.8027747047678264,2.139778761394871
6,disturbed,867,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,mixed+bend+mixed+mixed+tilt,1.4955919650074172,2.2257357280604815,2.006876499532676,1.6227587320882202,1.8807371309889944
6,disturbed,868,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+extreme+medium,twist+bend+mixed+offset+mixed,0.6991966115985045,1.290586761358651,1.2440877738880336,0.8156756219215803,1.0517289062457147
6,disturbed,869,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,twist+mixed+bend+mixed+mixed,1.2483284046087733,2.1565085013740073,2.0451385831168056,1.3837174327465211,1.7733643900045277
6,disturbed,870,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+extreme+medium,waviness+mixed+offset+mixed+mixed,2.117644131044639,2.8895104899250743,0.46674029487427715,2.1729102343357467,1.8594594981867718
6,disturbed,871,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+medium+high,bend+waviness+mixed+twist+mixed,1.670858354144657,2.032025827465506,0.8469863798802069,1.6985138575292005,1.534812554200031
6,disturbed,872,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,extreme+high+high+extreme+medium,tilt+bend+mixed+mixed+mixed,1.9050577738390146,2.6831823800416372,1.540065554062877,2.0090038387996105,2.0393920962630196
6,disturbed,873,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,mixed+mixed+twist+mixed+bend,1.080151572009352,1.7094372333730068,1.829189347745031,1.2110403566078913,1.506737481599006
6,disturbed,874,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+extreme+medium,tilt+offset+mixed+waviness+mixed,0.334006227876422,0.7602801798371613,0.5627906237817832,0.391546629709476,0.5362777724195575
6,disturbed,875,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,mixed+waviness+mixed+twist+mixed,1.4284142651268212,2.324899703124421,1.7539580624612479,1.5758830716104517,1.8097699163747922
6,disturbed,876,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+extreme+medium,mixed+mixed+offset+mixed+mixed,0.5485666830507419,1.0911746130984996,0.06503491871783895,0.6475609554025654,0.5761889600003806
6,disturbed,877,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+medium+high,tilt+mixed+mixed+mixed+tilt,1.39328440349214,2.2271141902059792,1.8539614396186728,1.5244623065417895,1.7947542406492165
6,disturbed,878,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,extreme+high+high+extreme+medium,mixed+twist+waviness+waviness+tilt,1.1491911688663023,2.0226859897940113,1.7376501317776687,1.2608299018121905,1.5989411773126139
6,disturbed,879,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,twist+twist+twist+mixed+offset,0.660649380052809,1.0030331256246985,1.1102244230977072,0.7517200596113887,0.9073440845937033
6,disturbed,880,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+extreme+medium,mixed+waviness+tilt+mixed+mixed,0.7224304634544232,1.7525100446898345,0.7118317560207719,0.9088542462437964,1.0469171038738885
6,disturbed,881,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,bend+waviness+waviness+mixed+waviness,0.9316595736536949,1.5560028216247697,1.111531808103204,1.0257874570920065,1.1823370067237011
6,disturbed,882,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+extreme+medium,mixed+mixed+tilt+mixed+tilt,1.7142081401280895,2.359755078490137,1.2377435690966254,1.7866119655445607,1.7721732328689115
6,disturbed,883,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+medium+high,mixed+tilt+bend+tilt+mixed,1.2481326100142818,1.937206620704505,2.341867469062473,1.4052877950307754,1.7986907894374555
6,disturbed,884,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,extreme+high+high+extreme+medium,tilt+twist+mixed+twist+mixed,2.1455282361981465,2.5441157500923484,0.9050639369363906,2.174752643146217,1.8958876412826875
6,disturbed,885,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,waviness+mixed+mixed+mixed+waviness,1.714311178399308,2.3737453712339676,1.150644031699582,1.7834729514413648,1.7499574695439937
6,disturbed,886,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+extreme+medium,mixed+bend+mixed+mixed+mixed,1.8025784112841747,2.593494964568278,1.872730010243819,1.9414347718077538,2.074784493009657
6,disturbed,887,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,twist+mixed+waviness+waviness+mixed,1.3238274982853016,1.7918615455181406,0.7359988323340447,1.3588797556633434,1.2913943384075803
6,disturbed,888,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+extreme+medium,mixed+tilt+mixed+mixed+waviness,0.34560645399461326,0.8944119155156245,0.2663548652363494,0.43207113081395776,0.4951190835053719
6,disturbed,889,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+medium+high,mixed+tilt+twist+twist+bend,0.8534421767960195,1.3011965775064582,0.4431511618535686,0.8980539596367301,0.8691423708104868
6,disturbed,890,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,extreme+high+high+extreme+medium,mixed+mixed+offset+tilt+tilt,1.3154844514728388,1.9211403177121151,0.5328684640195838,1.360104284703315,1.2668583984316928
6,disturbed,891,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,waviness+mixed+mixed+mixed+mixed,2.3207630354206206,2.9161485649769645,0.008713976008015711,2.3420944123159746,1.8078971141532776
6,disturbed,892,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+extreme+medium,tilt+twist+mixed+mixed+mixed,1.5023702597281592,2.136860743846114,1.5853440687068432,1.6080568393042565,1.7281782056147608
6,disturbed,893,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,mixed+waviness+twist+offset+mixed,1.0918379789668542,1.58968323003919,1.2440877738880338,1.1696891151048536,1.2946516063787088
6,disturbed,894,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+extreme+medium,offset+twist+mixed+mixed+mixed,1.141923315030364,1.893978424523197,1.8874775548653728,1.2727213494935123,1.6042859232750315
6,disturbed,895,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+medium+high,mixed+tilt+waviness+tilt+mixed,0.8318666748176599,1.4598720249674724,1.4732734285212103,0.949389112029281,1.224442549694831
6,disturbed,896,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,extreme+high+high+extreme+medium,mixed+mixed+mixed+bend+waviness,1.174808921192187,1.743286409630071,0.6886731238217363,1.2154246144419079,1.203572997837389
6,disturbed,897,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,waviness+offset+mixed+tilt+offset,2.6844341553522577,3.1312396917600793,1.3568433634768138,2.718610236179095,2.4236161867946544
6,disturbed,898,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+extreme+medium,bend+waviness+tilt+waviness+waviness,1.2037326901782148,1.8843173286951278,0.3122826605829534,1.2585748826827117,1.14595729210516
6,disturbed,899,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,offset+tilt+mixed+mixed+mixed,0.5917092043673834,0.8349131962822574,1.5502574986267639,0.6338520716676347,0.9564491769496849
6,disturbed,900,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+extreme+medium,mixed+mixed+offset+offset+mixed,1.9453465171422915,2.634047350075465,1.6096638940918957,2.033631698773032,2.0600804982701986
6,disturbed,901,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+medium+high,twist+bend+waviness+twist+twist,1.0872119934119877,1.5840699826543114,1.2440877738880336,1.1692841234269384,1.2915393373289936
6,disturbed,902,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,extreme+high+high+extreme+medium,twist+waviness+bend+offset+waviness,0.8365423071173473,1.695194071185589,1.2440877738880336,0.943362704148044,1.2270835160720952
6,disturbed,903,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,tilt+mixed+tilt+tilt+twist,0.9181429368997801,1.3089466520471125,1.4074838761834643,1.0206777227204917,1.192439811811156
6,disturbed,904,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+extreme+medium,twist+waviness+tilt+mixed+mixed,1.5450337129216571,2.5668737109485567,2.6199735885483912,1.7194523351974034,2.191509537245322
6,disturbed,905,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,twist+mixed+twist+mixed+waviness,0.8552740603497349,1.4987184433075997,1.6231883126835438,0.99758741778721,1.2929129866809848
6,disturbed,906,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+extreme+medium,twist+mixed+offset+mixed+offset,1.0433718516853887,1.5094118918672064,1.2440877738880336,1.133579582694593,1.2524194135016478
6,disturbed,907,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+medium+high,mixed+twist+mixed+tilt+mixed,0.7072604933622888,1.2323352576861377,0.18575310461123218,0.7658725302418524,0.7141919097220829
6,disturbed,908,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,extreme+high+high+extreme+medium,mixed+bend+offset+mixed+mixed,2.6489831071949044,3.3622069714432747,0.4404184420089319,2.6766925772120373,2.203151813915337
6,disturbed,909,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,bend+mixed+twist+twist+mixed,1.3096920241983945,1.8305533154191864,1.244087773888034,1.3976899249603223,1.4550689265477166
6,disturbed,910,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+extreme+medium,mixed+bend+twist+twist+waviness,1.6081768363027957,2.108535099047391,0.5219938656274157,1.6386050086095294,1.4354722411542333
6,disturbed,911,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,mixed+mixed+waviness+tilt+mixed,0.37676404405473507,0.9373534794786937,0.4692157447037168,0.47703469813419547,0.5827034502845632
6,disturbed,912,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+extreme+medium,mixed+bend+tilt+twist+bend,1.5225260219652699,2.295387325074853,2.339909270357288,1.68575608415588,2.015922393634811
6,disturbed,913,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+medium+high,twist+twist+mixed+mixed+mixed,0.5022507198039435,0.8781867845634177,1.3952426856050968,0.5515252891682042,0.8878565859085579
6,disturbed,914,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,extreme+high+high+extreme+medium,mixed+mixed+waviness+mixed+twist,1.2737456080586167,2.2556469185539276,1.0436675366592822,1.4054214053683247,1.5124601595183804
6,disturbed,915,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,bend+mixed+twist+mixed+twist,1.1211185394065057,1.6252588620745365,0.6480362700490765,1.168676408917374,1.1351917423507731
6,disturbed,916,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+extreme+extreme+medium,bend+tilt+twist+waviness+waviness,1.1381048332265318,1.7558748580762216,1.9282320862029225,1.2908454527512556,1.5757480785268283
6,disturbed,917,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+medium+high,tilt+mixed+tilt+tilt+mixed,1.8874990088936745,2.2796759750759703,0.08029012695444782,1.905211249618457,1.4647606582390735
6,disturbed,918,5,1.5,0.14971527944875876,0.014256195463320853,0.09921138760767109,high+high+high+extreme+medium,mixed+mixed+offset+mixed+tilt,0.8404851771793951,1.6059881499109574,1.0767884467466955,0.9609198800419145,1.153070520155306
