batch_id,batch_condition,assembly_id,component_index,batch_offset_bias_mm,batch_angular_bias_deg,fixture_drift_mm,variation_multiplier,scenario_type,severity,active_modes,n_active_modes,offset_mm,tilt_deg,bend_mm,waviness_mm,twist_mm,local_bump_mm,component_profile_mean_mm,component_profile_min_mm,component_profile_max_mm,component_profile_rms_mm,component_parallelism_mm,state_before_mean_gap,state_before_max_gap,state_before_parallelism,state_before_rms,state_before_quality,state_after_mean_gap,state_after_max_gap,state_after_parallelism,state_after_rms,state_after_quality,quality_change
2,offset_drift,233,3,0.2127965395679451,0.0,0.0,1.0,twist,high,twist,1,0.0,0.0,0.0,0.0,0.21912719392735927,0.0,-0.034518516684511176,-0.06344710815886156,0.0,0.04098571558086405,2.6835341664928186e-17,0.5327735352605973,0.5737682489129363,0.0,0.5346128096294035,0.38542381621500044,0.7110515581440312,0.7865647884808814,0.0,0.7129602675757467,0.5205809307450484,0.13515711453004797
2,offset_drift,233,4,0.2127965395679451,0.0,0.0,1.0,mixed,low,offset+twist+tilt+bend,4,-0.16408978686192258,-0.002316574471998272,0.10455896115779627,0.0,0.05126714552582293,0.0,-0.10626593324186186,-0.18430571282494798,-0.05905702143371469,0.11240961623225038,0.04043185192605081,0.7110515581440312,0.7865647884808814,0.0,0.7129602675757467,0.5205809307450484,0.8175821644701144,0.9399953003332764,0.04043185192605081,0.8222542876978214,0.6216282237886146,0.10104729304356619
2,offset_drift,233,5,0.2127965395679451,0.0,0.0,1.0,mixed,medium,offset+waviness+twist+tilt,4,0.0920508336312361,-0.008546434420396943,0.0,0.08093679937434935,0.03268492479349521,0.0,0.08690206545876421,-0.05798824699289536,0.2288632048654837,0.11815895039758866,0.14916342104798166,0.8175821644701144,0.9399953003332764,0.04043185192605081,0.8222542876978214,0.6216282237886146,1.1172807694968236,1.324375759273019,0.18959527297403245,1.1242971341759507,0.9018052539407576,0.280177030152143
2,offset_drift,234,1,0.2127965395679451,0.0,0.0,1.0,bend,high,bend,1,0.0,0.0,0.17279248654474189,0.0,0.0,0.0,0.10890501575116442,0.0,0.17279248654474189,0.12157636928072238,2.1160976556373023e-17,0.0,0.0,0.0,0.0,0.0,0.3217015553191095,0.385589026112687,2.7755575615628914e-17,0.32620913814063407,0.24480808824360234,0.24480808824360234
2,offset_drift,234,2,0.2127965395679451,0.0,0.0,1.0,tilt,medium,tilt,1,0.0,-0.0019093538724725052,0.0,0.0,0.0,0.0,-1.7175479960166408e-19,-0.016662255836342513,0.016662255836342513,0.009715681224131854,0.03332451167268503,0.3217015553191095,0.385589026112687,2.7755575615628914e-17,0.32620913814063407,0.24480808824360234,0.5344980948870546,0.5987110894125788,0.03332451167268502,0.5373110077145832,0.4036912095631538,0.15888312131955146
2,offset_drift,234,3,0.2127965395679451,0.0,0.0,1.0,mixed,high,twist+tilt+offset+waviness,4,0.27166823564254694,-0.049692681272809534,0.0,0.09909257530919886,0.07454315353528843,0.0,0.2599256534330704,-0.2116800125385364,0.7317555214371471,0.38133801165998915,0.8673011198191029,0.5344980948870546,0.5987110894125788,0.03332451167268502,0.5373110077145832,0.4036912095631538,1.0072202878880698,1.4173520484546391,0.9006256314917878,1.04923054494245,1.102482444844594,0.6987912352814403
2,offset_drift,234,4,0.2127965395679451,0.0,0.0,1.0,mixed,extreme,twist+waviness,2,0.0,0.0,0.0,0.2160475348590185,-0.031571366484023304,0.0,0.0049733523311252924,-0.214404444656332,0.22394037648002432,0.15212516977351803,1.5488277592632722e-16,1.0072202878880698,1.4173520484546391,0.9006256314917878,1.04923054494245,1.102482444844594,1.2249901797871403,1.8499123934265773,0.9006256314917878,1.285118374363562,1.3211702988480076,0.21868785400341362
2,offset_drift,234,5,0.2127965395679451,0.0,0.0,1.0,mixed,low,bend+waviness+tilt,3,0.0,0.00880389749069063,0.14374834677988563,0.05249356210935725,0.0,0.0,0.09059951785700876,-0.07682849971496157,0.19322947171476804,0.11294108587281747,0.1536569994299231,1.2249901797871403,1.8499123934265773,0.9006256314917878,1.285118374363562,1.3211702988480076,1.5283862372120942,2.0863117314303268,0.7469686320618648,1.5777063888505778,1.4662706190963433,0.14510032024833563
2,offset_drift,235,1,0.2127965395679451,0.0,0.0,1.0,mixed,medium,waviness+bend+tilt,3,0.0,-0.014076770255075824,0.15383523740567534,0.1348172725505963,0.0,0.0,0.09695692959665324,-0.202668600087836,0.3035929446585597,0.17121161111943764,0.24568599394120894,0.0,0.0,0.0,0.0,0.0,0.3097534691645983,0.5163894842265048,0.24568599394120894,0.3403821106415655,0.3555868952638501,0.3555868952638501
2,offset_drift,235,2,0.2127965395679451,0.0,0.0,1.0,mixed,medium,offset+bend+tilt+waviness,4,0.23460572060206472,0.04047804162118124,0.1818753249914549,0.041446485952764726,0.0,-0.09710569678057258,0.3203163206454936,-0.11864838274112138,0.5878268358433902,0.37950905655613826,0.7064752185845116,0.3097534691645983,0.5163894842265048,0.24568599394120894,0.3403821106415655,0.3555868952638501,0.8428663293780367,1.1779573223376647,0.4607892246433027,0.8612030273578024,0.8306041656434815,0.4750172703796314
2,offset_drift,235,3,0.2127965395679451,0.0,0.0,1.0,mixed,high,offset+bend+tilt+waviness,4,0.18811090697066357,-0.03289153834376596,0.260982242265444,0.09395805652575595,0.0,0.0,0.3525988182973686,-0.10756828385152242,0.5895067388975206,0.4111205635367775,0.5740657032060574,0.8428663293780367,1.1779573223376647,0.4607892246433027,0.8612030273578024,0.8306041656434815,1.4082616872433507,1.8400473980793253,0.11327647856275469,1.4315126631809385,1.151626935483723,0.3210227698402415
2,offset_drift,235,4,0.2127965395679451,0.0,0.0,1.0,twist,low,twist,1,0.0,0.0,0.0,0.0,0.0419391860115462,0.0,-0.00660656701766683,-0.01214326721972847,0.0,0.007844336975044747,5.13606899078855e-18,1.4082616872433507,1.8400473980793253,0.11327647856275469,1.4315126631809385,1.151626935483723,1.6144516597936287,2.0512275890912783,0.11327647856275469,1.6348665887119862,1.297173377105497,0.145546441621774
2,offset_drift,235,5,0.2127965395679451,0.0,0.0,1.0,tilt,medium,tilt,1,0.0,-0.0033366122547931754,0.0,0.0,0.0,0.08262254594219554,0.024605787376539862,-0.029103400896118965,0.08291850828612361,0.04154323385801634,0.0582348697743635,1.6144516597936287,2.0512275890912783,0.11327647856275469,1.6348665887119862,1.297173377105497,1.8518539867381136,2.3348418811013008,0.17151134833711845,1.8726077921523865,1.4947229440681982,0.1975495669627012
2,offset_drift,236,1,0.2127965395679451,0.0,0.0,1.0,mixed,high,tilt+offset+twist,3,0.3903026310709555,0.0004282933630202768,0.0,0.0,-0.1900955927890559,0.0,0.4202478778189073,0.38656506639631427,0.44774149623284143,0.4206905191810904,0.007475129349282406,0.0,0.0,0.0,0.0,0.0,0.6330444173868524,0.6605380358007865,0.007475129349282406,0.6333383523064268,0.453651109991719,0.453651109991719
2,offset_drift,236,2,0.2127965395679451,0.0,0.0,1.0,mixed,medium,twist+bend,2,0.0,0.0,0.18696018483522014,0.0,0.01961995869002896,0.0,0.11474373752043576,0.0,0.18696018483522014,0.12908637673034662,2.049326723173026e-17,0.6330444173868524,0.6605380358007865,0.007475129349282406,0.6333383523064268,0.453651109991719,0.9605846944752333,1.0046277416203302,0.007475129349282406,0.9621838220471436,0.6880246518381681,0.2343735418464491
2,offset_drift,236,3,0.2127965395679451,0.0,0.0,1.0,offset,high,offset,1,0.5210793704400375,0.0,0.0,0.0,0.0,0.008181707514371863,0.5235159614840429,0.5210807601576845,0.5292610779544094,0.5235237547839233,0.0,0.9605846944752333,1.0046277416203302,0.007475129349282406,0.9621838220471436,0.6880246518381681,1.6968971955272212,1.7450146243027769,0.0074751293492822946,1.6978642757586597,1.2046025123296502,0.5165778604914821
2,offset_drift,236,4,0.2127965395679451,0.0,0.0,1.0,mixed,extreme,tilt+waviness,2,0.0,-0.022297402890765622,0.0,0.24146851708669304,0.0,0.0,8.519038060242538e-18,-0.4044405423145463,0.4044405423145463,0.22711357673501112,0.3891631147335427,1.6968971955272212,1.7450146243027769,0.0074751293492822946,1.6978642757586597,1.2046025123296502,1.9096937350951666,2.2482604228787104,0.3816879853842603,1.9238269538535084,1.554275338392792,0.3496728260631419
2,offset_drift,236,5,0.2127965395679451,0.0,0.0,1.0,twist,low,twist,1,0.0,0.0,0.0,0.0,0.012462956611538255,0.0,-0.001963255988557652,-0.0036085824946656166,0.0,0.002331080802077388,1.5262719922232666e-18,1.9096937350951666,2.2482604228787104,0.3816879853842603,1.9238269538535084,1.554275338392792,2.1205270186745535,2.4583189881468352,0.3816879853842603,2.1332664501292813,1.7014868426746228,0.14721150428183072
2,offset_drift,237,1,0.2127965395679451,0.0,0.0,1.0,mixed,medium,twist+tilt+offset+bend,4,-0.3102563204656201,0.0012555895446059427,0.057416652505556914,0.0,0.029177170425996643,0.0,-0.2786648285995649,-0.32121340627086903,-0.25258782055830115,0.2793920397464281,0.021914171610497912,0.0,0.0,0.0,0.0,0.0,0.0658682890316198,0.10841686670292394,0.021914171610497912,0.06888001651566156,0.06574779985507864,0.06574779985507864
2,offset_drift,237,2,0.2127965395679451,0.0,0.0,1.0,mixed,medium,tilt+bend+waviness,3,0.0,0.015408657867259404,0.21440012255601226,0.104236721450365,0.0,0.0,0.1351288426419408,-0.13446590979022052,0.32322500229639567,0.17704913519850157,0.268931819580441,0.0658682890316198,0.10841686670292394,0.021914171610497912,0.06888001651566156,0.06574779985507864,0.28265296908238463,0.47868739749448086,0.2908459911909389,0.31039654524937865,0.34669556185527917,0.28094776200020055
