assembly_id,batch_condition,component_index,severity,scenario_type,zero_quality,random_predicted_quality,random_actual_quality,bo_predicted_quality,bo_actual_quality,bo_prediction_error,bo_prediction_absolute_error,bo_z_adj,bo_theta_adj,bo_locator_offset,bo_correction_utilization,bo_mean_gap,bo_max_gap,bo_parallelism,bo_rms
35,normal,1,medium,waviness,0.04928207981701342,0.616012296316907,0.5459034331546453,0.49068175530531305,0.6523812297978239,0.16169947449251082,0.16169947449251082,-0.1082612742013378,-0.023388799763325974,-1.0,1.0,0.4442836552733516,1.1369468124083915,0.4082115866340503,0.555486135030858
35,normal,2,medium,offset,0.4415353645380469,1.304672422104297,1.3255108203044412,0.9771857479058953,0.712135634855801,-0.2650501130500943,0.2650501130500943,0.14000043744179447,0.011365277906387306,-1.0,1.0,0.5877123431072332,1.350135021483549,0.209850064161761,0.6782640623003806
35,normal,3,high,mixed,0.4627667904293375,0.8230041391230042,0.6148010484561676,1.0880507056180013,0.5548845958218044,-0.5331661097961969,0.5331661097961969,-0.154140078262182,-0.051273601425074755,1.0,1.0,0.3161747392328527,0.7470197996101351,0.6539034823647836,0.39755189459473006
35,normal,4,low,bend,0.49475862313124813,1.1437690859064074,0.7041887802332241,1.975251230122188,2.015735483289512,0.040484253167323736,0.040484253167323736,2.5,0.0009571364009652861,-1.0,1.0,2.2001204308291937,3.1113587340468785,0.6371983007756965,2.3113224359398092
35,normal,5,medium,bend,0.5269224395906424,0.9402512570718121,0.899659063718175,1.0019756313803283,1.3010139817702082,0.2990383503898799,0.2990383503898799,-1.6093403475772916,-0.032690338607248126,-1.0,1.0,0.9925176230042062,1.7610765420902796,1.207752404975185,1.1261001074930697
41,normal,1,medium,twist,0.0253324021898197,0.5535587802795295,0.521570525936951,0.543681471274304,0.8156187459832048,0.27193727470890083,0.27193727470890083,-0.45009274574561964,-0.012175946345423183,-1.0,1.0,0.7740140929959576,1.4500927457456196,0.21251035647284067,0.846335874188795
41,normal,2,medium,waviness,0.04419839645205938,0.6322182375165649,0.6476232190961025,0.9713586543815265,1.0202256891999564,0.04886703481842991,0.04886703481842991,0.3194256970549487,0.002257908921783791,-1.0,1.0,0.752397996165076,2.135140815941214,0.17310241155715844,1.0203332210092186
41,normal,3,high,bend,0.16624722703003114,0.9282839024198726,0.699943901378775,1.4167321041525194,1.9013627294913786,0.48463062533885926,0.48463062533885926,2.5,-0.052394533989822856,-1.0,1.0,1.6886631120367932,2.9203668228169044,1.0875597946271223,1.9238581064713267
41,normal,4,low,twist,0.16660452180145105,0.9855226765052516,0.6616754900024571,1.0169759500320807,1.6446701076677155,0.6276941576356347,0.6276941576356347,-1.7123082368631954,0.01044965444341206,-1.0,1.0,1.0584438232469133,3.055264636619493,0.9051789168717612,1.3900389464626535
41,normal,5,medium,bend,0.21557130840006647,1.406538183825358,1.8590264104074128,1.387113124146556,1.9662954205119685,0.5791822963654125,0.5791822963654125,-0.4014043409998247,0.06744863560028458,-1.0,1.0,1.2773786397745288,4.362052311407199,0.2720223941202884,1.9285941692136366
53,normal,1,medium,bend,0.0798131608887753,1.589584761522167,1.6230304273536627,0.48717108341487153,0.3484656025705898,-0.13870548084428175,0.13870548084428175,0.20574762262649315,0.007645533367008905,-1.0,1.0,0.27121431580415484,0.6515860014410315,0.13343973111740987,0.3159358806181087
53,normal,2,medium,tilt,0.2129077799031167,1.4156141272098302,1.0130784395629175,0.7416815311766969,0.34299824563205855,-0.39868328554463833,0.39868328554463833,-0.2216344879570591,0.006567929698436448,1.0,1.0,0.17326785745747014,0.31246318992819566,0.5931526491952595,0.19333136657780983
53,normal,3,high,tilt,0.13944627916656335,1.2382511818200583,1.1150023241517848,0.6419535189360657,0.43562334072038217,-0.2063301782156835,0.2063301782156835,-0.07194797165414624,-0.027778851261429427,-1.0,1.0,0.29662787772088184,0.9481939856412614,0.06300148175594153,0.4327633718495677
53,normal,4,low,mixed,0.29158072806261764,0.8836773711513973,1.0137003744260507,0.8184058629246016,0.3815572775131877,-0.4368485854114139,0.4368485854114139,-0.05211652240514164,0.012681289850981381,1.0,1.0,0.3247652946736484,0.554049379706085,0.28053402327797533,0.3375266821587511
53,normal,5,medium,twist,0.2879315056204411,1.5618114112124046,0.7506911947317736,0.6046746331564102,0.4556556755047792,-0.14901895765163103,0.14901895765163103,0.32806541225536545,-0.02813975012695691,-1.0,1.0,0.30027797002823864,0.8730933864293101,0.21059730661450266,0.40465076583163817
63,normal,1,medium,mixed,0.23644182311999454,1.161749911557723,1.0795564192363754,0.5288608556822253,0.3297715342461459,-0.19908932143607938,0.19908932143607938,0.028099099157224305,-0.007531500635726607,-1.0,1.0,0.2480016828354242,0.6210495236135773,0.13144948446657917,0.29621326971471656
63,normal,2,medium,mixed,0.377305690139598,1.3325307159844424,1.6683772850930878,0.7120320429164166,0.4595660539039897,-0.25246598901242695,0.25246598901242695,-0.5422479235236024,-0.026236377912659314,1.0,1.0,0.18770134105402478,0.6640541190017484,0.5893606948453468,0.2723120743365374
63,normal,3,high,mixed,0.9890554225253785,1.383217068749888,1.3560539058841201,0.9602473609564786,0.5064614421875292,-0.45378591876894936,0.45378591876894936,-0.09616589054878855,0.010268768057287492,-1.0,1.0,0.38622658276330396,0.7428899513942504,0.4101368802030985,0.4468541787933331
63,normal,4,low,waviness,0.9915105938907393,1.5456674656198377,1.7813132968280412,0.8376451884960086,0.7834594979318913,-0.05418569056411726,0.05418569056411726,-1.0377192061712293,-0.028579109027488725,1.0,1.0,0.38437830660891886,1.1458250046590814,0.9089364713864897,0.5171756313554434
