assembly_id,batch_condition,component_index,severity,scenario_type,best_predicted_quality,second_best_predicted_quality,predicted_quality_margin,normalized_quality_margin,selected_tree_std,selected_tree_iqr,selected_tree_range,selected_utilization,selected_candidate_source,actual_regret,exact_best_hit,exact_best_miss,top3_hit,high_regret,positive_regret
653,fixture_drift,4,low,bend,0.2092790019518638,0.308278260878261,0.0989992589263971,0.473049173605902,0.0348145714519196,0.0216806575527763,0.3020075248092896,0.2512163072405328,informed,0.0,True,False,True,True,False
653,fixture_drift,5,medium,offset,0.2362294857918951,0.2498909023416041,0.013661416549709,0.0578311234260738,0.0617949420204045,0.0406857873839201,0.4522023741126649,0.2512163072405328,informed,0.0,True,False,True,True,False
655,fixture_drift,1,medium,mixed,0.0335031777896381,0.1300554965436128,0.0965523187539746,2.881885394878465,0.0039977421804656,0.0,0.0256319290969923,0.2512163072405328,informed,0.0,True,False,True,True,False
655,fixture_drift,2,medium,mixed,0.1414685734010985,0.1858913869043101,0.0444228135032115,0.3140118857158603,0.02925482134237,0.0035206082239488,0.2406980059041565,0.2512163072405328,informed,0.0,True,False,True,True,False
655,fixture_drift,3,high,offset,0.151371567327794,0.3470015370049927,0.1956299696771987,1.2923825334619377,0.0627423574404359,0.0227388313241885,0.5323998222856856,0.3127921001488026,informed,0.0,True,False,True,True,False
655,fixture_drift,4,low,mixed,0.2058823653416124,0.3251412071713875,0.119258841829775,0.5792571968555614,0.0702863833853672,0.0140891794105354,0.4176561747340318,0.2512163072405328,informed,0.0,True,False,True,True,False
655,fixture_drift,5,medium,mixed,0.2277017029845384,0.3964101272779385,0.1687084242934001,0.7409185881444896,0.1149164041373196,0.0861106284961325,0.6969143722034671,0.1628214809553962,informed,0.0,True,False,True,True,False
673,high_variation,1,high,tilt,0.0003127661060969,0.027841527603903,0.027528761497806,88.01708676601709,0.002950629235422,0.0,0.0281489466407629,0.0024220934528932,informed,0.0,True,False,True,True,False
673,high_variation,2,high,mixed,0.1136318959810818,0.2829120554664207,0.1692801594853388,1.489723972514915,0.016441846669063,0.0,0.1621235670159488,0.3340843900092721,informed,0.0,True,False,True,True,False
673,high_variation,3,extreme,twist,0.1285427464355437,0.1308372272725027,0.0022944808369589,0.0178499440892954,0.0099646421806719,0.0,0.0752226984787794,0.0016999563375338,informed,0.0015830557708103,False,True,True,True,True
673,high_variation,4,medium,waviness,0.14450116848876,0.1567854670008922,0.0122842985121321,0.0850117590093238,0.0148033463333322,0.0025939684056895,0.0916527119448887,0.0083330447311203,informed,0.0,True,False,True,True,False
673,high_variation,5,high,twist,0.1446799366791956,0.1468019560518406,0.0021220193726449,0.0146669913005985,0.0107918784422148,0.0,0.0939960564926863,0.0041665223655601,informed,0.0032725772175624,False,True,True,True,True
710,high_variation,1,extreme,offset,3.77216465114248e-10,0.4439079183510235,0.4439079179738071,443907.9179738071,4.743284810125288e-10,5.460461151593197e-10,2.002169095690302e-09,0.2530922731917288,informed,0.0,True,False,True,True,False
710,high_variation,2,high,mixed,0.2038375048536868,0.2303880192245984,0.0265505143709115,0.1302533328690877,0.0886959832130124,0.0527786861504753,0.6156166764176441,0.1648842523221764,informed,0.069216334054828,False,True,True,True,True
710,high_variation,3,high,twist,0.1129057301541878,0.1695537745292418,0.056648044375054,0.5017286925800273,0.0090391896602349,0.0047144094828723,0.0905950171401171,0.0379162123543521,informed,0.0,True,False,True,True,False
710,high_variation,4,extreme,mixed,0.1522071356829396,0.4277739578159557,0.275566822133016,1.8104724255966889,0.1398646962556666,0.0535513976490673,0.8374755319460986,0.3413702292101004,informed,0.0,True,False,True,True,False
710,high_variation,5,medium,tilt,0.0916164703379699,0.1043603823824932,0.0127439120445232,0.1391006660430317,0.0208687626652947,0.0,0.2065898917964044,0.0095900944924929,informed,0.0,True,False,True,True,False
721,high_variation,1,high,twist,0.0222349402052226,0.0519023553513666,0.0296674151461439,1.33427006649541,0.0003443955150147,3.469446951953614e-18,0.0046334392867507,0.1004715886089741,informed,0.0,True,False,True,True,False
721,high_variation,2,high,mixed,0.1221305482571257,0.5139855470036302,0.3918549987465044,3.2084929146597974,0.03437218381028,0.0137054247813657,0.3044236958014177,0.3952297722692685,informed,0.0,True,False,True,True,False
721,high_variation,3,extreme,mixed,0.2238457276251851,0.2590888721908646,0.0352431445656794,0.1574439009382915,0.0260774470705706,0.0,0.3005117811176795,0.0211124825749323,informed,0.0202475141618576,False,True,True,True,True
721,high_variation,4,medium,bend,0.2991830367685807,0.4231670310427408,0.12398399427416,0.4144085026119385,0.044450476011168,0.0065938825971743,0.4196308926888147,0.2136954363124104,informed,0.0,True,False,True,True,False
721,high_variation,5,high,mixed,0.2292980179142965,0.3560065805929357,0.1267085626786391,0.5525933622592337,0.0192586090666555,0.0,0.1455564092403158,0.0834399942138238,informed,0.0,True,False,True,True,False
730,high_variation,1,high,tilt,3.231071256197905e-11,0.0452096517030551,0.0452096516707444,45209.65167074443,3.1514311565913637e-10,0.0,3.666956561170164e-09,0.003890092323761,informed,0.0,True,False,True,True,False
730,high_variation,2,high,mixed,0.1127485736762132,0.1236732725338665,0.0109246988576532,0.0968943419987412,0.0128720704741092,0.0,0.1865223432360996,0.095762498971054,informed,0.0,True,False,True,True,False
730,high_variation,3,extreme,mixed,0.2774042156493901,0.5958731133293825,0.3184688976799923,1.148031932155291,0.0637882264366187,0.0072186891616354,0.7537680916798968,0.0924446047395733,informed,0.0,True,False,True,True,False
730,high_variation,4,extreme,offset,0.2409376605603303,0.2414122316477855,0.0004745710874551,0.0019696841346907,0.0637659309872892,0.0218644379205552,0.3965646207249479,0.0,zero,0.0,True,False,True,True,False
730,high_variation,5,medium,mixed,0.2026254421521647,0.3136669627871203,0.1110415206349555,0.5480137116817108,0.0424883668608923,0.0246774337923414,0.3501962902276257,0.0150898746675744,informed,0.0,True,False,True,True,False
732,high_variation,1,high,bend,0.1378890475702807,0.1378890475702807,0.0,0.0,2.9256945571472508e-18,0.0,2.775557561562892e-17,0.0,zero,0.0,True,False,True,True,False
732,high_variation,2,high,mixed,0.2734019134076634,0.3230990082638498,0.0496970948561864,0.181773032371153,0.0330760535736275,0.0,0.3588164918104415,0.1121882866478891,informed,0.0,True,False,True,True,False
732,high_variation,3,high,mixed,0.3710286491618925,0.3778811294081064,0.0068524802462139,0.0184688709664141,0.0498597752251895,0.0379215633059437,0.4274638252694378,0.0,zero,0.0379215633059436,False,True,True,True,True
732,high_variation,4,extreme,bend,0.5156131902072273,0.5529335625679538,0.0373203723607264,0.0723805617651621,0.1203409894023444,0.179936971389662,0.7149847908944995,0.0440020505780949,informed,0.0643898096569886,False,True,True,True,True
732,high_variation,5,medium,mixed,0.4876327882690377,0.5238695037823442,0.0362367155133064,0.074311482707996,0.1772195481285256,0.2237272527905974,0.8988223393752814,0.2276939568910011,local_informed,0.0,True,False,True,True,False
735,high_variation,1,high,waviness,0.0654206652924928,0.0654206652924928,0.0,0.0,1.210721553411324e-17,1.3877787807814457e-17,2.775557561562892e-17,0.0,zero,0.0,True,False,True,True,False
735,high_variation,2,high,mixed,0.1993652327586377,0.2971527174289055,0.0977874846702678,0.490494171512114,0.0065237952762597,0.0,0.0751320912328138,0.2456000624913311,informed,0.0,True,False,True,True,False
735,high_variation,3,high,tilt,0.1527516865995784,0.216622707064081,0.0638710204645026,0.4181362699577476,0.0159182568769212,0.0,0.1172423409846262,0.0352131128612943,informed,0.0,True,False,True,True,False
735,high_variation,4,medium,offset,0.1426272056671321,0.1445334556621506,0.0019062499950185,0.0133652621609052,0.0515302941063732,0.0,0.3448355190756449,0.0295945266554804,informed,0.0025487817304191,False,True,True,True,True
735,high_variation,5,high,mixed,0.265938938228311,0.2866100262661825,0.0206710880378714,0.0777287003384405,0.0334651903021198,0.039674074746658,0.2959981043261496,0.0088032782153235,informed,0.0,True,False,True,True,False
742,high_variation,1,high,mixed,0.1773771667694618,0.2567219202581082,0.0793447534886464,0.4473222508496332,0.0881901346904748,0.0652374535399378,0.5842710726433752,0.4507395345446697,informed,0.0,True,False,True,True,False
742,high_variation,2,high,mixed,0.1899584674303736,0.2229717934896291,0.0330133260592555,0.1737923373768849,0.0207713963896163,0.0366588761289764,0.1009505161760828,0.018857956747841,informed,0.0,True,False,True,True,False
742,high_variation,3,extreme,waviness,0.168414263729445,0.2386287521913466,0.0702144884619015,0.4169153307269752,0.0200816859592967,0.033627346308756,0.1113775655735498,0.0395836199023823,informed,0.0,True,False,True,True,False
742,high_variation,4,extreme,twist,0.1549002166360665,0.2120668166169127,0.0571665999808461,0.3690543578461054,0.0272345589459283,0.0192161310772916,0.303737281926368,0.0197918099511911,informed,0.0,True,False,True,True,False
742,high_variation,5,medium,bend,0.1990669232133399,0.2039089189494407,0.0048419957361007,0.0243234569457408,0.0484722897302676,0.0535860463348257,0.3202040736425702,0.0029142911731088,informed,0.0027278787594493,False,True,True,True,True
752,high_variation,1,extreme,waviness,0.0417529291548812,0.0691840905780451,0.0274311614231638,0.6569877126801994,0.0014607669853825,0.0,0.0196529131297502,0.0948810999608918,informed,0.0,True,False,True,True,False
752,high_variation,2,high,offset,0.0451971861622502,0.3445743419691064,0.2993771558068562,6.623800754589962,0.0193118643402742,0.0099810695852455,0.2526284454450109,0.3048887395525085,informed,0.0,True,False,True,True,False
752,high_variation,3,high,waviness,0.1100478727692919,0.1100478727692919,0.0,0.0,0.0053657101451847,0.0,0.0572354401015239,0.0,zero,0.0,True,False,True,True,False
752,high_variation,4,extreme,twist,0.1374959653417664,0.1374959653417664,0.0,0.0,0.0081370642707805,0.0,0.061411635220174,0.0,zero,0.0,True,False,True,True,False
752,high_variation,5,medium,tilt,0.1282225948502779,0.3378397232979166,0.2096171284476387,1.6347908782566978,0.0282429041869824,0.0,0.2680522644397617,0.020537784583923,informed,0.0,True,False,True,True,False
753,high_variation,1,high,twist,0.0015057513418577,0.0015057513418577,0.0,0.0,2.0315735960630312e-19,0.0,4.336808689942019e-19,0.0,zero,0.0,True,False,True,True,False
753,high_variation,2,high,mixed,0.1627181921497055,0.281295273217129,0.1185770810674235,0.7287266377586662,0.0268130064345814,0.0,0.3704511035094651,0.0360503957084008,informed,0.0,True,False,True,True,False
753,high_variation,3,high,mixed,0.2510601321087998,0.2854973012643735,0.0344371691555736,0.1371670159906149,0.0257452142882431,0.0,0.2602430775922661,0.0246627791532043,informed,0.0,True,False,True,True,False
753,high_variation,4,medium,mixed,0.2543243589477981,0.3002435387537928,0.0459191798059947,0.1805536048374351,0.0333287150559588,0.0,0.2459055241093354,0.0529571740945657,informed,0.0,True,False,True,True,False
753,high_variation,5,high,tilt,0.2322299901154347,0.3818520043319316,0.1496220142164969,0.6442837729189249,0.0488231299860501,0.0,0.4952072170595509,0.0237116517502185,informed,0.0,True,False,True,True,False
757,high_variation,1,high,mixed,0.0568559998229018,0.0568559998229018,0.0,0.0,9.606463614075424e-18,6.938893903907228e-18,6.938893903907228e-18,0.0,zero,0.0,True,False,True,True,False
757,high_variation,2,high,tilt,0.0516988772536002,0.0717339965025581,0.0200351192489578,0.3875349004327287,0.0015010114631861,0.0,0.0143166520532368,0.005986188966812,informed,0.0,True,False,True,True,False
757,high_variation,3,extreme,twist,0.0498504845192865,0.0539533077520871,0.0041028232328006,0.0823025748368257,0.0046437042506409,0.0,0.0435648157104063,0.002993094483406,informed,0.0,True,False,True,True,False
757,high_variation,4,medium,mixed,0.05449950096379,0.1397932156448599,0.0852937146810698,1.5650366181837128,0.0201320075316987,0.003914318761518,0.1434640602369897,0.0610397167737846,informed,0.0,True,False,True,True,False
757,high_variation,5,high,bend,0.1856389249557266,0.1893125604022075,0.0036736354464809,0.0197891441536687,0.0156804687729561,0.0,0.1081708513250223,0.0,zero,0.0814306181851054,False,True,True,True,True
761,high_variation,1,high,mixed,0.0757738136485924,0.1890306548728733,0.1132568412242809,1.4946699363650782,0.0025416586478897,0.0,0.0341950476101265,0.0139397520080106,informed,0.0,True,False,True,True,False
761,high_variation,2,high,offset,0.0856595012907471,0.158827570595315,0.0731680693045679,0.8541734215358019,0.0306289549031859,0.003273222505882,0.2276275993659944,0.0659699608864473,informed,0.0,True,False,True,True,False
761,high_variation,3,high,mixed,0.2603900051886512,0.261263142911567,0.0008731377229158,0.0033531921560632,0.0226269965409401,0.006780154232897,0.2213023268771965,0.0,zero,0.0,True,False,True,True,False
761,high_variation,4,medium,bend,0.2706944287538661,0.2798147642487316,0.0091203354948655,0.0336923649919605,0.0459238278510564,0.004124229423674,0.2950842515008358,0.0747383428957753,informed,0.0688242600403633,False,True,True,True,True
761,high_variation,5,high,mixed,0.3136679682306929,0.4097420431161667,0.0960740748854738,0.3062922727730184,0.0813094945587852,0.024166041671579,0.4615938080326427,0.1155422028853477,informed,0.0,True,False,True,True,False
780,high_variation,1,high,mixed,0.0279697631176267,0.3680210517684045,0.3400512886507778,12.157817970094827,0.0200027559280299,0.0,0.1585649911941115,0.043287038620995,informed,0.0,True,False,True,True,False
780,high_variation,2,high,mixed,0.1811556507447961,0.5312020354066496,0.3500463846618534,1.932296250338792,0.1643797863970153,0.0940835103850989,1.1053000230015673,0.2135562688626153,informed,0.0,True,False,True,True,False
780,high_variation,3,high,offset,0.0963484310085949,0.2528002894356121,0.1564518584270172,1.623813245210612,0.0073655851037842,0.0,0.0930674269112352,0.1102077168504202,informed,0.0,True,False,True,True,False
780,high_variation,4,extreme,tilt,0.0994654902134467,0.4362386001426735,0.3367731099292267,3.3858286849693555,0.0302996009362358,0.0,0.2991803908933272,0.0374632356209671,informed,0.0,True,False,True,True,False
780,high_variation,5,medium,bend,0.1432102822629345,0.1436891329056182,0.0004788506426837,0.0033436889804085,0.011675422435199,0.0006107452481027,0.116176192119171,0.0,zero,0.0,True,False,True,True,False
781,high_variation,1,high,tilt,2.0371981724018178e-11,0.1454154201660078,0.1454154201456358,145415.4201456359,2.725585283366109e-10,0.0,3.666956561170164e-09,0.0125092946868735,informed,0.0,True,False,True,True,False
781,high_variation,2,high,tilt,0.0029216852378007,0.2440430514674441,0.2411213662296433,82.52818034948295,0.0184800411174162,0.0,0.2032268683937757,0.020284801596697,informed,0.0,True,False,True,True,False
781,high_variation,3,extreme,twist,0.0076413880024012,0.0076413880024012,0.0,0.0,0.0013637884534295,0.0,0.0192542253680049,0.0,zero,0.0,True,False,True,True,False
781,high_variation,4,medium,waviness,0.0433098498920873,0.0441934212579791,0.0008835713658917,0.0204011643562209,0.0035000924727268,0.0,0.0494249338156735,0.0015609536345094,informed,0.0,True,False,True,True,False
781,high_variation,5,high,waviness,0.0871856790781382,0.0892406716446419,0.0020549925665036,0.0235702994830369,0.0154782356850537,0.0005789412813637,0.1981154352485382,0.0007804768172547,informed,0.0,True,False,True,True,False
786,high_variation,1,high,bend,0.2062524175037053,0.2062524175037053,0.0,0.0,3.310045537663031e-17,0.0,5.551115123125783e-17,0.0,zero,0.0,True,False,True,True,False
786,high_variation,2,high,waviness,0.1828624688168054,0.2181514755198697,0.0352890067030643,0.1929811345728765,0.029778527584124,0.0,0.253459308182788,0.0846656052736934,informed,0.0,True,False,True,True,False
786,high_variation,3,high,mixed,0.3755158268384163,0.4528092906198138,0.0772934637813975,0.2058327725682165,0.0883655411882402,0.0,0.5591286618123439,0.3784277733031155,informed,0.0,True,False,True,True,False
786,high_variation,4,extreme,bend,0.5470563400463797,0.6001958952323311,0.0531395551859513,0.0971372622816987,0.0468142295610594,0.0187560123903076,0.6020359398114993,0.0507373549546469,informed,0.0,True,False,True,True,False
786,high_variation,5,medium,offset,0.4430596963169204,0.4647729440124379,0.0217132476955175,0.0490074991609845,0.0763352172891193,0.0717645714685559,0.4480896476088785,0.0,zero,0.0,True,False,True,True,False
801,high_variation,1,high,bend,0.1340120564196838,0.1340120564196838,0.0,0.0,0.0023858028956289,0.0,0.0158504404962105,0.0,zero,0.001961514690067,False,True,True,True,True
801,high_variation,2,high,mixed,0.2209887976377602,0.5538385044535663,0.332849706815806,1.5061836182366384,0.0419023086828851,0.0237051791175574,0.3604358067386529,0.1813419816881549,informed,0.0,True,False,True,True,False
801,high_variation,3,high,bend,0.2701755841987866,0.3482637906731037,0.0780882064743171,0.2890276214480665,0.0309253882616399,0.0346303579909277,0.1872301600989968,0.0392299103196328,informed,0.0,True,False,True,True,False
801,high_variation,4,medium,mixed,0.3984368077248763,0.4202203725808744,0.0217835648559981,0.0546725714935451,0.0934242068860472,0.1104123767835854,0.4784868305771551,0.0,zero,0.115486689661125,False,True,True,True,True
801,high_variation,5,high,waviness,0.3313949057589043,0.4392511053483656,0.1078561995894613,0.3254612479406325,0.0735574802916902,0.0508886767833737,0.4654836981798614,0.0499721682041138,informed,0.0,True,False,True,True,False
815,high_variation,1,high,waviness,0.0545136595830418,0.0545136595830418,0.0,0.0,1.1007865021627201e-17,6.938893903907228e-18,2.0816681711721685e-17,0.0,zero,0.0,True,False,True,True,False
815,high_variation,2,high,mixed,0.2213495259725581,0.3028646399127767,0.0815151139402185,0.3682642354080503,0.0044462936308776,0.0,0.0543298100288211,0.0106158563005856,informed,0.0,True,False,True,True,False
815,high_variation,3,high,mixed,0.282866056042488,0.2931497431903613,0.0102836871478733,0.0363553241125852,0.0189777559495387,0.0,0.116692990471619,0.0232035703777911,informed,0.0,True,False,True,True,False
815,high_variation,4,medium,offset,0.2879382539741184,0.312992675936193,0.0250544219620745,0.0870131759718408,0.035812573181479,0.0,0.2670929227950198,0.0616203152193824,informed,0.0,True,False,True,True,False
815,high_variation,5,high,mixed,0.438093482438331,0.4582905731930228,0.0201970907546917,0.0461022397372343,0.0578985021959736,0.0,0.6113774038985204,0.0,zero,0.0,True,False,True,True,False
833,high_variation,1,high,tilt,0.0013202081010179,0.2218433409430366,0.2205231328420187,167.0366457166794,0.0121831841355549,0.0,0.1161973313589018,0.0883919776339113,informed,0.0,True,False,True,True,False
833,high_variation,2,high,offset,0.0058217033109116,0.0940570330919872,0.0882353297810755,15.156273871891653,0.0198797195210823,5.550977748283572e-11,0.1062112441293675,0.0492170809628295,informed,0.0,True,False,True,True,False
833,high_variation,3,high,bend,0.1582076211328803,0.1582076211328803,0.0,0.0,0.0096436444042895,0.0,0.0886001513637952,0.0,zero,0.0,True,False,True,True,False
833,high_variation,4,medium,tilt,0.1074828875086489,0.2127943930782134,0.1053115055695644,0.9797978823474596,0.0144493671732557,0.0043147179992891,0.1235607910008314,0.0353162843636084,informed,0.0,True,False,True,True,False
833,high_variation,5,high,tilt,0.0836253012050103,0.1323753451743043,0.048750043969294,0.5829580673172299,0.0119320006604793,0.0,0.0841319086451179,0.0176581421818042,informed,0.0,True,False,True,True,False
836,disturbed,1,extreme,mixed,0.2373418508392161,0.2657916642028952,0.0284498133636791,0.1198685072315883,0.007051555658485,0.0,0.0945064176467184,0.099211387607671,informed,0.0210225820441662,False,True,True,True,True
836,disturbed,2,high,bend,0.3254641009439558,0.3791518652441152,0.0536877643001594,0.1649575610472761,0.056187292213161,0.0095050629644605,0.2948163554713328,0.1070834911834696,informed,0.0,True,False,True,True,False
836,disturbed,3,high,mixed,0.2593211241160569,0.2787237769009478,0.0194026527848908,0.0748209497048432,0.0414690589935996,0.0092876944301277,0.2996464211751647,0.1174598881997115,informed,0.0,True,False,True,True,False
836,disturbed,4,extreme,bend,0.2677235667272334,0.4768186599014615,0.2090950931742281,0.7810111591231783,0.0318824270784375,0.0017069624639945,0.2347253685180296,0.099211387607671,informed,0.0,True,False,True,True,False
836,disturbed,5,medium,tilt,0.2447942639563509,0.4480378520956513,0.2032435881393003,0.8302628699483764,0.0429892876959018,0.019939661847085,0.3316290043368584,0.099211387607671,informed,0.0,True,False,True,True,False
839,disturbed,1,high,twist,0.015395400922903,0.2370488881973511,0.221653487274448,14.397383243505123,0.0003308943696048,0.0,0.0048944839193253,0.099211387607671,informed,0.0,True,False,True,True,False
839,disturbed,2,high,mixed,0.1297900850021622,0.3353206711760194,0.2055305861738572,1.583561534538122,0.0469178142191239,0.0,0.380964421835899,0.099211387607671,informed,0.0,True,False,True,True,False
839,disturbed,3,high,twist,0.1026019689712356,0.3831727314111872,0.2805707624399515,2.7345553428766,0.0361619799504627,0.0213656391478255,0.2746734362254324,0.2326184713446303,informed,0.0,True,False,True,True,False
839,disturbed,4,medium,mixed,0.2094403238041418,0.2805035785418092,0.0710632547376673,0.3393007299020515,0.0556659775183056,0.0167776681043569,0.5382074842128226,0.1034861298789086,informed,0.0255313899477204,False,True,True,True,True
839,disturbed,5,high,twist,0.1548864120893311,0.4104019054038803,0.2555154933145492,1.6496959924875791,0.0247658147162322,0.0088555529477083,0.2262065415745253,0.1009426765413783,informed,0.0,True,False,True,True,False
845,disturbed,1,high,mixed,0.1697434133148311,0.2479339409286739,0.0781905276138428,0.4606395387420376,0.0073236192676034,0.0,0.1384725269581632,0.099211387607671,informed,0.0,True,False,True,True,False
845,disturbed,2,high,waviness,0.2460148898697005,0.3671361736314971,0.1211212837617966,0.4923331422173161,0.0867367966149569,0.0312486270049535,0.6893296899006962,0.3275618961741829,informed,0.0,True,False,True,True,False
845,disturbed,3,high,waviness,0.236969023519062,0.4120188309838435,0.1750498074647814,0.7387033328881495,0.0370731385071838,0.0,0.2949221662388841,0.099211387607671,informed,0.0,True,False,True,True,False
845,disturbed,4,medium,mixed,0.2724683918845841,0.3914208572454046,0.1189524653608204,0.4365734481642479,0.0396251539489735,0.0,0.2584726410755512,0.099211387607671,informed,0.0,True,False,True,True,False
845,disturbed,5,high,mixed,0.3907027307966879,0.4569706681099995,0.0662679373133116,0.1696121682543238,0.0608295034454945,0.0,0.4344408658031901,0.2638464923811462,informed,0.0,True,False,True,True,False
858,disturbed,1,high,mixed,0.1507378231063759,0.2531779596709515,0.1024401365645756,0.6795914552400261,0.0236727497861344,0.0,0.2644055698419686,0.1089747925569024,informed,0.0,True,False,True,True,False
858,disturbed,2,high,tilt,0.1466998659824187,0.4784100354078781,0.3317101694254594,2.26114841485413,0.0965923574278663,0.0158321759279774,0.4695717126902913,0.099211387607671,informed,0.0,True,False,True,True,False
858,disturbed,3,high,bend,0.207057396194986,0.4171997760783673,0.2101423798833812,1.0148991716552358,0.0221591234194918,0.0,0.2120983746289493,0.099211387607671,informed,0.0,True,False,True,True,False
858,disturbed,4,extreme,mixed,0.2301957719284271,0.4383963704804134,0.2082005985519863,0.9044501417546472,0.0677904939298474,0.0,0.4587762437195921,0.1030857697135913,informed,0.0,True,False,True,True,False
858,disturbed,5,medium,mixed,0.2275156862658836,0.3895086935446784,0.1619930072787948,0.7120080814537049,0.0639298928511329,0.0472454250687198,0.2965365844765846,0.099211387607671,informed,0.0,True,False,True,True,False
876,disturbed,1,high,mixed,0.1186066760994833,0.3301973460410184,0.2115906699415351,1.783969308473496,0.0121464747125869,0.0,0.1858152341649178,0.1622358422983195,informed,0.0,True,False,True,True,False
876,disturbed,2,high,mixed,0.1627612945252491,0.2865348860108778,0.1237735914856286,0.7604608444941291,0.0465365776702722,0.0059626678559079,0.3806750403596259,0.0876504295226108,informed,0.0,True,False,True,True,False
876,disturbed,3,high,offset,0.1767978361299262,0.3650572237856081,0.1882593876556818,1.0648285735654175,0.0825719534309322,0.0282416975574432,0.5209751337038232,0.2765104543521277,informed,0.0,True,False,True,True,False
876,disturbed,4,extreme,mixed,0.255229099560223,0.5269303525596191,0.271701252999396,1.064538696675088,0.0950021893248212,0.0,0.6697713035958518,0.054940269508983,informed,0.0,True,False,True,True,False
876,disturbed,5,medium,mixed,0.2890954553352343,0.4926781648981977,0.2035827095629634,0.7042058455290812,0.0365619362782559,0.0,0.3023955914157484,0.099211387607671,informed,0.0,True,False,True,True,False
885,disturbed,1,high,waviness,0.03813235281858,0.1621723711814715,0.1240400183628915,3.2528813250267854,0.0121792542475765,0.0150674230787524,0.0474880303562734,0.099211387607671,informed,0.0,True,False,True,True,False
885,disturbed,2,high,mixed,0.261906070674855,0.3249162926417765,0.0630102219669215,0.2405832816496492,0.0421738003062391,0.0437484450280281,0.3093558782200791,0.099211387607671,informed,0.005098860051341,False,True,True,True,True
885,disturbed,3,high,mixed,0.2671980931869582,0.3659849401738739,0.0987868469869157,0.3697138920740525,0.0520192082187677,0.0854027296114034,0.332423109477592,0.1013682489745408,informed,0.0,True,False,True,True,False
885,disturbed,4,medium,mixed,0.3262952936443289,0.374378349276957,0.0480830556326281,0.1473605552062911,0.1294313275996348,0.1115673219849683,1.069704842419434,0.2609991459060881,informed,0.0,True,False,True,True,False
885,disturbed,5,high,waviness,0.2816941373755013,0.3714672782542259,0.0897731408787245,0.3186901286449423,0.0409176869220434,0.0460935211206912,0.3428950628935012,0.099211387607671,informed,0.0,True,False,True,True,False
888,disturbed,1,high,mixed,0.1830056090105074,0.3421497753377761,0.1591441663272687,0.8696135992101274,0.0146487190430088,0.0,0.2695392680340459,0.099211387607671,informed,0.0,True,False,True,True,False
888,disturbed,2,high,tilt,0.1775909379950934,0.2179209514821253,0.0403300134870318,0.2270949967511638,0.0811901068515585,0.0261921292055652,0.5476383436417851,0.0922320885018121,informed,0.0,True,False,True,True,False
888,disturbed,3,high,mixed,0.1484324409695429,0.3239610149123758,0.1755285739428328,1.18254859110516,0.0523596582764179,0.0241979890717373,0.4376086549202882,0.1850843972908828,informed,0.0,True,False,True,True,False
888,disturbed,4,extreme,mixed,0.2503046422582127,0.4030902389986083,0.1527855967403956,0.6103985741614133,0.1481247920649686,0.0434414710109599,1.04616816021418,0.2469312218648793,informed,0.0,True,False,True,True,False
888,disturbed,5,medium,waviness,0.2310398815350748,0.4013796725757625,0.1703397910406876,0.7372744043535526,0.0236356838484032,0.0023474167577247,0.1836001820022191,0.099211387607671,informed,0.0,True,False,True,True,False
901,disturbed,1,high,twist,0.0129694516868509,0.18414727947695,0.171177827790099,13.19854007117716,0.002712091606683,0.0,0.0258238109267592,0.0825458304509736,informed,0.0,True,False,True,True,False
901,disturbed,2,high,bend,0.1442165064626978,0.2083465798880944,0.0641300734253966,0.4446791494147319,0.0173565564019066,0.0,0.1784222045811147,0.099211387607671,informed,0.0,True,False,True,True,False
901,disturbed,3,extreme,waviness,0.1924502151592342,0.3583034630677364,0.1658532479085022,0.8617981942564958,0.0434638242322144,0.0,0.386736704801582,0.099211387607671,informed,0.0,True,False,True,True,False
901,disturbed,4,medium,twist,0.1739589155694271,0.2467591496309649,0.0728002340615378,0.4184909627841594,0.0117011938286023,0.0,0.098613627430991,0.099211387607671,informed,0.0,True,False,True,True,False
901,disturbed,5,high,twist,0.1752320725875158,0.2126807082709766,0.0374486356834608,0.21370879845502,0.0347101256997522,0.0064698109679758,0.2583904273464333,0.099211387607671,informed,0.0,True,False,True,True,False
905,disturbed,1,high,twist,0.0096832128483874,0.234024899186401,0.2243416863380135,23.168104414370436,0.0001717247208412,0.0,0.0027319245622621,0.099211387607671,informed,0.0,True,False,True,True,False
905,disturbed,2,high,mixed,0.2787253370214335,0.3977037226208821,0.1189783855994485,0.426866056996818,0.0575234250244224,0.0144548695229071,0.3752562486992458,0.1634926153068996,informed,0.0,True,False,True,True,False
905,disturbed,3,high,twist,0.218088556578941,0.4881948423966266,0.2701062858176856,1.238516546006465,0.0336257554194864,0.0193144751845639,0.1805684181425992,0.1152465387046802,informed,0.0,True,False,True,True,False
905,disturbed,4,medium,mixed,0.2428880567821245,0.3791734150054681,0.1362853582233435,0.5611035800973707,0.136990151248129,0.0804604211089516,0.7893288179830369,0.099211387607671,informed,0.0,True,False,True,True,False
905,disturbed,5,high,waviness,0.2288980981052519,0.3719356839006893,0.1430375857954373,0.624896348984367,0.0306625519824922,2.775557561562892e-17,0.2428715441259152,0.099211387607671,informed,0.0,True,False,True,True,False
