assembly_id,batch_condition,component_index,scenario_type,severity,global_quality,global_mean_gap,global_parallelism,batch_quality,batch_mean_gap,batch_parallelism,individual_quality,individual_mean_gap,individual_parallelism,individual_z_adj,individual_theta_adj,individual_locator_offset,correction_utilization
236,offset_drift,1,mixed,high,0.45384071896202555,0.5618435001704287,0.11898302290947177,0.3136379857500148,0.43173737171579085,0.010212654498510942,0.029051485277078293,0.02994524674795178,1.1102230246251565e-16,-0.6030991706389006,-0.0004282933630202,-0.0,0.24123966825556026
236,offset_drift,2,mixed,medium,0.6818847511163725,0.8181828600423858,0.2454411751682246,0.4086922903746613,0.5579706031331101,0.012950179647740812,0.10511037935783643,0.13046200846451572,8.326672684688674e-17,-0.22776916294192098,-3.180554681463517e-18,-0.0,0.0911076651767684
236,offset_drift,3,offset,high,1.2007726269010919,1.48329444387795,0.3718993274269773,0.7859480196255786,1.0929760585140365,0.01568770479697057,0.0644647131930193,0.07841845749231628,1.1102230246251565e-16,-0.7987340904551884,-2.3854160110976377e-18,-0.0081817075143718,0.3194936361820754
236,offset_drift,4,mixed,extreme,1.592064536263849,1.6248900662294712,0.8875205944192726,0.9860994415794293,1.1044655524109201,0.37073788478734204,0.16092432070534202,0.15948495415168507,1.1102230246251565e-16,-0.245225629791548,0.022297402890765598,-0.0,0.0980902519166192
236,offset_drift,5,twist,low,1.7490290215191093,1.7645224325924351,1.0139787466780252,0.9911343004463578,1.1139917903192458,0.3680003596381124,0.15543708656442104,0.15866768696689115,5.551115123125783e-17,-0.22901108467974654,3.180554681463517e-18,-0.0,0.09160443387189862
237,offset_drift,1,mixed,medium,0.14770466725306358,0.13706920624804347,0.10454398064825574,0.20789531273612882,0.2671753347026813,0.024651696759726893,0.030394364092853423,0.031591491866055185,2.7755575615628914e-17,0.09745978089767499,-0.0012555895446059,-0.0,0.03898391235906999
237,offset_drift,2,mixed,medium,0.15904422175316288,0.1423655309522763,0.03792968667343231,0.2806994877486735,0.14302055013729756,0.29632104148939764,0.17259525558609223,0.16207771635181664,8.326672684688674e-17,-0.2285922855009727,-0.0154086578672594,-0.0,0.09143691420038907
237,offset_drift,3,tilt,high,0.9889627439260906,0.4719056167835926,1.6166268778471364,0.7769531728479598,0.3321496784859553,1.2290398456231881,0.13000537964728168,0.11312473078250544,1.1102230246251565e-16,-0.2882588338554293,0.0875535215549887,-0.0,0.11530353354217171
237,offset_drift,4,mixed,low,1.1423401384095542,0.5797167476515831,1.7430850301058896,0.8048650599797097,0.34641281367161875,1.2263023204739585,0.17105447050958975,0.14602298818853626,1.1102230246251565e-16,-0.20312498553518876,3.180554681463517e-18,-0.0,0.0812499942140755
237,offset_drift,5,mixed,medium,1.0583186129925886,0.6379575421897736,1.3561172679400775,0.5140992588773441,0.2210822700366631,0.7101388809001636,0.1570679463943664,0.1367272467956779,5.551115123125783e-17,-0.281099424937727,-0.029417135404326597,-0.0,0.1124397699750908
238,offset_drift,1,mixed,high,0.14664180238392524,0.09689338371380976,0.126458152258753,0.10734126972347287,0.09675420573833851,0.0027375251492297165,0.08103590231327679,0.07956459808786871,9.71445146547012e-17,-0.09585748115868399,-0.0,-0.0,0.0383429924634736
238,offset_drift,2,twist,medium,0.2748127993580212,0.16445439539399714,0.2529163045175059,0.17017725498396147,0.1451310131235387,0.005475050298459516,0.07634279582375997,0.0784228025290038,2.7755575615628914e-17,-0.22490475821764913,2.782985346280577e-18,0.2180647824098468,0.2180647824098468
238,offset_drift,3,twist,high,0.40891424539932925,0.2568447551885522,0.37937445677625875,0.16896647442281704,0.1476286880445776,0.008212575447689316,0.08055924726228468,0.0794234371244643,5.551115123125783e-17,-0.21588022626576425,7.951386703658792e-19,-0.0,0.0863520905063057
238,offset_drift,4,offset,extreme,0.5498062391620945,0.36819514839704803,0.5058326090350116,0.17050488619022322,0.15228671965614862,0.010950100596919143,0.07826898393601478,0.07906963222815654,5.551115123125783e-17,-0.1840352708273431,1.5902773407317584e-18,-0.0143408069725842,0.07361410833093725
238,offset_drift,5,offset,low,0.6989390827143593,0.49585868469983724,0.6322907612937645,0.17249260824316823,0.154671957573352,0.013687625746148957,0.07762640847660575,0.07896555356193374,5.551115123125783e-17,-0.19536047175637833,1.5902773407317584e-18,-0.0,0.07814418870255133
239,offset_drift,1,mixed,medium,0.23848839517857362,0.22029981885573263,0.1923295251311331,0.09798992961240213,0.09133635560413848,0.0631338477231504,0.10155979024170408,0.10858675757832227,0.0,-0.2127965395679451,0.0037741516508612,0.1003411611030264,0.1003411611030264
239,offset_drift,2,mixed,medium,0.4510029215329121,0.48995568029187475,0.1907306368784187,0.36878951206823,0.24868562371741743,0.4491219916943841,0.1815783604521607,0.18591744167914118,4.85722573273506e-17,-0.2670899183571062,-0.0291932464659187,-0.0170176617473917,0.10683596734284248
239,offset_drift,3,tilt,high,0.8596062460976633,0.7009189910717054,0.90043755769816,0.7826058715020906,0.46464959494351926,1.288024589922108,0.13118209726726748,0.1283949018017199,1.1102230246251565e-16,-0.30143933698396647,-0.0479087184981692,-0.2329263004823153,0.2329263004823153
239,offset_drift,4,mixed,low,1.0187539315644314,0.9949675881539902,0.7739794054394071,0.8741949961178531,0.563311631628319,1.290762115071338,0.15100209880620494,0.14719627260537593,0.0,-0.36592914249222214,3.180554681463517e-18,-0.0,0.14637165699688887
239,offset_drift,5,mixed,medium,1.1462313325045104,1.21771785741088,0.6475212531806542,0.9483322967145802,0.6304850874480078,1.2934996402205678,0.19666834552978288,0.17860646166827565,2.7755575615628914e-17,-0.25677812417919893,-0.0,-0.0872286753400715,0.10271124967167958
240,offset_drift,1,mixed,high,0.34563073887050577,0.2905645308537464,0.33960202145847496,0.2096846191410293,0.17259207235951046,0.21040634405049224,0.15700557654938563,0.19051165984598578,5.551115123125783e-17,-0.1688204210702469,0.0122122439492972,-0.0,0.06752816842809875
240,offset_drift,2,mixed,medium,0.4960897671765991,0.29216683415042805,0.6616970187023705,0.3271897099104284,0.1473713645598976,0.40330566388640504,0.15095385447097284,0.1333045324411388,9.71445146547012e-17,-0.09968682609614227,0.011209165391898097,-0.0,0.03987473043845691
240,offset_drift,3,waviness,high,0.6932983278678541,0.427717963209733,0.7881551709611234,0.3880857020396671,0.22185135087677565,0.40056813873717534,0.19855327413250037,0.18926188334836722,1.942890293094024e-16,-0.2592062813034849,2.782985346280577e-18,-0.0,0.10368251252139396
240,offset_drift,4,offset,extreme,0.8048446029851941,0.4957866226318349,0.9146133232198763,0.4035891459695722,0.2243100163242186,0.39783061358794547,0.19067383213525874,0.18744748574072417,8.326672684688674e-17,-0.17527333274455936,5.565970692561154e-18,-0.0,0.07010933309782375
240,offset_drift,5,mixed,low,1.2868087827261454,1.051896006788177,1.041071475478629,0.5682977265828139,0.44340899844587967,0.3950930884387157,0.24136314557423422,0.2352273695735327,1.6653345369377348e-16,-0.6716604672175,2.3854160110976377e-18,-0.0,0.268664186887
241,offset_drift,1,tilt,medium,0.1842895933824943,0.14159562235152143,0.17558023951002832,0.03034066361355421,0.014875523734364342,0.04638456210204561,0.0,0.0,0.0,-0.2127965395679451,0.0028144882781077,-0.0,0.08511861582717803
241,offset_drift,2,offset,medium,0.6387182237968339,0.7026780761765891,0.3020383917687812,0.3289489474262042,0.4424658192673135,0.04364703695281569,0.0,0.0,0.0,-0.6322833710414915,-0.0,-0.0,0.2529133484165966
241,offset_drift,3,mixed,high,1.1916722617607336,0.710286394406951,1.5479746173008224,1.1668437352713674,0.5532077130726114,1.9355616495247705,0.07927750520560592,0.09325677387163231,1.1102230246251565e-16,0.021605574177518017,-0.1132433084142583,-0.0,0.09436942367854859
241,offset_drift,4,mixed,low,1.2348239716130123,0.8492349716310734,1.4215164650420697,1.1732543143767762,0.5586993709220397,1.9382991746740004,0.06446629312693877,0.0629273473049652,1.3877787807814457e-16,-0.25942492650376126,3.180554681463517e-18,-0.0,0.1037699706015045
241,offset_drift,5,mixed,medium,1.1985959357421678,0.7646444846059269,1.5472455586781289,1.260082357145818,0.5705982071392396,2.1932239457180422,0.15315851474582062,0.16370904655138102,5.551115123125783e-17,0.12384916491706083,-0.014449264530483896,-0.0,0.04953966596682433
242,offset_drift,1,bend,high,0.37715081616241386,0.42467011095628054,0.12645815225875284,0.2605581145266383,0.2945639825016427,0.002737525149229869,0.251264182723001,0.28307448860475914,5.551115123125783e-17,-0.2127965395679451,-0.0,-0.0,0.08511861582717803
242,offset_drift,2,bend,medium,0.5862128540273818,0.6521840455010113,0.2529163045175057,0.3461186017943177,0.3919717885917356,0.0054750502984597105,0.23797485360699588,0.25199697775867574,8.326672684688674e-17,-0.35433378387032466,-1.5902773407317584e-18,-0.0,0.14173351354812985
242,offset_drift,3,mixed,high,0.4072552754141811,0.30356272703402565,0.3793744567762587,0.35780675205216733,0.2771833447802769,0.008212575447689385,0.37932657776179135,0.37132298570653666,0.0,0.4871214111291586,-2.3854160110976377e-18,-0.0,0.19484856445166343
242,offset_drift,4,offset,extreme,0.4625599201743232,0.2464046252040373,0.5058326090350116,0.5067080546136682,0.4613025676271686,0.010950100596919254,0.29746482083569653,0.28446900193723956,0.0,-0.10938056197078594,-0.0,-0.0,0.04375222478831438
242,offset_drift,5,mixed,low,0.508101949713484,0.3358601058683532,0.6322907612937646,0.5111949066015365,0.46654337168996807,0.013687625746149124,0.2882507904103109,0.26845077773541903,0.0,-0.29006460995653527,-0.0,0.0656193702406498,0.1160258439826141
243,offset_drift,1,mixed,medium,0.2246560847481211,0.21202026130221735,0.12645815225875295,0.10326451084201295,0.09072415815795418,0.002737525149229758,0.09564241381287408,0.08332966365170011,5.551115123125783e-17,-0.2127965395679451,-0.0,-0.0,0.08511861582717803
243,offset_drift,2,mixed,medium,1.060674114241805,1.279131524082601,0.2529163045175058,0.801694245404088,1.0189192671733254,0.005475050298459516,0.178450487898541,0.15809326647897418,0.0,-1.1181745599383812,1.5902773407317584e-18,-0.0,0.4472698239753525
243,offset_drift,3,waviness,high,1.2491124856414197,1.4207271464341225,0.3793744567762587,0.8417719187402597,1.030408761070209,0.008212575447689163,0.21464557348754282,0.20918767181251638,5.551115123125783e-17,-0.2580776690725061,-0.0,-0.0,0.10323106762900244
243,offset_drift,4,mixed,low,1.369315300473803,1.6142995134002143,0.3414096950685026,0.9493744973045867,1.0938749995816635,0.17537301456342835,0.24892526421069444,0.22965163155137083,0.0,-0.2354371043202256,-0.009420738940627399,-0.0,0.09417484172809024
243,offset_drift,5,mixed,medium,1.5030409917565684,1.6994543258942563,0.4678678473272557,0.9510141904575609,1.0489236836210671,0.1781105397126581,0.32010951363830925,0.2891630807656018,2.7755575615628914e-17,-0.12578878483261066,-0.0,0.0272449086188661,0.050315513933044266
244,offset_drift,1,mixed,high,0.5007758700453204,0.21629520768307528,0.8059414046184137,0.3792381986922669,0.17111640202540038,0.676745727210431,0.040148582201628535,0.04138374300458844,5.551115123125783e-17,-0.2127965395679451,0.0389315166185041,-0.0,0.08511861582717803
244,offset_drift,2,mixed,medium,0.755672966252019,0.43299611798706783,0.9323995568771667,0.47107633905068086,0.23466049156457988,0.6740082020612013,0.08203272498247902,0.07865494627416697,1.6653345369377348e-16,-0.3737307059654781,1.5902773407317584e-18,-0.0,0.14949228238619122
244,offset_drift,3,mixed,high,1.0400294072911218,0.4667013229582175,1.5814364232382958,0.7013847561848502,0.32647823069264087,1.1938493910143477,0.07775628732685812,0.07782315447706982,1.6653345369377348e-16,0.026114015341373146,0.029941552055875405,-0.0,0.024951293379896173
244,offset_drift,4,tilt,extreme,1.0491432235989575,0.5263184259171008,1.4418883908489852,0.5548443012119316,0.2586129869536727,0.9251056812170545,0.07637325848327109,0.07778939214041662,1.3877787807814457e-16,-0.208333355410041,-0.015241031345230195,-0.0,0.0833333421640164
244,offset_drift,5,mixed,low,1.3114215071195852,0.796623632037341,1.5677280122260018,0.5878887686281226,0.27460994712251435,0.9217496251860884,0.08081011978953952,0.07809156457274381,5.551115123125783e-17,-0.37513139221247754,-3.5439209021983204e-05,-0.0,0.15005255688499103
245,offset_drift,1,mixed,medium,0.17202785986982974,0.13985535373357488,0.1264581522587529,0.05419369141659726,0.050057217562844515,0.002737525149229786,0.07272285471021862,0.06389467715294038,2.7755575615628914e-17,-0.15657776322343248,-0.0,-0.0,0.06263110528937299
245,offset_drift,2,twist,medium,0.3254592624013961,0.27580662659786703,0.25291630451750585,0.05877524729952903,0.050819989732575024,0.0054750502984595995,0.05876194201040315,0.05174081263677753,2.7755575615628914e-17,-0.24001549380968654,7.951386703658792e-19,-0.0,0.09600619752387461
245,offset_drift,3,mixed,high,0.49492358556397786,0.43574273419493603,0.3714021907154979,0.07084636749778044,0.05837410417582043,0.016184841508450176,0.05797655347169069,0.05352116794733691,0.0,-0.2236041415667428,-0.0004567771984272992,-0.0,0.08944165662669712
245,offset_drift,4,twist,low,0.6519463353947741,0.5753238675385374,0.49786034297425075,0.0769550597733565,0.06328951968970355,0.01892236665767999,0.05162364483752109,0.050431727340051934,0.0,-0.22737058319011771,-0.0,-0.0,0.09094823327604709
245,offset_drift,5,tilt,medium,0.6121119407672002,0.7018118093026011,0.17634770856753434,0.27222323021886496,0.12234013000990364,0.46963067847237905,0.04950492656167067,0.0499903767056643,4.85722573273506e-17,-0.21907631687507137,-0.0256668337041654,0.0507293269796904,0.08763052675002855
246,offset_drift,1,mixed,high,0.08001959411486366,0.03573947957811761,0.1264581522587529,0.09780247654576416,0.1328983764580209,0.0027375251492298136,0.013332413036322256,0.013742581293538298,0.0,-0.0821512505065789,-0.0,-0.0,0.03286050020263156
246,offset_drift,2,mixed,medium,0.296999785290203,0.20817772690653794,0.25291630451750585,0.08759356294753802,0.07617927751810594,0.005475050298459544,0.07408157469157609,0.07013059595874192,1.1102230246251565e-16,-0.29334013018408023,-0.0,-0.0,0.1173360520736321
246,offset_drift,3,twist,high,0.4590034944396063,0.35416542545571955,0.37937445677625864,0.08085268692025853,0.07131673574097755,0.008212575447689358,0.06729062305704811,0.06834825904310478,5.551115123125783e-17,-0.2003406298923082,3.180554681463517e-18,-0.0,0.08013625195692328
246,offset_drift,4,mixed,extreme,0.3412581488357631,0.17805653734836727,0.5058326090350116,0.4228328652011374,0.48542863285572296,0.010950100596919254,0.17250617544795685,0.14241503889520254,0.0,0.35124728128019184,1.5902773407317584e-18,-0.0,0.14049891251207675
246,offset_drift,5,mixed,low,0.5220063664203678,0.3187102762007733,0.6322907612937645,0.3864035087975516,0.3941891173744097,0.013687625746149124,0.2225844149571416,0.1849617209731585,0.0,-0.2604039498308189,-0.0,-0.0,0.10416157993232755
247,offset_drift,1,offset,medium,0.18548779144881325,0.1903655500887777,0.12645815225875287,0.2257807331267968,0.3204716785434156,0.002737525149229869,0.0,0.0,0.0,0.11916463287235401,-0.0,-0.0,0.0476658531489416
247,offset_drift,2,mixed,medium,0.11515958140391995,0.11736528215063263,0.07589038340918623,0.4206113539573374,0.3775775390599083,0.33428173822515167,0.00465116183799785,0.0047942536354034625,0.0,-0.130456180406171,-0.0188392348149473,-0.0622520508736205,0.0622520508736205
247,offset_drift,3,mixed,high,0.41023680177093097,0.4228894239177326,0.05056776884956682,0.30359643244306506,0.17461837771547276,0.3370192633743814,0.10967317989833425,0.12181749954014302,2.220446049250313e-16,-0.5077818866617063,-0.0,-0.3400716757592167,0.3400716757592167
247,offset_drift,4,mixed,low,0.6300626257034277,0.6437082283506648,0.15723142907057958,0.4023236538810225,0.2393057699105794,0.3595512805613513,0.201702694161833,0.19266334413925734,1.6653345369377348e-16,-0.21159797615909423,-0.0011341408512196938,-0.0,0.08463919046363769
247,offset_drift,5,mixed,medium,0.9342249566973209,0.9584339512961189,0.309048844912475,0.5475587301195579,0.3673072618584607,0.33692954212743875,0.28473542910083904,0.26330302468517414,5.551115123125783e-17,-0.34857646724599317,0.0014529787745624048,-0.0,0.13943058689839727
248,offset_drift,1,waviness,high,0.19536226338137402,0.1425923661689584,0.12645815225875295,0.06801470004903595,0.0716512497844344,0.0027375251492297303,0.06336411782859092,0.0713744172209921,8.326672684688674e-17,-0.2127965395679451,-0.0,-0.0,0.08511861582717803
248,offset_drift,2,mixed,medium,0.5047690711467202,0.5028327867487165,0.25291630451750574,0.2092170433567956,0.24262052983944074,0.0054750502984595995,0.06758351888819474,0.07159445582393983,1.1102230246251565e-16,-0.441025281287701,2.3854160110976377e-18,-0.0,0.1764101125150804
248,offset_drift,3,mixed,high,1.0759535560148383,0.6517364108657075,1.2184950709597437,0.6484578663580322,0.3447021711320067,0.8309080387357959,0.14071447630347028,0.15541744656574077,1.942890293094024e-16,-0.20850293973090392,0.0480780584108459,-0.0,0.08340117589236157
248,offset_drift,4,offset,extreme,1.2806841987956437,0.8569441739617929,1.3449532232184966,0.691910213699858,0.3937181947585878,0.828170513586566,0.14008558220886788,0.15548121289995426,5.551115123125783e-17,-0.2815698821594581,5.565970692561154e-18,-0.0,0.11262795286378324
248,offset_drift,5,twist,low,1.4461715238888906,1.0078491045141929,1.4714113754772493,0.7027942459250505,0.40749029225190614,0.8254329884373361,0.14054634425587736,0.15551309606706099,0.0,-0.2117231396086848,1.5902773407317584e-18,-0.0,0.08468925584347392
249,offset_drift,1,tilt,medium,0.252045384927329,0.1264326078823926,0.3336173199351967,0.11830847188761752,0.056252436756450155,0.204421642527214,2.1676018171358225e-17,1.0167884136418513e-17,0.0,-0.2127965395679451,0.0118693458255125,0.0518704491056098,0.08511861582717803
249,offset_drift,2,mixed,medium,0.5602227873817218,0.2912949754506921,0.7505921427226399,0.29253641086776305,0.13692158198340776,0.4922007879066745,0.033625909882023915,0.03787679531572557,5.551115123125783e-17,-0.2127965395679451,0.016645378631197,-0.0315892660301366,0.08511861582717803
249,offset_drift,3,mixed,high,0.8201424505745322,0.5739071007836959,0.8770502949813929,0.4103755683941874,0.26219786006077705,0.48946326275744473,0.18135425142992945,0.15539913352593848,1.1102230246251565e-16,-0.2127965395679451,1.5902773407317584e-18,-0.0893786251681102,0.0893786251681102
249,offset_drift,4,mixed,low,0.9797619208850988,0.7156447444590724,1.0022811302675367,0.4178256967056766,0.2722569705892896,0.4854984206356063,0.15267690209505372,0.13189191555103705,0.0,-0.2772786654849642,-7.0320082655212e-05,-0.0,0.11091146619398569
249,offset_drift,5,mixed,medium,1.059657775812297,0.8849834594704358,0.8994914012624177,0.346351757542718,0.26691793891596005,0.25351301422250433,0.14425550511413787,0.13037192285790125,5.551115123125783e-17,-0.24489766333287194,-0.0131349358286357,-0.0,0.09795906533314877
250,offset_drift,1,offset,high,0.6780519020615781,0.8945412022929097,0.1264581522587529,0.7187035431357933,1.0246473307475474,0.002737525149229869,0.0,0.0,0.0,0.8233402850764858,-0.0,-0.0,0.3293361140305943
250,offset_drift,2,mixed,medium,0.5669708367750297,0.5917373242419158,0.2529163045175058,0.6482503009141761,0.8519495811511915,0.005475050298459738,0.15780842329499895,0.16120825569947228,2.7755575615628914e-17,-0.2127965395679451,-0.0,-0.0,0.08511861582717803
250,offset_drift,3,mixed,high,0.7437373215544756,0.7435397944220473,0.3793744567762586,0.8651821306317571,1.133858179785961,0.008212575447689385,0.16192865951254104,0.15988327231592034,0.0,0.059595830179738574,-7.951386703658792e-19,-0.0,0.02383833207189543
250,offset_drift,4,mixed,extreme,0.679313450577857,0.46877293903283296,0.5058326090350114,0.842754471394174,0.9891974528513842,0.010950100596919032,0.30255758710308533,0.26820577838273313,1.1102230246251565e-16,-0.2828978060256966,-0.0,-0.0,0.11315912241027863
250,offset_drift,5,mixed,low,0.5891375024964982,0.36730837027941676,0.46117892762146845,0.9077018822314309,1.0171629814224492,0.18479945941844456,0.2644579998920734,0.23067962270241243,1.1102230246251565e-16,-0.2680880936042828,-0.009803985798482597,-0.0,0.10723523744171312
251,offset_drift,1,mixed,medium,0.36386945736417503,0.33172940262350553,0.12645815225875295,0.24955800510306986,0.2131060574677966,0.0027375251492297303,0.16125157393684333,0.1427633229264725,8.326672684688674e-17,-0.2127965395679451,-0.0,-0.2084264613494578,0.2084264613494578
251,offset_drift,2,mixed,medium,0.7135328833851571,0.631166446333987,0.5063509716711474,0.47883023367151334,0.39581628217253395,0.24795961685518203,0.25630880351216123,0.24265130760966583,5.551115123125783e-17,-0.2768277291386376,0.014520736499321701,-0.0,0.11073109165545506
251,offset_drift,3,mixed,high,0.9356196527249817,0.8627511353564251,0.6328091239299003,0.5726237707122568,0.48779777924351053,0.24522209170595227,0.23302653110078628,0.19960803303842764,1.3877787807814457e-16,-0.4137219117036882,1.5902773407317584e-18,-0.0,0.16548876468147528
251,offset_drift,4,mixed,low,1.0464991763996376,1.0024942448460796,0.6920279152365731,0.5576930860564121,0.48943427857489236,0.1752452056046424,0.20772151306083406,0.1806387593891537,8.326672684688674e-17,-0.27905749995500423,-0.003852531593904996,-0.0,0.11162299998200169
251,offset_drift,5,mixed,medium,1.3196217784526465,1.2299619778819064,1.0183362392734463,0.7083867221093796,0.5977014249595949,0.372357852233533,0.25916521336380094,0.22462905824275994,5.551115123125783e-17,-0.2342079556758952,0.011450571225405201,-0.0,0.09368318227035807
252,offset_drift,1,bend,high,0.2729244059639927,0.30174739958102614,0.12645815225875284,0.1514510816883678,0.17164127112638825,0.0027375251492298414,0.14215482863025858,0.1601517772295047,2.7755575615628914e-17,-0.2127965395679451,-0.0,-0.0,0.08511861582717803
252,offset_drift,2,offset,medium,0.32129913641776675,0.3039336387123533,0.2529163045175058,0.0775350713403411,0.0812154208495959,0.005475050298459655,0.09280838888404591,0.09772877217222652,2.7755575615628914e-17,-0.15346304496250324,-7.951386703658792e-19,-0.0,0.061385217985001295
252,offset_drift,3,twist,high,0.5035285531122633,0.4834205803167109,0.3793744567762586,0.1021839749184025,0.11239291590867719,0.008212575447689482,0.07902811566182003,0.09494566459272756,5.551115123125783e-17,-0.25283448387532126,-7.951386703658792e-19,-0.0240601487962278,0.1011337935501285
252,offset_drift,4,twist,extreme,0.6743197851513184,0.6432100999445927,0.5058326090350114,0.11628893597847798,0.13569534759595878,0.01095010059691931,0.08183874099191438,0.0864402331380555,5.551115123125783e-17,-0.24817849970088318,-1.5902773407317584e-18,-0.0,0.09927139988035327
252,offset_drift,5,twist,low,0.811231061675885,0.7661609561468941,0.6322907612937643,0.11834437916552223,0.12823206460381503,0.01368762574614911,0.0819398553547842,0.06552891283252588,2.7755575615628914e-17,-0.23958446827259433,-1.5902773407317584e-18,-0.0,0.09583378730903773
253,offset_drift,1,mixed,medium,0.226405266820997,0.22026980653996467,0.1264581522587529,0.10677520256266321,0.09557030204570315,0.002737525149229786,0.0986993669400371,0.08708681433428626,2.7755575615628914e-17,-0.2127965395679451,-0.0,-0.0,0.08511861582717803
253,offset_drift,2,mixed,medium,0.767501325741943,0.7953852407325811,0.5047074415600499,0.5174375522620666,0.5351729838233052,0.24631608674408448,0.16359596774982,0.14893201882770007,5.551115123125783e-17,-0.5917781542204633,0.0144265691664623,-0.0,0.23671126168818532
253,offset_drift,3,bend,high,1.0495989441464961,1.1096040716869102,0.6311655938188028,0.6755404745004916,0.7192856863229966,0.24357856159485458,0.272007205647906,0.26344098619298295,2.7755575615628914e-17,-0.27940273025645507,1.5902773407317584e-18,-0.0,0.11176109210258203
253,offset_drift,4,tilt,low,1.2305584984832434,1.2511996940384316,0.8869165824155627,0.7250622012222405,0.7307751802198803,0.37013387278363163,0.20907555306181766,0.19936514963774038,0.0,-0.332411239213604,0.007407933802164901,-0.0,0.1329644956854416
253,offset_drift,5,mixed,medium,1.296067053101739,1.370908049395596,0.8414568448493138,0.6596232521941666,0.7203774071224074,0.19547845780939999,0.1842580777968443,0.18621438666725765,0.0,-0.27260388939077457,-0.0098501694127246,0.0301181227448418,0.10904155575630983
254,offset_drift,1,tilt,high,0.4626867887893996,0.20283052841489804,0.7301812660311029,0.480187427248729,0.21719336540574763,0.8593769434390857,0.0,0.0,0.0,-0.2127965395679451,-0.0490818112266333,-0.0,0.08511861582717803
254,offset_drift,2,mixed,medium,0.9241648132662049,0.996984753712916,0.5555774235590648,0.8406635592634631,0.7367724968036402,0.8139687783750305,0.13109593991621418,0.15229395076972152,0.0,-0.7742960978080967,0.0027585448488341,-0.0,0.3097184391232387
254,offset_drift,3,mixed,high,1.0848070325343477,1.231260980397875,0.429119271300312,0.9499526592522829,0.8409425950339615,0.81670630352426,0.20621372729131732,0.19410619548806043,8.326672684688674e-17,-0.28894351495280585,-0.0,-0.0,0.11557740598112234
254,offset_drift,4,offset,extreme,1.355232490154529,1.6814672533201178,0.3026611190415591,1.17388756897369,1.1610427395015663,0.8194438286734896,0.15984186631574845,0.1420227496799454,1.1102230246251565e-16,-0.6058209799978155,2.3854160110976377e-18,-0.0,0.2423283919991262
254,offset_drift,5,twist,low,1.404407837626797,1.8167306734340956,0.17620296678280645,1.1772941639154417,1.1662000311609064,0.8221813538227195,0.13987832935777858,0.12501136305933047,0.0,-0.25500343449751967,3.180554681463517e-18,-0.0,0.10200137379900787
255,offset_drift,1,waviness,medium,0.18032558651635222,0.14159562235152143,0.12645815225875295,0.04323795289039343,0.04381881643749564,0.002737525149229758,0.03843259659909643,0.043291128773708845,5.551115123125783e-17,-0.2127965395679451,-0.0,-0.0,0.08511861582717803
255,offset_drift,2,mixed,medium,0.37837510343315794,0.37394372316537816,0.1527077554176264,0.3043514656041094,0.1541373117019617,0.41109911023359175,0.14109156837174186,0.12231656717417971,5.551115123125783e-17,-0.2127965395679451,-0.0232405454286489,-0.0,0.08511861582717803
255,offset_drift,3,mixed,high,1.0798351949609006,1.0061863702147658,0.8359770425512515,0.6715819698413806,0.6158679848508524,0.4483900103273034,0.28843813238129545,0.28474368623432267,5.551115123125783e-17,-0.5235727163698954,0.0494019355405418,-0.0,0.20942908654795817
255,offset_drift,4,waviness,low,1.2603748005555546,1.147781992566287,0.9624351948100045,0.7023141727551911,0.627357478747736,0.44565248517807365,0.24091494200840968,0.21110827232982193,1.1102230246251565e-16,-0.34810820274707066,1.5902773407317584e-18,-0.0,0.13924328109882828
255,offset_drift,5,bend,medium,1.4757471032729708,1.397004809323029,1.0888933470687572,0.8027013346837116,0.7464741670498394,0.4429149600288438,0.2901805556934448,0.25972700022846346,2.7755575615628914e-17,-0.28045237115750793,3.180554681463517e-18,-0.0,0.11218094846300317
256,offset_drift,1,bend,high,0.2371238195634324,0.2575539793972904,0.12645815225875284,0.11222581302865406,0.12744785094265257,0.0027375251492298414,0.102927614412079,0.11595835704576901,2.7755575615628914e-17,-0.2127965395679451,-0.0,-0.0,0.08511861582717803
256,offset_drift,2,mixed,medium,0.39929864716114044,0.3524232399924478,0.2529163045175058,0.17857776787789856,0.15279604589797915,0.005475050298459572,0.2229403744934813,0.20290315173109608,5.551115123125783e-17,-0.1023877417718845,-7.951386703658792e-19,-0.0,0.0409550967087538
256,offset_drift,3,mixed,high,0.8338013447357044,0.38973763661162,1.2796283583503463,0.7949551306903112,0.36753136222760013,0.8920413261263982,0.33865442389393874,0.30209214573030496,2.7755575615628914e-17,0.27953429448372613,0.0515807351157266,-0.0189151943578734,0.11181371779349045
256,offset_drift,4,mixed,extreme,0.4552078598544189,0.337460251807588,0.39883314630674893,0.389287226733565,0.31479281393159064,0.11794956332518192,0.27704649135798276,0.24061694183968466,5.551115123125783e-17,-0.3632567024433591,-0.0577113471576877,-0.0282879026957243,0.14530268097734364
256,offset_drift,5,mixed,low,0.5874715389405835,0.44507518949309116,0.5878699493148296,0.3702761247843004,0.3077020763786497,0.058108437725084006,0.25176596731239437,0.22351039354142851,0.0,-0.2769568804061945,0.0035854925708793017,0.0426551918822799,0.1107827521624778
257,offset_drift,1,offset,medium,0.10367817284020617,0.05753141586960542,0.1264581522587529,0.05225358521086321,0.07257471258503241,0.0027375251492298136,0.0,0.0,0.0,-0.1287323330860291,-0.0,-0.0,0.05149293323441164
