assembly_id,component_index,zero_quality,deterministic_uncorrected_quality,deterministic_quality,structured_quality,structured_advantage,structured_wins,state_l2_norm,bounded_residual_l2,bounded_residual_ratio,bounded_explained_energy,unbounded_residual_l2,unbounded_residual_ratio,unbounded_explained_energy,capability_residual_penalty,deterministic_z_adj,deterministic_theta_adj,deterministic_locator_offset,deterministic_utilization,least_squares_success,basis_residual_quartile
100003,1,0.08200916040858065,0.08200916040858065,0.013547636342522146,0.0520622846411376,-0.03851464829861546,False,0.5312462328151736,0.1477055234972107,0.2780358981832048,0.9226960393214586,0.1477055234972107,0.2780358981832048,0.9226960393214586,0.0,-0.02730871534189078,-0.007347028596536977,-0.021016518546340797,0.021016518546340797,True,Q2
100003,2,0.11256614995564221,0.054005408412847955,0.07285534122030189,0.0719048251004718,0.0009505161198300888,True,0.6256240612750814,0.6060659277184653,0.9687382011542927,0.06154629762434505,0.6060659277184653,0.9687382011542927,0.06154629762434505,0.0,-4.9623945579656e-18,0.0030350572794968405,4.336808689942018e-19,0.0025292143995807007,True,Q4_worst_basis_fit
100003,3,0.5487078123950531,0.5433591896562794,0.13465160130383413,0.1110443244279986,0.02360727687583554,True,6.955171589293618,1.1408813152616846,0.164033525358007,0.9730930025586241,1.1408813152616846,0.164033525358007,0.9730930025586241,0.0,0.6831614890485991,0.0028028630631208125,-0.0020805908527800473,0.2732645956194396,True,Q1_best_basis_fit
100003,4,0.5926656279702631,0.18383062633933026,0.1935044116029642,0.1432323269765281,0.05027208462643609,True,1.7095547382710994,1.6555669667408563,0.9684199807577722,0.062162740869116107,1.6555669667408563,0.9684199807577722,0.062162740869116107,0.0,-5.005034638254215e-17,0.002674142082897301,0.08753498907482099,0.08753498907482099,True,Q4_worst_basis_fit
100003,5,0.4916328895506952,0.2636509493795286,0.2115516085456289,0.2203657714941582,-0.008814162948529297,False,2.3841037152887337,1.7464675415210704,0.7325467974909639,0.46337518948573286,1.7464675415210704,0.7325467974909639,0.46337518948573286,0.0,-0.0975497659612774,0.0,-0.1745754011512791,0.1745754011512791,True,Q3
100004,1,0.18648380156176256,0.18648380156176256,1.277577862901601e-16,0.0,1.277577862901601e-16,True,2.677341444356434,1.1240151438116956e-15,4.1982510156894865e-16,1.0,1.1240151438116956e-15,4.1982510156894865e-16,1.0,0.0,-0.2664054308025179,-3.316886114552083e-18,4.235912984405681e-18,0.10656217232100715,True,Q1_best_basis_fit
100004,2,0.6033871393269551,0.4239799385715388,0.011790403768495815,0.020774008750129,-0.008983604981633185,False,2.7023317115844083,0.09010407036214838,0.03334308292941555,0.9988882388207622,0.09010407036214838,0.03334308292941555,0.9988882388207622,0.0,-0.19936386575429904,0.03333027411097683,-0.029699778158902124,0.07974554630171962,True,Q1_best_basis_fit
100004,3,0.8997780337590401,0.35939102062049094,0.011790403768495817,0.0147573144974077,-0.0029669107289118837,False,1.852045881219391,0.09010407036214844,0.04865110053473607,0.997633070416759,0.09010407036214844,0.04865110053473607,0.997633070416759,0.0,-2.6562238342099588e-17,0.0361660694909553,0.008086310050129199,0.030138391242462752,True,Q1_best_basis_fit
100004,4,1.0987561905822265,0.22604981366564283,0.011790403768498927,0.0123669687865762,-0.0005765650180772734,False,3.0662115609055283,0.09010407036214847,0.029386123094369426,0.9991364557694826,0.09010407036214847,0.029386123094369426,0.9991364557694826,0.0,-0.286075740730565,3.975693351829396e-16,-0.06094103699995964,0.11443029629222601,True,Q1_best_basis_fit
100004,5,1.0842060442014714,0.01810218239758034,0.011790403768495727,0.0113372373242603,0.0004531664442354276,True,0.23007683694190129,0.09010407036214847,0.39162599573159745,0.8466290794672349,0.09010407036214847,0.39162599573159745,0.8466290794672349,0.0,0.021064870902811405,-4.279612218756786e-16,5.569177958718262e-17,0.008425948361124562,True,Q2
100005,1,0.010736279134060205,0.010736279134060205,0.006093434708939281,0.0107362791340602,-0.004642844425120919,False,0.1320548733689396,0.04656696077096901,0.35263341354217637,0.8756496756535924,0.04656696077096901,0.35263341354217637,0.8756496756535924,0.0,0.01563772705614148,0.0,-0.015349233379506307,0.015349233379506307,True,Q2
100005,2,0.5156919322292562,0.5248071158132657,0.0060934347089393465,0.0076267729362681,-0.0015333382273287535,False,7.467420077867898,0.046566960770969,0.00623601729719012,0.9999611120882691,0.046566960770969,0.00623601729719012,0.9999611120882691,0.0,-0.7430216215389346,-2.137092341275661e-18,-1.0347711273685733e-16,0.29720864861557383,True,Q1_best_basis_fit
100005,3,0.5066329484346691,0.024111470618518597,0.01860416005591314,0.0277700872191074,-0.009165927163194261,False,0.2908323162660698,0.14217583889582686,0.4888584622272732,0.7610174039087857,0.14217583889582686,0.4888584622272732,0.7610174039087857,0.0,0.0321065733195218,3.975693351829396e-16,-0.03151425300673911,0.03151425300673911,True,Q3
100005,4,0.5070086223104987,0.01842496856731052,0.01808447302313081,0.0204951708516538,-0.0024106978285229896,False,0.13860556295608858,0.1382043110425599,0.9971050807415587,0.005781457959370018,0.1382043110425599,0.9971050807415587,0.005781457959370018,0.0,-0.0013336852467290522,-4.0999337690740647e-16,0.0013090806632802198,0.0013090806632802198,True,Q4_worst_basis_fit
100005,5,0.6642064751889215,0.15879836465267608,0.03586426963273527,0.16092821807686,-0.12506394844412472,False,1.983242415629846,0.4057561568490723,0.20459231491386323,0.9581419846781866,0.4057561568490723,0.20459231491386323,0.9581419846781866,0.0,-0.11668779587551192,0.0,-0.20882488618693654,0.20882488618693654,True,Q1_best_basis_fit
