assembly_id,zero_final_quality,deterministic_final_quality,structured_final_quality,structured_final_advantage,mean_bounded_residual_ratio,max_bounded_residual_ratio,mean_unbounded_residual_ratio
100207,0.23481271874904744,0.18635869998083807,0.1669335006134996,0.01942519936733847,0.8591401076821825,0.9972210862014942,0.8591401076821825
100208,0.8370410995541308,0.4778809350068932,0.4234127409802771,0.054468194026616124,0.605189167579427,0.9905879986928418,0.605189167579427
100209,1.0971699798163717,0.13028360634365255,0.1219787371074496,0.008304869236202952,0.4323240290902822,0.9719480026851274,0.4323240290902822
100210,0.39108371524265795,0.13919331189728262,0.1969133341145025,-0.05772002221721986,0.6368187959952797,0.9907278764518519,0.6368187959952797
100211,0.27029239926454535,0.08558064649266989,0.0740914225718603,0.011489223920809588,0.3867279539795449,0.6481341008881064,0.3867279539795449
100212,0.5760180020776913,0.2348459079271405,0.1945570433951128,0.04028886453202771,0.5793087895330811,0.9256617028818319,0.5793087895330811
100213,0.6785317468263882,0.3697352926603209,0.447658854773539,-0.0779235621132181,0.4848946899912584,0.8264424589763854,0.4848946899912584
100214,1.8008715453947657,0.32633894242385647,0.3010427458026188,0.025296196621237665,0.5110419104334764,0.9994508232986572,0.5110419104334764
100215,0.6620579915708495,0.18340375226331898,0.1419599399539666,0.041443812309352374,0.7470722607309856,0.9951703715677624,0.7470722607309856
100216,0.8148300879351501,0.3195287943971792,0.4421564324905714,-0.12262763809339222,0.7298527624045258,0.9430785833798203,0.7298527624045258
100217,0.7587754148127858,0.25807557494601174,0.3416717374177114,-0.08359616247169965,0.2351024181764989,0.5952832061324271,0.2351024181764989
100218,0.645761438317862,0.14919269331167584,0.119746856895422,0.02944583641625384,0.819277972962541,0.9999916071721701,0.819277972962541
100219,0.23331846961651148,0.1043964436307963,0.1244322297408692,-0.02003578611007291,0.6469455928266423,0.9668728341554937,0.6469455928266423
100220,0.6170985021011148,0.4632687355251345,0.5184115489718404,-0.05514281344670591,0.7456938953006369,0.9935432735213341,0.7456938953006369
100221,0.5582866451676337,0.1590222396581904,0.4537225406350419,-0.2947003009768515,0.5271481223681651,0.9976503705157678,0.5271481223681651
100222,0.37313726218715126,0.3976038659446286,0.2944616943890417,0.10314217155558691,0.8227576582551318,0.9858308299170049,0.8227576582551318
100223,0.7844938056502373,0.34524020694059865,0.3852006639442095,-0.03996045700361084,0.7698381318143628,0.9157691713404905,0.7698381318143628
100224,1.94631181563077,0.2120714256138772,0.1844577832755967,0.02761364233828051,0.41983842779715674,0.732484775839256,0.41983842779715674
100225,0.9101973603113994,0.17277047193401918,0.2011620353421332,-0.028391563408114023,0.3336100323247342,0.7066965015408874,0.3336100323247342
100226,0.6611176257742084,0.06338398726249272,0.0792115624896458,-0.01582757522715307,0.2320617609562301,0.6646242954197159,0.2320617609562301
100227,0.9778391134139431,0.08917190576100968,0.1649256140286545,-0.07575370826764481,0.20643235034792795,0.5489757858018275,0.20643235034792795
100228,0.680807130548591,0.17678060380150784,0.16247900949252,0.014301594308987836,0.47328971044188056,0.9835916395501759,0.47328971044188056
100229,1.099898962696761,0.29213132709304285,0.2813994429204568,0.010731884172586026,0.7630744030648673,0.9668612134769344,0.7630744030648673
100230,2.189742297233972,0.3055552404880148,0.4980792745090287,-0.19252403402101392,0.44262066779219317,0.9887724124266752,0.44262066779219317
100231,0.6205109245259289,0.2437848316654515,0.3074090458676108,-0.0636242142021593,0.6332772936654268,0.9945544196786716,0.6332772936654268
100232,0.5120908716685655,0.13009538974326038,0.1103478429930849,0.019747546750175482,0.5713349312203422,0.9023022009417043,0.5713349312203422
100233,0.6254902443000674,0.45326746083064573,0.6254902443000674,-0.17222278346942166,0.8282589375823732,0.9863120596889847,0.8282589375823732
100234,1.2238784234686704,0.18072990204774753,0.1730858074737222,0.0076440945740253174,0.7069871719070946,0.9998686057621837,0.7069871719070946
100235,0.569263169667652,0.18263827949889738,0.2753395175182047,-0.0927012380193073,0.5779953840202126,0.9223366612273339,0.5779953840202126
100236,0.35569089119695757,0.16146024576248758,0.1843324622032678,-0.02287221644078022,0.6156992946488059,0.9992759256383734,0.6156992946488059
100237,1.037143127847947,0.25050166457625667,0.2914945799620978,-0.040992915385841155,0.305846994787338,0.8178781875331681,0.305846994787338
100238,0.4856883858438374,0.30461319519862073,0.367930156890607,-0.06331696169198625,0.7701434891458091,0.9873936192750836,0.7701434891458091
100239,0.6978176141858692,0.36875118629423825,0.3528052097917301,0.015945976502508175,0.7061092960562838,0.991549949735964,0.7061092960562838
100240,0.7181537092868202,0.3266782510014346,0.2672765741300036,0.059401676871431,0.770492740381586,0.9978874118718117,0.770492740381586
100241,0.4370675183856338,0.1758847805409,0.2846166879495778,-0.10873190740867777,0.5494090156167827,0.7697984291802593,0.5494090156167827
100242,0.6378401107197189,0.4701131626416635,0.4125283494477885,0.057584813193874984,0.7923584151472522,0.9927339014173922,0.7923584151472522
100243,0.8225737388557665,0.15930779882645837,0.1649201111114389,-0.00561231228498052,0.5903058846723711,0.9610230714132296,0.5903058846723711
100244,0.4726653722924196,0.105034244056063,0.0772014095941071,0.027832834461955905,0.7034291574010494,0.9875203124684689,0.7034291574010494
100245,0.23114110756827705,0.11168725930093457,0.0882858856031452,0.02340137369778937,0.81087955927383,0.9981660592616768,0.81087955927383
100246,0.8427356843886284,0.1854964777244613,0.1863740241999791,-0.0008775464755177986,0.5406317187851747,0.9673104206649824,0.5406317187851747
100247,0.46030798125430056,0.3446372880435689,0.2861214712748161,0.05851581676875284,0.7836275384205277,0.9994855220116508,0.7836275384205277
100248,0.3790387418006399,0.35056621751307887,0.2854795605225907,0.06508665699048816,0.9506648150267191,0.9983588801785953,0.9506648150267191
100249,0.4530217209024777,0.20738292883292198,0.3630025579851562,-0.1556196291522342,0.3947057956771411,0.8309675287017848,0.3947057956771411
100250,1.9614143018059331,0.3186087314859344,0.5511544978320586,-0.23254576634612423,0.3878497249649846,0.7622914613079209,0.3878497249649846
100251,0.8348145058071869,0.2075515370767128,0.3367388417273927,-0.1291873046506799,0.2307095111444716,0.4482504041076664,0.2307095111444716
100252,1.7885822220214254,0.4425446755728978,0.4153211925030895,0.027223483069808263,0.5608170031126453,0.8990724613746,0.5608170031126453
100253,1.1657971941753564,0.36692375271464495,0.4338979580657298,-0.06697420535108484,0.4780931374117804,0.6891139581131183,0.4780931374117804
100254,1.1069164992878413,0.38641867206284297,0.3515560321273905,0.034862639935452466,0.6670913597221919,0.94060461994164,0.6670913597221919
100255,0.8597375117339997,0.07926153773319047,0.1574071378974433,-0.07814560016425282,0.2786823415884239,0.5153867333252982,0.2786823415884239
100256,0.8938242357992823,0.25782396917004735,0.2543524307920216,0.0034715383780257736,0.5074553222376073,0.7808085259010842,0.5074553222376073
100257,0.9617137309247092,0.5466919796095577,0.4235927898109077,0.12309918979865003,0.7690700101239918,0.9390273793975414,0.7690700101239918
100258,0.5385060783053432,0.29289295799955,0.3400879360616866,-0.04719497806213657,0.4274422926857337,0.728023186138889,0.4274422926857337
100259,0.3856608550337177,0.20368652675943205,0.259156586866883,-0.055470060107450925,0.3409571734971549,0.8212125018764797,0.3409571734971549
100260,0.5856949180299676,0.2985257478251366,0.2954117414146279,0.003114006410508685,0.6461279910637333,0.9248074480750939,0.6461279910637333
100261,1.5071014563160867,0.3200008235395851,0.2894491104907092,0.030551713048875884,0.585194666496299,0.7794037041104,0.585194666496299
100262,1.2241798877698296,0.10104547840801786,0.1189558337208277,-0.017910355312809836,0.2967613922979257,0.4092173774156509,0.2967613922979257
100263,1.8837401871214232,0.34832087360332,0.4165096714900571,-0.0681887978867371,0.3862825301821141,0.5891533840288864,0.3862825301821141
100264,0.8874395476859037,0.11084174334950951,0.1975439855184404,-0.0867022421689309,0.18501926468209082,0.32807600005459175,0.18501926468209082
100265,1.6521372770734755,0.18811849055919377,0.1795364457195227,0.008582044839671066,0.22618859711336042,0.5918186139483356,0.22618859711336042
100266,1.5359362000631207,0.3907194604542905,0.2965371710096458,0.09418228944464474,0.7205079056371166,0.8155767033967581,0.7205079056371166
100267,1.9996095412061226,0.28081829750036114,0.3213219095810512,-0.04050361208069009,0.4130269240102559,0.6944341511002813,0.4130269240102559
100268,1.8445211915727768,0.43322810168652476,0.3575678344609222,0.07566026722560254,0.4885862954661177,0.8544790545275797,0.4885862954661177
100269,1.6570135932330803,0.19006968045888223,0.1692904966362354,0.02077918382264682,0.38838133355630455,0.5443853340402047,0.38838133355630455
100270,2.1910593123806463,0.1443256706943468,0.1569305142158673,-0.012604843521520498,0.21179138586935053,0.43080678173995657,0.21179138586935053
100271,1.3241240828270953,0.2326551477637033,0.2174310742326783,0.015224073531025006,0.3527656390162582,0.5065092908365405,0.3527656390162582
100272,2.16251573893139,0.21061864549500173,0.2668854700466615,-0.056266824551659794,0.4342478428211833,0.7365134850563124,0.4342478428211833
100273,1.9255870886339925,0.4620597692744276,0.4876673192088066,-0.025607549934379026,0.5739113911630525,0.8038311063781268,0.5739113911630525
100274,1.473148531656652,0.39142625206125414,0.3964927607090664,-0.005066508647812273,0.47563265160236695,0.7583170290485759,0.47563265160236695
100275,1.5713092109733189,0.2619294037770183,0.3401325964203469,-0.07820319264332859,0.41463592926495857,0.596343904391536,0.41463592926495857
100276,2.0412021207812927,0.39410401303494824,0.4271849782767752,-0.033080965241826965,0.3853734190359289,0.7209520936486923,0.3853734190359289
100277,2.5633648677779446,0.21479039513941944,0.5800080753200176,-0.3652176801805982,0.27709210065923073,0.4628608668788999,0.27709210065923073
100278,1.5846268817027482,0.285308672541949,0.2958617557142373,-0.010553083172288258,0.4469270387924841,0.761101326321282,0.4469270387924841
100279,1.4646483606572716,0.4716267859314035,0.4241115769665728,0.04751520896483069,0.639120575572963,0.8114213221986184,0.639120575572963
100280,2.029627559573857,0.306762075268691,0.3382360356346784,-0.03147396036598743,0.39045087849993443,0.5377518066697996,0.39045087849993443
100281,1.1045914749828636,0.23612818444466038,0.2726214179358843,-0.03649323349122391,0.349312526873509,0.7872079713982812,0.349312526873509
100282,1.3523248207561862,0.14631527587548432,0.2715505109934999,-0.1252352351180156,0.16965999990122832,0.35738513197134897,0.16965999990122832
100283,1.17733339599474,0.19198774210455463,0.182929559863398,0.00905818224115662,0.26048125371978637,0.5330849343329115,0.26048125371978637
100284,2.4055393907231943,0.16439693712931253,0.1724760554919291,-0.008079118362616572,0.30825113847870733,0.5204793915207939,0.30825113847870733
100285,2.3436796655195096,0.13024570806854815,0.145953106494951,-0.01570739842640284,0.18758065563483378,0.3925241576012201,0.18758065563483378
100286,0.933801485586469,0.3803921395815599,0.3493902892063734,0.03100185037518649,0.2986037027324214,0.5249828949090505,0.2986037027324214
100287,1.3312850861804637,0.20636229408793044,0.2489979925543254,-0.04263569846639495,0.5746735459733712,0.866224240635879,0.5746735459733712
100288,2.190383238066085,0.17681386212107036,0.248446172668992,-0.07163231054792163,0.42496129459179743,0.8206115693370596,0.42496129459179743
100289,1.777429651940285,0.3475744756396741,0.4890572936621948,-0.14148281802252072,0.5221062382525703,0.836752647829665,0.5221062382525703
100290,1.9574508884445843,0.2081063493930028,0.1956135812483964,0.012492768144606398,0.3710608737129905,0.5741073595192139,0.3710608737129905
100291,1.586974422891276,0.35821643204151016,0.3399277850255848,0.018288647015925363,0.5550314086363394,0.7439907082122198,0.5550314086363394
100292,0.6981894505830023,0.32073837044419445,0.4041151326546587,-0.08337676221046425,0.6398283304528694,0.8667192433505577,0.6398283304528694
100293,1.31263522688464,0.10717546376208648,0.1282002192290103,-0.02102475546692381,0.1733500029527897,0.37259564827117775,0.1733500029527897
100294,1.0086006383875852,0.19600356840809954,0.1623499997426453,0.03365356866545424,0.36240299864556114,0.6899788317186036,0.36240299864556114
100295,1.4760038158608846,0.27107683385855375,0.2577103887904442,0.013366445068109523,0.5168305589912002,0.7968246467450868,0.5168305589912002
100296,1.5362411853460685,0.35720314685004284,0.3522336765850523,0.004969470264990561,0.32869020513507946,0.7207571989916457,0.32869020513507946
100297,1.3452986078862137,0.26255821797157564,0.2991636056624872,-0.03660538769091154,0.4504118193917138,0.7516618161445929,0.4504118193917138
100298,2.207304784367974,0.3807280595797534,0.3510816010432674,0.02964645853648601,0.4472470440295247,0.8649930770032945,0.4472470440295247
100299,1.2652748422151059,0.18203827824600377,0.1814638394178227,0.000574438828181062,0.32789978792976815,0.6060464580177916,0.32789978792976815
100300,1.030939297562922,0.22473903940328083,0.290403521002092,-0.06566448159881116,0.26541633057218617,0.5111627015588627,0.26541633057218617
