assembly_id,zero_final_quality,direct_final_quality,deterministic_final_quality,structured_final_quality,structured_regret_vs_direct,deterministic_regret_vs_direct,structured_closer_to_direct
100211,0.2702923992645453,0.0636868738406093,0.0855806464926698,0.0740914225718603,0.010404548731251004,0.02189377265206051,True
100212,0.5760180020776913,0.1739215565719583,0.2348459079271405,0.1945570433951128,0.020635486823154497,0.060924351355182205,True
100213,0.6785317468263882,0.2777995324631899,0.3697352926603209,0.447658854773539,0.16985932231034911,0.09193576019713101,False
100214,1.8008715453947657,0.243259459316393,0.3263389424238564,0.3010427458026188,0.0577832864862258,0.08307948310746341,True
100215,0.6620579915708495,0.1345111380187674,0.1834037522633189,0.1419599399539666,0.007448801935199201,0.04889261424455149,True
100216,0.8148300879351501,0.256808205095553,0.3195287943971792,0.4421564324905714,0.18534822739501838,0.06272058930162616,False
100217,0.7587754148127858,0.1931014931589331,0.2580755749460117,0.3416717374177114,0.1485702442587783,0.06497408178707859,False
100218,0.645761438317862,0.1097219659224385,0.1491926933116758,0.119746856895422,0.010024890972983494,0.039470727389237306,True
100219,0.2333184696165114,0.0778822950259126,0.1043964436307963,0.1244322297408692,0.04654993471495661,0.0265141486048837,False
100220,0.6170985021011148,0.3386644748289168,0.4632687355251345,0.5184115489718404,0.17974707414292357,0.12460426069621766,False
100221,0.5582866451676337,0.1269489211923045,0.1590222396581904,0.4537225406350419,0.3267736194427374,0.0320733184658859,False
100222,0.3731372621871512,0.2878760602832844,0.3976038659446286,0.2944616943890417,0.006585634105757299,0.10972780566134421,True
100223,0.7844938056502373,0.2634993483829117,0.3452402069405986,0.3852006639442095,0.12170131556129776,0.08174085855768687,False
100224,1.94631181563077,0.1580107924533755,0.2120714256138772,0.1844577832755967,0.02644699082222121,0.05406063316050172,True
100225,0.9101973603113994,0.1364857893566714,0.1727704719340191,0.2011620353421332,0.06467624598546179,0.03628468257734768,False
100226,0.6611176257742084,0.0726925389478978,0.0633839872624927,0.0792115624896458,0.0065190235417479925,-0.009308551685405106,True
100227,0.9778391134139433,0.0717572262210923,0.0891719057610096,0.1649256140286545,0.09316838780756219,0.017414679539917294,False
100228,0.680807130548591,0.128634047197207,0.1767806038015078,0.16247900949252,0.033844962295313,0.04814655660430081,True
100229,1.099898962696761,0.2172914204626008,0.2921313270930428,0.2813994429204568,0.06410802245785602,0.07483990663044199,True
100230,2.189742297233972,0.2246188256712716,0.3055552404880148,0.4980792745090287,0.2734604488377571,0.08093641481674321,False
