assembly_index,component_index,method,pre_quality,post_quality,base_composite_q_z_adj_mm,base_composite_q_theta_adj_deg,base_composite_q_locator_offset_mm,predicted_delta_z_mm,predicted_delta_theta_deg,predicted_delta_locator_mm,applied_delta_z_mm,applied_delta_theta_deg,applied_delta_locator_mm,final_z_adj_mm,final_theta_adj_deg,final_locator_offset_mm,final_utilization
2,7,COMPOSITE_Q_PLUS_RF,1.1044306698544164,0.33539702203557187,0.28347481647576067,-0.0707822059329328,-0.06350915419937168,1.8524997848085579e-06,-4.60317326816726e-11,-1.699087571777852e-05,1.8524997847935154e-06,-4.603173398010085e-11,-1.699087571778446e-05,0.28347666897554546,-0.07078220597896454,-0.06352614507508947,0.11339066759021818
2,8,COMPOSITE_Q_PLUS_RF,0.980128074491817,0.34479700116863543,0.12167622207214135,0.07796678921235206,0.00253044325132446,1.4049924767632246e-12,-5.031228534459612e-11,2.537062150649104e-08,1.4049872376631356e-12,-5.031228211826999e-11,2.537062150642644e-08,0.12167622207354634,0.07796678916203978,0.0025304686219459666,0.06497232430169982
2,9,COMPOSITE_Q_PLUS_RF,0.6237993381835372,0.2681297064334138,0.5907178837129476,0.00598196519236068,-0.14313752395385906,2.5490560288932992e-08,-4.004142842407563e-11,-3.7896165970156386e-11,2.5490560329188838e-08,-4.0041428506221166e-11,-3.7896158433525784e-11,0.590717909203508,0.0059819651523192515,-0.14313752399175522,0.23628716368140318
2,10,COMPOSITE_Q_PLUS_RF,0.5598510790475829,0.41489446753033293,0.23160929532216656,-0.005980105787638765,0.060900770638145925,9.964112222744981e-12,4.346086649762253e-09,-7.561113520953808e-11,9.964112868132702e-12,4.346086649419101e-09,-7.561113540832665e-11,0.23160929533213068,-0.005980101441552116,0.06090077056253479,0.09264371813285227
2,1,COMPOSITE_Q_PLUS_GB,0.3059170355796512,0.13731610470380584,-0.3044183175857057,0.0019806667894561605,0.14813327944909566,2.869800164649569e-07,3.94354708795719e-09,-4.010000492356925e-06,2.8698001647287086e-07,3.943547087839616e-09,-4.010000492354893e-06,-0.3044180306056892,0.0019806707330032483,0.1481292694486033,0.1481292694486033
2,2,COMPOSITE_Q_PLUS_GB,0.8081727315192401,0.18359886706506598,-0.4114773362612355,-0.0451762373725802,0.16403968031860036,-9.466712187873663e-08,-6.186726965262705e-10,5.446508717194634e-06,-9.466712186378956e-08,-6.186726964063638e-10,5.4465087171995386e-06,-0.41147743092835737,-0.04517623799125289,0.16404512682731756,0.16459097237134296
2,3,COMPOSITE_Q_PLUS_GB,0.46240658114050304,0.16906176075317825,0.0063454843343914765,-0.03132350020209942,-0.25460360470029136,-2.688673821112953e-07,1.3035518136605696e-09,2.994985923982705e-06,-2.688673821108975e-07,1.3035518151016667e-09,2.994985923987503e-06,0.006345215467009366,-0.0313234988985476,-0.2546006097143674,0.2546006097143674
2,4,COMPOSITE_Q_PLUS_GB,0.7675217125641234,0.32101080319419983,0.29748720189494626,0.04878684019998983,-0.32797342696040205,-3.7600322227241566e-07,-4.4980610491741986e-10,7.420703677942474e-06,-3.7600322227993033e-07,-4.4980610208744665e-10,7.420703677929463e-06,0.297486825891724,0.048786839750183726,-0.3279660062567241,0.3279660062567241
2,5,COMPOSITE_Q_PLUS_GB,1.042495652761802,0.36348387123052517,-0.08401379117574058,0.08320597507164698,-0.07892213779139394,-3.7600322227241566e-07,-2.7354056673815447e-10,1.1317786045707792e-05,-3.7600322226605254e-07,-2.735405651987932e-10,1.1317786045711431e-05,-0.08401416717896285,0.08320597479810642,-0.07891082000534823,0.07891082000534823
2,6,COMPOSITE_Q_PLUS_GB,0.3953751364277581,0.24735866107602397,-0.18252757113268062,0.0013456267700184266,-0.30339539316720965,7.143151299591281e-07,1.824203475262076e-09,-1.2454380792454258e-05,7.143151299626727e-07,1.824203475341707e-09,-1.2454380792448205e-05,-0.18252685681755065,0.001345628594221902,-0.3034078475480021,0.3034078475480021
2,7,COMPOSITE_Q_PLUS_GB,1.104431346136092,0.3353936065806873,0.2834755466276035,-0.07078219461022518,-0.0634696941813021,-2.9914710866650547e-07,1.338243710472949e-09,-5.472255475529982e-07,-2.991471086399855e-07,1.3382437102915645e-09,-5.472255475563736e-07,0.28347524748049485,-0.07078219327198147,-0.06347024140684966,0.11339009899219794
2,8,COMPOSITE_Q_PLUS_GB,0.9801266676956721,0.3447976543309616,0.12167364791256871,0.07796677280679462,0.002520598718439956,-2.576556383336308e-07,-1.0467397512930408e-10,6.617612478623369e-06,-2.57655638338794e-07,-1.0467397781876997e-10,6.6176124786233685e-06,0.12167339025693037,0.07796677270212064,0.0025272163309185795,0.06497231058510054
2,9,COMPOSITE_Q_PLUS_GB,0.6237991351530481,0.2681327081423764,0.5907325862571334,0.005981964913410617,-0.14316277828608784,-2.749752520672096e-06,1.628497584207925e-09,-8.55380266723252e-06,-2.7497525206809925e-06,1.6284975841787674e-09,-8.553802667232713e-06,0.5907298365046127,0.0059819665419082015,-0.14317133208875507,0.2362919346018451
2,10,COMPOSITE_Q_PLUS_GB,0.5598536702433824,0.4148964069033515,0.2316138294231924,-0.005980101383846837,0.06090712078271549,5.83681434100371e-07,3.890747253086008e-09,-8.845310811517839e-06,5.836814341020347e-07,3.890747253022797e-09,-8.845310811515794e-06,0.2316144131046265,-0.005980097493099584,0.060898275471903976,0.0926457652418506
3,1,COMPOSITE_Q,0.56775682732166,0.05046158378635545,0.4054343006340598,0.017195138071395458,0.34469455797572923,0.0,0.0,0.0,0.0,0.0,0.0,0.4054343006340598,0.017195138071395458,0.34469455797572923,0.34469455797572923
