assembly_index,method,final_quality,final_mean_gap,final_max_gap,final_parallelism,final_rms
48,COMPOSITE_Q_PLUS_RF,0.4447570820300089,0.4349469595158509,0.8815669957128478,1.420086887526928e-07,0.4980285285879271
48,COMPOSITE_Q_PLUS_GB,0.44475742058496165,0.4349483234878903,0.881564042046538,1.7278577912338555e-06,0.4980319256729575
49,COMPOSITE_Q,0.1470720012323701,0.1407443516645106,0.2953787747189647,2.0758939983656077e-08,0.16235057089645547
49,COMPOSITE_Q_PLUS_RF,0.1470721429749671,0.14074453770749715,0.2953788179474239,3.5646130194799674e-07,0.16235029340100215
49,COMPOSITE_Q_PLUS_GB,0.1470754034784449,0.1407427503643893,0.2953920051518466,2.8191832507351577e-08,0.16234968366024372
50,COMPOSITE_Q,0.40255274733185836,0.4219660728438934,0.7616146314777748,5.193645513656975e-08,0.4747852045442141
50,COMPOSITE_Q_PLUS_RF,0.40255277695635944,0.4219648390959849,0.7616165539662283,6.973103994223351e-08,0.47478338118383534
50,COMPOSITE_Q_PLUS_GB,0.4025527113405778,0.42196580984895043,0.7616149110772412,4.1856145771568265e-08,0.4747848250587661
51,COMPOSITE_Q,0.19951036491112603,0.19922371723399607,0.39093239920641354,1.799962101589614e-08,0.22463524579116848
51,COMPOSITE_Q_PLUS_RF,0.19951026094668745,0.19922352276547847,0.3909321575206247,1.8235934429178258e-08,0.2246355139007615
51,COMPOSITE_Q_PLUS_GB,0.19951050893769526,0.1992235073441348,0.3909329252652891,2.5003035308834853e-08,0.22463571653957504
52,COMPOSITE_Q,0.46869730088975164,0.4784174499878244,0.9051855551552687,1.7641290095404827e-08,0.5361639405443673
52,COMPOSITE_Q_PLUS_RF,0.4686977184612842,0.4784251705236131,0.9051761165357612,4.2561672741747714e-08,0.536173195749701
52,COMPOSITE_Q_PLUS_GB,0.4686971760331536,0.4784572523153254,0.9051291810588682,5.5865600590010445e-08,0.536212292612153
53,COMPOSITE_Q,0.3423935801337878,0.3262096320247937,0.6864528546241263,2.383765532187887e-07,0.38594762626145845
53,COMPOSITE_Q_PLUS_RF,0.34239378581844426,0.32624754850815635,0.6863886425835767,4.660597262562405e-07,0.38602788673006566
53,COMPOSITE_Q_PLUS_GB,0.34239354029411356,0.32621138604186944,0.6864498805354762,8.387930144904132e-08,0.38595135157119437
54,COMPOSITE_Q,0.12757254018821074,0.11276492223125023,0.2682693556034932,3.4855005381917437e-08,0.1326224638128611
54,COMPOSITE_Q_PLUS_RF,0.1275722417834181,0.11276920976830497,0.2682628821201509,1.0404618666637333e-08,0.13262611095495755
54,COMPOSITE_Q_PLUS_GB,0.1275726631057821,0.11276857988636135,0.26826392990807424,1.1538426590851358e-06,0.13262564014653702
55,COMPOSITE_Q,0.09648064633154253,0.08535655583386394,0.2024037662315583,2.45888739369704e-08,0.10152542335253668
55,COMPOSITE_Q_PLUS_RF,0.09648071061734798,0.08535656177232365,0.20240393397123477,4.670973241527321e-08,0.10152547881360724
55,COMPOSITE_Q_PLUS_GB,0.09648085710127183,0.08535695160885758,0.20240426604557593,2.2699260804337484e-08,0.10152484995163535
56,COMPOSITE_Q,0.2167164206770717,0.20993698805524694,0.430445761908227,1.3306443502614229e-08,0.24601591696096478
56,COMPOSITE_Q_PLUS_RF,0.21671663086526752,0.2099423394051093,0.43043618798822825,7.501624871286694e-08,0.24603050142391666
56,COMPOSITE_Q_PLUS_GB,0.2167164877081697,0.2099371836045187,0.4304454875917919,1.288070153315779e-07,0.24601647707171903
57,COMPOSITE_Q,0.49336218305433605,0.5111401234985321,0.9419880879794871,1.0426096841431587e-07,0.5742368833263978
57,COMPOSITE_Q_PLUS_RF,0.49336142016952644,0.5111408663189339,0.9419838317629019,3.778035595480844e-07,0.5742389740390786
57,COMPOSITE_Q_PLUS_GB,0.493365483722485,0.5111405213507011,0.9419895241307318,9.177743795663051e-06,0.5742371675491647
58,COMPOSITE_Q,0.15364655798546897,0.14224403653399945,0.31252370504546334,9.803580058864725e-08,0.1721620610088998
58,COMPOSITE_Q_PLUS_RF,0.15364662396590856,0.14224403593290122,0.3125237817920814,2.4194625172779816e-07,0.17216206064538256
58,COMPOSITE_Q_PLUS_GB,0.15367433854080742,0.1422480084566494,0.31261079611528325,2.785088973333849e-08,0.172166888139607
59,COMPOSITE_Q,0.3406145791448677,0.3321802682367734,0.6775540865114679,1.1532181942719433e-07,0.3769423812384946
59,COMPOSITE_Q_PLUS_RF,0.34061576750391437,0.3321827321807347,0.6775551922709194,3.196945663752615e-08,0.37694380577581127
