assembly_index,method,final_quality,final_mean_gap,final_max_gap,final_parallelism,final_rms
33,COMPOSITE_Q_PLUS_RF,0.1701911533955956,0.16527016693867724,0.3383486051090811,3.469172457637448e-08,0.19105511373750728
33,COMPOSITE_Q_PLUS_GB,0.1701885536587008,0.16526985583388315,0.3383403581496304,7.978840316225089e-08,0.19105465527125784
34,COMPOSITE_Q,0.7594618318045757,0.8061629867968969,1.4259231582758274,1.8443792049183116e-09,0.8983598772944477
34,COMPOSITE_Q_PLUS_RF,0.7594623782768954,0.8061630873552029,1.4259247821857417,7.097464171934575e-08,0.8983599612221955
34,COMPOSITE_Q_PLUS_GB,0.7594637038892931,0.8061581877154107,1.4259360866287965,1.3119971109532003e-08,0.8983541765003964
35,COMPOSITE_Q,0.38943315505311804,0.41570135205575,0.7270643504261409,9.929138733433263e-09,0.4660344132980914
35,COMPOSITE_Q_PLUS_RF,0.38943328275366396,0.41570133362624245,0.727064751735606,7.250552769288987e-08,0.4660343539345107
35,COMPOSITE_Q_PLUS_GB,0.38943471972560484,0.4157013257924095,0.727066089542143,3.542541724813053e-06,0.46603432362721686
36,COMPOSITE_Q,0.6716465457758231,0.7336449693743275,1.2331920244141081,3.4846281415923386e-10,0.8159544753475353
36,COMPOSITE_Q_PLUS_RF,0.6716476678870911,0.7336455829881554,1.233193497950944,1.6709850800822323e-06,0.815954423098373
36,COMPOSITE_Q_PLUS_GB,0.6716478358232375,0.7336449772692923,1.2331952584462873,1.0251040270525813e-06,0.8159545757735545
37,COMPOSITE_Q,0.5281478797377955,0.5092882403653363,1.0545927250959877,1.6869132823948974e-07,0.5898353949199984
37,COMPOSITE_Q_PLUS_RF,0.5281478678760851,0.5092908441544325,1.0545881436840472,7.347491948195284e-08,0.5898414948206544
37,COMPOSITE_Q_PLUS_GB,0.5281478113288843,0.509296811592312,1.0545773766336628,1.6474018593726214e-08,0.5898554991888628
38,COMPOSITE_Q,0.3649475791483282,0.3572582355033179,0.7222272632974858,3.373082091417956e-08,0.41101919388840835
38,COMPOSITE_Q_PLUS_RF,0.3649480735882237,0.35725830247578794,0.7222268687394813,1.8384574042018542e-06,0.4110197068642164
38,COMPOSITE_Q_PLUS_GB,0.36494760770376444,0.3572586089932717,0.7222266470090275,2.2024589374503023e-08,0.4110202429569784
39,COMPOSITE_Q,0.35373618863363315,0.31656533486410304,0.7353905075605736,5.72974502288659e-08,0.3814941871699513
39,COMPOSITE_Q_PLUS_RF,0.35373640809555545,0.3165638925592567,0.7353933075539616,3.688762083564612e-07,0.38149137398727484
39,COMPOSITE_Q_PLUS_GB,0.3537364095223515,0.3165649457815134,0.7353919018830098,4.9220517772674555e-08,0.3814934045683919
40,COMPOSITE_Q,0.3604579681506826,0.322542597110003,0.7493676073853237,1.232336832246439e-06,0.3888453710103494
40,COMPOSITE_Q_PLUS_RF,0.36046291525487106,0.32260076211441074,0.7492729868770058,1.3449848124125197e-08,0.38900786522491687
40,COMPOSITE_Q_PLUS_GB,0.3604552770477698,0.32260220162537334,0.7492451858423881,5.8186427231987636e-08,0.38901043351513254
41,COMPOSITE_Q,0.36225717507737654,0.3262250064622268,0.7516633288969763,4.093814398586915e-09,0.3889067324147134
41,COMPOSITE_Q_PLUS_RF,0.362257476173312,0.32615479739219544,0.7518053018491573,4.703964440189168e-08,0.38869432289012834
41,COMPOSITE_Q_PLUS_GB,0.3622572389621046,0.3262161675563644,0.7516813935443087,6.38104350469959e-08,0.3888795148877219
42,COMPOSITE_Q,0.37503776283153767,0.36510197930822497,0.745095471183045,1.437067284060234e-07,0.41978484572138125
42,COMPOSITE_Q_PLUS_RF,0.3750378527860261,0.365102787022007,0.7450946457265007,1.8537847257249496e-08,0.41978617400119583
42,COMPOSITE_Q_PLUS_GB,0.3750396257024987,0.3651029520082826,0.7451002758581386,3.474491716559669e-08,0.4197864691909718
43,COMPOSITE_Q,0.0913086603994478,0.0754778591037494,0.19871552605457266,8.50914128602831e-08,0.09050619324527333
43,COMPOSITE_Q_PLUS_RF,0.09130953389696676,0.07547916329406218,0.19871605591569155,1.288812770949832e-07,0.09050929469657522
43,COMPOSITE_Q_PLUS_GB,0.09131012048898095,0.07547948215810887,0.19871755600947866,2.8372371391194307e-07,0.09050923921590515
44,COMPOSITE_Q,0.16229127517250422,0.14586918022726314,0.33765360705655634,1.3581204649781853e-07,0.17234398243744425
